Gene	WGCNA_kTotal	Spearman_meanAbs	Variance	Variance_scaled	MX_Score	Rank_kTotal	Rank_MX	Pctl_kTotal	Pctl_MX	Rank_Sum	Rank_Prod	Rank_Combo
ENSG00000240972	292.3851543584214	0.3037218215050283	5.979252858745688	0.2172430805959817	0.06598146414797523	541	295	0.9220554272517321	0.9575635103926097	836	159595	142
ENSG00000169228	468.0706616712515	0.3416441638304837	3.803247360724907	0.1381826780755581	0.04720930550698096	5	837	0.9994226327944573	0.8793302540415704	842	4185	143
ENSG00000234608	373.159863521961	0.3163173033640649	4.4341628290704955	0.16110561229108894	0.0509604928367338	164	682	0.976472286374134	0.901703233256351	846	111848	144
ENSG00000255248	271.5583464114944	0.23837168872201542	8.490630261289517	0.30848848806687545	0.07353492185180241	655	191	0.9056004618937644	0.9725750577367206	846	125105	145
ENSG00000198840	386.308073724007	0.32442509383532087	4.194659400107626	0.15240377880948744	0.049443610241125445	115	733	0.9835450346420324	0.8943418013856813	848	84295	146
ENSG00000203896	399.66656535167357	0.31089134348695463	4.289019848862807	0.15583215942129103	0.048446869400958464	74	776	0.9894630484988453	0.888135103926097	850	57424	147
ENSG00000251791	258.239573364994	0.2914416307134516	7.729517794530347	0.28083513055467035	0.0818470484104782	716	134	0.8967956120092379	0.9808025404157044	850	95944	148
ENSG00000214114	403.1259862775708	0.29915547197968473	4.426599829495952	0.16083082723601025	0.04811342203067178	61	791	0.9913394919168591	0.8859699769053118	852	48251	149
ENSG00000228393	384.6688737563457	0.2996887747034501	4.520081278774268	0.1642272713235176	0.049217069715836045	120	740	0.9828233256351039	0.8933314087759815	860	88800	150
ENSG00000275714	296.8743492297455	0.3023310811929103	5.776379140303727	0.20987210756515745	0.06345086119240882	521	339	0.9249422632794457	0.9512124711316398	860	176619	151
ENSG00000227473	358.3907072357184	0.30961736348688523	4.621421284668679	0.16790923888505258	0.051987615848679565	217	645	0.9688221709006929	0.9070438799076213	862	139965	152
ENSG00000226328	390.74373241451667	0.2875176798611039	4.637884974064586	0.16850741104582861	0.04844885986329799	95	775	0.9864318706697459	0.8882794457274826	870	73625	153
ENSG00000272335	380.8263729610749	0.29451161175313045	4.584271379597584	0.16655947830255965	0.04905370040764741	129	747	0.9815242494226328	0.8923210161662818	876	96363	154
ENSG00000259330	355.67218639246494	0.271361859554862	5.2700375454350326	0.19147529269517502	0.05195909148457417	231	646	0.9668013856812933	0.9068995381062356	877	149226	155
ENSG00000280077	398.478735309987	0.2986992782135101	4.414254068304689	0.1603822709938086	0.047906068584094214	75	803	0.9893187066974596	0.8842378752886836	878	60225	156
ENSG00000279926	342.92316152648556	0.3191131531316939	4.61610979136769	0.16771625738811122	0.05352046372656693	285	596	0.9590069284064665	0.9141166281755196	881	169860	157
ENSG00000245849	377.4199803679871	0.2926241061290272	4.633261121525257	0.16833941347262077	0.04926017039371037	145	739	0.9792147806004619	0.8934757505773672	884	107155	158
ENSG00000229891	397.80306755871965	0.31007353394416404	4.226596287536227	0.15356413579279987	0.04761617427235495	77	821	0.9890300230946882	0.8816397228637414	898	63217	159
ENSG00000184357	235.48026241825713	0.28322765656530674	9.23340431702656	0.33547555950658986	0.09501595655398656	839	63	0.879041570438799	0.9910508083140878	902	52857	160
ENSG00000260805	378.70612488726255	0.3177034013242699	4.2162698379749255	0.1531889468239917	0.048668649451264874	139	767	0.980080831408776	0.8894341801385681	906	106613	161
ENSG00000286039	233.08057784777958	0.29192212070765894	9.091592301641679	0.3303231299613709	0.09642862861711503	853	56	0.8770207852193995	0.9920612009237876	909	47768	162
ENSG00000256188	321.24997491362217	0.3064274682444009	5.034365015804113	0.18291264656556994	0.05604945919697051	390	519	0.94385103926097	0.9252309468822171	909	202410	163
ENSG00000269044	422.6558135363462	0.3151573230940281	4.037961628032486	0.14671050783862713	0.04623689092018715	26	885	0.996391454965358	0.8724018475750577	911	23010	164
ENSG00000272849	280.2903391521074	0.3154458151447755	5.676772431582359	0.20625311556701742	0.06506168216618739	602	314	0.9132505773672055	0.9548210161662818	916	189028	165
ENSG00000287725	270.585052353758	0.28289301784585763	6.654799615477448	0.24178759510072845	0.06840002245573737	661	259	0.9047344110854504	0.9627598152424942	920	171199	166
ENSG00000278635	290.6250110344664	0.32011505870643936	5.3271475477527375	0.19355025977374485	0.06195835277011892	551	369	0.9206120092378753	0.9468822170900693	920	203319	167
ENSG00000287134	281.0790443052631	0.30998939995590125	5.6550617685636855	0.2054643060907533	0.06369175695742825	596	331	0.9141166281755196	0.9523672055427251	927	197276	168
