"","StromalScore","ImmuneScore","ESTIMATEScore","TumorPurity"
"TCGA-2J-AAB8-01A-12R-A41B-07",1087.32073129694,203.522614660785,1290.84334595773,0.700664420098639
"TCGA-LB-A9Q5-01A-11R-A39D-07",932.267112182478,1033.23655911137,1965.50367129384,0.626688160209683
"TCGA-2J-AABT-01A-11R-A41B-07",1213.13044947513,1029.15244732836,2242.28289680349,0.59451955315268
"TCGA-FB-A5VM-01A-11R-A32O-07",781.157608132203,1220.4019377169,2001.55954584911,0.622555049487104
"TCGA-IB-A5SQ-01A-11R-A32O-07",1446.34625113576,891.089474617908,2337.43572575367,0.583231059898737
"TCGA-IB-8126-01A-11R-2404-07",1287.39435142668,1336.72257235802,2624.1169237847,0.548541769657015
"TCGA-HZ-A49G-01A-11R-A26U-07",1336.84951710479,1391.24972366731,2728.09924077211,0.535716288765939
"TCGA-YH-A8SY-01A-11R-A37L-07",1325.61275403545,370.338350496002,1695.95110453145,0.657023149436415
"TCGA-OE-A75W-01A-12R-A32O-07",550.989404052618,813.483794895315,1364.47319894793,0.692912230875456
"TCGA-IB-A6UF-01A-23R-A33R-07",-99.4758908390732,-68.173743838284,-167.649634677357,0.836255338321675
"TCGA-IB-7890-01A-12R-2204-07",1773.38481899401,543.277259846993,2316.662078841,0.585705334799076
"TCGA-HZ-8001-01A-11R-2204-07",1845.19261290706,1579.94638712045,3425.13900002751,0.446668665440366
"TCGA-FB-AAQ3-01A-11R-A41B-07",573.006566599406,613.551985937795,1186.5585525372,0.711503877955823
"TCGA-3A-A9IC-01A-11R-A38C-07",1175.28749019227,421.438389358711,1596.72587955098,0.667933278012844
"TCGA-HZ-8003-01A-21R-2204-07",1552.7407189929,1613.71375398861,3166.45447298151,0.480311949850649
"TCGA-2J-AAB6-01A-11R-A41B-07",791.812270433069,318.889228570093,1110.70149900316,0.719283928835433
"TCGA-FB-AAPU-01A-31R-A41B-07",-809.787691233275,-274.906886082146,-1084.69457731542,0.902280402440873
"TCGA-IB-AAUT-01A-11R-A37L-07",1204.17687288582,1419.22843576311,2623.40530864893,0.548629105452649
"TCGA-H6-8124-01A-11R-2404-07",328.463124440503,-351.098919733837,-22.6357952933333,0.824394607857069
"TCGA-3A-A9I5-01A-11R-A38C-07",9.03728398068426,-28.0077469299856,-18.9704629493013,0.824089956218254
"TCGA-FB-A4P6-01A-12R-A26U-07",732.442407793841,776.519640922663,1508.9620487165,0.677465174156701
"TCGA-3E-AAAZ-01A-11R-A38C-07",624.430027037263,-218.623037326812,405.806989710451,0.787191322861311
"TCGA-HZ-A9TJ-01A-11R-A41I-07",-169.002999033735,-132.016909433811,-301.019908467546,0.846829374502491
"TCGA-3A-A9J0-01A-11R-A41B-07",779.239692452166,292.306104058478,1071.54579651064,0.723264979121697
"TCGA-2J-AAB9-01A-11R-A41B-07",921.233759045348,558.986688026489,1480.22044707184,0.680562392882252
"TCGA-IB-A5SP-01A-11R-A32O-07",-521.82535395853,142.050920572551,-379.774433385979,0.852921142048597
"TCGA-2J-AABH-01A-21R-A41B-07",231.113002655756,313.922116638763,545.035119294519,0.774424086367981
"TCGA-3E-AAAY-01A-11R-A38C-07",1134.33082921698,1245.95613275957,2380.28696197655,0.578110096922636
"TCGA-IB-7646-01A-11R-2156-07",1493.65644662357,1043.8632025937,2537.51964921727,0.559125525773498
"TCGA-FB-A4P5-01A-11R-A26U-07",1471.98235468201,1970.19331905691,3442.17567373892,0.444429819133004
"TCGA-S4-A8RP-01A-11R-A36G-07",820.799242294485,531.991043314557,1352.79028560904,0.694147703540653
"TCGA-3A-A9IV-01A-11R-A41B-07",102.869286508947,-1062.17438982654,-959.305103317596,0.894192400780751
"TCGA-IB-7654-01A-11R-2156-07",1146.12492147234,104.322210353072,1250.44713182542,0.704882861527354
"TCGA-IB-AAUV-01A-11R-A38C-07",2227.37542993907,1584.46263377578,3811.83806371485,0.395190768023572
"TCGA-F2-7273-01A-11R-2156-07",1798.6748617455,1440.50997822351,3239.18483996901,0.470920883111821
"TCGA-HZ-8638-01A-11R-2404-07",-89.0544131681852,167.36837447359,78.313961305405,0.815917045099048
"TCGA-HZ-7923-01A-12R-2156-07",1976.41007343275,1839.2317457684,3815.64181920115,0.394677809245928
"TCGA-H8-A6C1-01A-11R-A32O-07",412.651092056886,621.255365028504,1033.90645708539,0.727069335951887
"TCGA-HZ-7289-01A-11R-2156-07",-1192.63134261382,-716.096658008506,-1908.72800062232,0.94771199308047
"TCGA-3A-A9IN-01A-11R-A39D-07",383.611019781777,-521.937383618458,-138.326363836681,0.833887369277661
"TCGA-HZ-7918-01A-11R-2156-07",1599.89063456696,1873.78284324965,3473.67347781661,0.440283278138449
"TCGA-3A-A9IL-01A-11R-A38C-07",-47.5536819413992,-643.860956614239,-691.414638555638,0.875901346256008
"TCGA-HZ-7924-01A-11R-2156-07",46.917986874369,386.376907798817,433.294894673186,0.784696559665905
"TCGA-IB-AAUP-01A-11R-A37L-07",1530.90161547535,2335.8267634745,3866.72837894985,0.387776627399291
"TCGA-IB-AAUW-01A-12R-A38C-07",793.646253893518,697.009792967326,1490.65604686084,0.679439241797228
"TCGA-M8-A5N4-01A-11R-A26U-07",896.156779621291,950.743764551967,1846.90054417326,0.640159257713002
"TCGA-HZ-8637-01A-11R-2404-07",1461.91683846047,2546.34759576209,4008.26443422256,0.368544107960226
"TCGA-H6-8124-11A-01R-2404-07",1699.25232656465,1573.82301240383,3273.07533896848,0.466526487517901
"TCGA-FB-AAQ0-01A-31R-A41B-07",-362.064944258755,-444.641275262347,-806.706219521102,0.883940936293913
"TCGA-YB-A89D-01A-12R-A36G-07",1506.46195083282,908.430659533451,2414.89261036627,0.573957824052919
"TCGA-3A-A9IX-01A-11R-A41B-07",1317.40021050165,1391.29288689958,2708.69309740124,0.538119461492322
"TCGA-FB-AAPQ-01A-11R-A41B-07",35.9243878610993,11.797854541148,47.7222424022473,0.818505083340407
"TCGA-HZ-7925-01A-11R-2156-07",1945.96961832765,650.784702953493,2596.75432128114,0.551895635206615
"TCGA-YY-A8LH-01A-11R-A36G-07",-1027.69685683614,-210.968477762662,-1238.6653345988,0.911793602332893
"TCGA-FB-AAQ2-01A-31R-A41B-07",-471.732264105139,-425.697489674855,-897.429753779994,0.890089457429904
"TCGA-G3-A3CJ-01A-11R-A213-07",-882.199491140872,-298.940602949167,-1181.14009409004,0.908293603507557
"TCGA-DD-AADY-01A-11R-A41C-07",-684.710610975589,-794.947797508621,-1479.65840848421,0.925746823487611
"TCGA-CC-A7IJ-01A-11R-A33R-07",835.988305492405,1367.90711905516,2203.89542454756,0.599040955928324
"TCGA-DD-AAEB-01A-11R-A41C-07",-825.123308130127,-262.094743583784,-1087.21805171391,0.90244004562088
"TCGA-UB-AA0V-01A-11R-A38B-07",112.22441145505,38.9272945869485,151.151706041998,0.80968889810513
"TCGA-DD-A39V-01A-11R-A213-07",-505.434902786435,826.691588718667,321.256685932232,0.794784476464309
"TCGA-EP-A3RK-11A-11R-A22L-07",-427.608049464303,-204.5788228285,-632.186872292803,0.871673551354505
"TCGA-ES-A2HS-01A-11R-A180-07",-557.352218638926,-514.15414201393,-1071.50636065286,0.901444059350626
"TCGA-BC-A110-11A-11R-A131-07",-261.565656509514,404.274158998522,142.708502489009,0.810415608610596
"TCGA-FV-A3I1-01A-11R-A22L-07",-358.874441058869,391.898095102295,33.0236540434261,0.819742706713005
"TCGA-FV-A3I1-11A-11R-A22L-07",-191.932070151741,205.692244304822,13.7601741530814,0.821358915981969
"TCGA-DD-AAVZ-01A-11R-A41C-07",-807.179293708156,-413.835128061891,-1221.01442177005,0.910726572912264
"TCGA-G3-A25T-01A-11R-A16W-07",-564.635088541881,-285.712974772654,-850.348063314535,0.886918269007235
"TCGA-DD-A1EB-01A-11R-A131-07",-581.380485465908,-339.149717789316,-920.530203255224,0.891629851606603
"TCGA-DD-A39X-01A-11R-A213-07",-521.962681513418,-19.8152544762164,-541.777935989635,0.865093048605146
"TCGA-CC-A3MC-01A-11R-A22L-07",-546.886355323344,-197.016625424788,-743.902980748131,0.879592744728567
"TCGA-DD-AADS-01A-11R-A41C-07",-788.782268101467,870.186212642607,81.4039445411405,0.815654718936008
"TCGA-WJ-A86L-01A-12R-A39D-07",-1386.97161645859,-660.062324248467,-2047.03394070705,0.953995071599288
"TCGA-DD-AACT-01A-11R-A41C-07",-426.488626230824,312.689746195456,-113.798880035369,0.831894810969473
"TCGA-DD-AADA-01A-11R-A41C-07",-354.982397626818,374.719163710477,19.7367660836587,0.820858180979195
"TCGA-XR-A8TC-01A-11R-A36F-07",-826.97445795327,-617.218534524319,-1444.19299247759,0.923765704027495
"TCGA-2Y-A9GU-01A-11R-A38B-07",-1019.02075785232,-688.650489247423,-1707.67124709974,0.937882331022381
"TCGA-BC-A10U-11A-11R-A131-07",-306.371649270952,-6.78910156645409,-313.160750837406,0.847775883757336
"TCGA-DD-AADK-01A-11R-A41C-07",-302.745896788433,150.505559841545,-152.240336946888,0.835012906001149
"TCGA-G3-A7M8-01A-11R-A33R-07",-339.665163174997,-250.852494802851,-590.517657977848,0.868659619533128
"TCGA-DD-A11C-01A-11R-A131-07",-96.8730202606315,-32.0366813740712,-128.909701634703,0.833123657486219
"TCGA-DD-A11C-11A-11R-A131-07",-123.797271888692,291.005441990074,167.208170101382,0.808303480128368
"TCGA-DD-A4NP-01A-11R-A28V-07",-757.295406459295,-339.789589454453,-1097.08499591375,0.903063071715903
"TCGA-BC-4073-01B-02R-A131-07",-28.0315601203925,1309.39378720467,1281.36222708428,0.701656719651001
"TCGA-RG-A7D4-01A-12R-A33R-07",-1215.33468828926,932.934716419777,-282.399971869486,0.84537252573888
"TCGA-PD-A5DF-01A-11R-A27V-07",121.476465544417,334.716305291937,456.192770836355,0.782608625789468
"TCGA-DD-A1EF-01A-11R-A131-07",-666.927418972659,25.4829906752105,-641.444428297448,0.872338726384191
"TCGA-XR-A8TG-01A-11R-A36F-07",-520.993537052641,-236.311228941663,-757.304765994304,0.880526905815714
"TCGA-G3-A7M9-01A-23R-A352-07",-1405.78260349795,-1040.51847222071,-2446.30107571866,0.969918976835081
"TCGA-CC-A7IE-01A-21R-A38B-07",-727.816979299994,611.283882892448,-116.533096407546,0.832117467153469
"TCGA-DD-AAD8-01A-11R-A41C-07",-1057.06707344034,-434.413585366738,-1491.48065880707,0.92640164851539
"TCGA-G3-A25Z-01A-11R-A16W-07",-528.144877638947,-67.7165979635622,-595.861475602509,0.869047956548715
"TCGA-2Y-A9GT-01A-11R-A38B-07",-196.745037851772,942.799676704015,746.054638852243,0.755421369270801
"TCGA-G3-A5SJ-01A-11R-A27V-07",-665.281991621604,557.142294041527,-108.139697580076,0.831433539559551
"TCGA-BC-A10X-11A-11R-A131-07",-73.3384102558635,121.880750026056,48.542339770193,0.818435918737553
"TCGA-BC-A10X-01A-11R-A131-07",348.04817750574,280.212683952675,628.260861458416,0.76663746899434
"TCGA-DD-AAE7-01A-11R-A41C-07",-296.428589663538,201.878799392886,-94.5497902706525,0.830323504168595
"TCGA-BC-A10Q-01A-11R-A131-07",-749.304869542096,-236.590142400632,-985.895011942729,0.895932931828721
"TCGA-2Y-A9GW-01A-11R-A38B-07",-21.5556980100537,906.985906690031,885.430208679978,0.741858860113707
"TCGA-EP-A2KA-01A-11R-A180-07",-868.630991763484,852.82139835781,-15.8095934056746,0.823827042475771
"TCGA-FV-A3R2-11A-11R-A22L-07",-140.223837033643,756.2957985239,616.071961490258,0.767785044224324
"TCGA-ZP-A9D1-01A-11R-A38B-07",-213.197513026499,26.3009487526495,-186.896564273849,0.83780118388711
"TCGA-FV-A3R2-01A-11R-A22L-07",-1094.01174681592,-340.349620400028,-1434.36136721595,0.923212069123704
"TCGA-DD-AADQ-01A-11R-A41C-07",-1263.05762698298,-42.8142171797167,-1305.8718441627,0.915800274833868
"TCGA-FV-A3I0-01A-11R-A22L-07",-488.93621628282,-167.546549859257,-656.482766142078,0.873415828532861
"TCGA-GJ-A9DB-01A-11R-A37K-07",-258.530262638222,-188.990728328455,-447.520990966676,0.858070260523979
"TCGA-T1-A6J8-01A-11R-A32O-07",-555.889834961114,-317.564910559607,-873.454745520721,0.888479922973122
"TCGA-BC-A110-01A-11R-A131-07",631.495308582235,1005.47819627905,1636.97350486129,0.663524874475274
"TCGA-DD-A3A6-01A-11R-A22L-07",704.379260111963,782.293298744871,1486.67255885683,0.679868160475671
"TCGA-DD-A4NV-01A-11R-A311-07",-203.397583860594,-295.577450188314,-498.975034048908,0.861924385065394
"TCGA-DD-A3A6-11A-11R-A22L-07",-1137.53110176178,-902.330403808052,-2039.86150556983,0.953678880947965
"TCGA-DD-AADF-01A-11R-A41C-07",-1231.88473818342,-248.569884815193,-1480.45462299861,0.92579101275523
"TCGA-RC-A6M3-01A-11R-A32O-07",-1460.8597284516,-318.917953043823,-1779.77768149543,0.941502018347496
"TCGA-ZP-A9D2-01A-11R-A38B-07",-533.854399927054,-322.942054863608,-856.796454790661,0.887355107610309
"TCGA-DD-AACP-01A-11R-A41C-07",-1689.755828397,-836.735632191918,-2526.49146058892,0.972717112102525
"TCGA-UB-A7MA-01A-11R-A33R-07",-875.319253916529,-577.076378366037,-1452.39563228257,0.924226135941943
"TCGA-CC-5261-01A-01R-A131-07",40.0439261757013,501.309299486166,541.353225661868,0.774765903911734
"TCGA-DD-A1EC-01A-21R-A131-07",-244.140702336582,1920.42367962666,1676.28297729008,0.659196871994679
"TCGA-DD-A1EC-11A-11R-A131-07",216.590311454939,361.159758797822,577.750070252761,0.771376991516864
"TCGA-DD-AADN-01A-11R-A41C-07",-1254.69893251518,1584.16715037839,329.468217863207,0.794052377632321
"TCGA-DD-AACA-01A-11R-A41C-07",-1080.13069488459,-650.05673506867,-1730.18742995326,0.939023927366053
"TCGA-DD-A4NF-01A-11R-A27V-07",-859.836803636036,-819.414547182053,-1679.25135081809,0.936426784387648
"TCGA-ED-A7PX-01A-51R-A352-07",-10.3705890670585,-202.550369085212,-212.92095815227,0.839880735175176
"TCGA-FV-A23B-11A-11R-A16W-07",259.663858170087,1008.95175654387,1268.61561471395,0.702988645605512
"TCGA-DD-AACO-01A-11R-A41C-07",-570.503715924311,314.264667836398,-256.239048087912,0.843314992967
"TCGA-DD-AAEH-01A-11R-A41C-07",-272.491465720278,862.94887410011,590.457408379832,0.770188620017372
"TCGA-CC-A9FW-01A-11R-A37K-07",-1393.44865101468,-433.025449787784,-1826.47410080247,0.943789896913304
"TCGA-2Y-A9GZ-01A-11R-A39D-07",-1008.83957832264,-870.01115875474,-1878.85073707738,0.94630330920141
"TCGA-DD-AAVU-01A-11R-A41C-07",-1284.79888114914,-454.208076248995,-1739.00695739814,0.939468292372676
"TCGA-DD-A11B-01A-11R-A131-07",-879.419523104077,-731.170224480356,-1610.58974758443,0.932843030379211
"TCGA-BC-A10R-01A-11R-A131-07",-105.643930239568,-485.942516341478,-591.586446581045,0.868737331525976
"TCGA-G3-AAV2-01A-11R-A37K-07",-854.223599131613,-410.566682196324,-1264.79028132794,0.913361666106526
"TCGA-DD-AACQ-01A-11R-A41C-07",-1514.50109523077,-926.198367012055,-2440.69946224283,0.969718489868541
"TCGA-2Y-A9H7-01A-11R-A39D-07",-1254.3557898957,-298.334079637202,-1552.68986953291,0.929747319508792
"TCGA-XR-A8TF-01A-11R-A36F-07",-1148.91625116141,-615.358353596048,-1764.27460475746,0.940732663023083
"TCGA-MI-A75G-01A-11R-A32O-07",-1142.57862929524,-749.791006868969,-1892.36963616421,0.94694296833377
"TCGA-RC-A7SB-01A-21R-A352-07",-1076.21807413693,-499.51972222799,-1575.73779636492,0.930987672787102
"TCGA-G3-A25Y-01A-11R-A16W-07",-223.782254150165,21.4987242573028,-202.283529892862,0.839032201300898
"TCGA-ED-A7XO-01A-11R-A352-07",-240.516843960273,144.726752182122,-95.7900917781507,0.830424950154997
"TCGA-DD-A1EL-11A-11R-A155-07",13.3415620221528,325.801580752321,339.143142774474,0.793188329748949
"TCGA-ZP-A9CZ-01A-11R-A38B-07",-261.429791317893,490.44996206153,229.020170743637,0.802928239914206
"TCGA-HP-A5MZ-01A-21R-A27V-07",598.007793744106,957.445491226148,1555.45328497025,0.672429736167554
"TCGA-NI-A8LF-01A-11R-A36F-07",-437.568898653537,-430.312437761493,-867.881336415031,0.888104181502627
"TCGA-ZP-A9D4-01A-11R-A37K-07",-1034.03266498266,-675.137909323448,-1709.17057430611,0.937958667167513
"TCGA-WQ-A9G7-01A-11R-A37K-07",-1280.91528585984,-821.426680423006,-2102.34196628284,0.956397735703928
"TCGA-XR-A8TD-01A-12R-A39D-07",364.764889001703,1381.9695356452,1746.7344246469,0.651385293543846
"TCGA-BC-A10S-01A-22R-A131-07",-28.6549020895859,546.241733815347,517.586831725761,0.776966865433882
"TCGA-KR-A7K0-01A-12R-A33R-07",-617.874269863903,-192.444655735578,-810.318925599481,0.88418878107552
"TCGA-DD-A73G-01A-22R-A32O-07",-789.176741188659,53.5252392923876,-735.651501896271,0.879015888409559
"TCGA-DD-A3A3-11A-11R-A22L-07",318.428949444671,962.063887330356,1280.49283677503,0.701747642565242
"TCGA-DD-A3A3-01A-11R-A22L-07",-1457.69752548012,-211.771450914179,-1669.4689763943,0.935922001178066
"TCGA-G3-AAV7-01A-11R-A38B-07",-708.803741748395,301.111977277972,-407.691764470423,0.855053262329344
"TCGA-DD-A4NI-01A-11R-A27V-07",-148.483681929344,427.381186803,278.897504873656,0.798542642248226
"TCGA-DD-AAW3-01A-11R-A41C-07",-946.114212664646,-775.695500023304,-1721.80971268795,0.93860036508853
"TCGA-DD-AAED-01A-12R-A41C-07",-1618.56180898073,-347.517892344438,-1966.07970132517,0.950364968667806
"TCGA-5C-A9VH-01A-11R-A37K-07",-324.163769204375,-464.292528409141,-788.456297613516,0.882685127071729
"TCGA-DD-A1EE-11A-11R-A131-07",51.4547446013521,753.493639525673,804.948384127025,0.749728721404378
"TCGA-BW-A5NP-01A-11R-A27V-07",-1398.3961933311,-1001.95495625967,-2400.35114959078,0.968255025404896
"TCGA-CC-A7IG-01A-11R-A33J-07",-1037.28547436649,-37.0832733221579,-1074.36874768865,0.901625867450971
"TCGA-DD-AACW-01A-11R-A41C-07",-1169.79993198693,-383.759280042279,-1553.55921202921,0.929794297489073
"TCGA-DD-A3A8-11A-11R-A22L-07",-269.968651253494,354.349190722152,84.380539468658,0.815401860267065
"TCGA-BC-A217-01A-11R-A155-07",-1172.50429075355,19.0769342790394,-1153.42735647451,0.906584351591551
"TCGA-ED-A8O6-01A-11R-A36F-07",-1014.66310249237,-571.381978736414,-1586.04508122879,0.931538924876658
"TCGA-DD-AADV-01A-11R-A39D-07",-439.931578170026,-390.010145123652,-829.941723293678,0.885530631382171
"TCGA-G3-A6UC-01A-21R-A33J-07",-1246.52595515726,-685.210645753222,-1931.73660091048,0.948784403649783
"TCGA-G3-A7M5-01A-11R-A33R-07",-1024.52327400193,-222.029844469433,-1246.55311847136,0.912268454670058
"TCGA-DD-A4NJ-01A-11R-A27V-07",-198.540415272895,339.027343506458,140.486928233563,0.81060661373962
"TCGA-DD-AADG-01A-11R-A41C-07",-1105.51398667932,-866.210755590163,-1971.72474226949,0.950622458997446
"TCGA-2Y-A9GS-01A-12R-A38B-07",-549.461888686756,82.4970546564512,-466.964834030304,0.859532451861625
"TCGA-ED-A97K-01A-21R-A38B-07",-392.222437803871,-77.5284110149087,-469.75084881878,0.859741389003387
"TCGA-ZP-A9CV-01A-11R-A38B-07",-197.281254616338,375.548669594876,178.267414978538,0.807346630973953
"TCGA-DD-A3A1-01A-11R-A213-07",-1151.75838951115,315.037840567127,-836.720548944022,0.885992475609869
"TCGA-BC-A10T-01A-11R-A131-07",107.851196154242,-355.481347894496,-247.630151740254,0.842635190116903
"TCGA-4R-AA8I-01A-11R-A38B-07",-795.282840186519,-371.898042284176,-1167.1808824707,0.907434511382991
"TCGA-DD-AACJ-01A-11R-A41C-07",-1334.47050186292,-482.057720358897,-1816.52822222181,0.943306314141721
"TCGA-3K-AAZ8-01A-12R-A39D-07",-1083.53310948485,-99.6707909539677,-1183.20390043882,0.908420292893882
"TCGA-UB-AA0U-01A-11R-A38B-07",23.3260336279608,186.520694771433,209.846728399394,0.804602676332776
"TCGA-DD-A1EK-01A-11R-A213-07",-367.738774354681,227.987355227349,-139.751419127332,0.834002805597635
"TCGA-EP-A26S-01A-11R-A16W-07",-928.458990125757,-842.337842351629,-1770.79683247739,0.941056928827475
"TCGA-G3-A25S-01A-11R-A16W-07",-1112.90333391616,147.395311065561,-965.508022850601,0.894599652761547
"TCGA-DD-A4NA-01A-11R-A266-07",-374.663986400993,78.8608813570993,-295.803105043893,0.846421842262873
"TCGA-CC-5260-01A-01R-A131-07",-6.04006024160134,131.365281870502,125.325221628901,0.81190787479208
"TCGA-DD-A1EH-01A-11R-A131-07",-480.701659066168,-587.846560244382,-1068.54821931055,0.901256002081494
"TCGA-DD-AADU-01A-11R-A41C-07",-1372.14938359208,-496.835864211034,-1868.98524780312,0.945834162416175
"TCGA-CC-A8HS-01A-11R-A36F-07",-1182.77567660155,-943.137820209302,-2125.91349681086,0.957402569990477
"TCGA-DD-AACZ-01A-11R-A41C-07",-504.433952132926,1534.54062722859,1030.10667509566,0.727452163485397
"TCGA-G3-AAV1-01A-11R-A38B-07",-770.827125950377,-493.356069908639,-1264.18319585902,0.913325380151196
"TCGA-G3-AAV3-01A-11R-A37K-07",-413.932090080958,741.313657980093,327.381567899134,0.79423852220914
"TCGA-CC-A9FS-01A-11R-A37K-07",-963.613297317452,-506.834137720401,-1470.44743503785,0.925234702683179
"TCGA-UB-A7MC-01A-11R-A33R-07",-1351.41663850595,-904.375987319425,-2255.79262582537,0.962733321215867
"TCGA-DD-AADM-01A-11R-A41C-07",-681.346541179302,-68.7790974746785,-750.125638653981,0.880026913843813
"TCGA-DD-A1EG-11A-11R-A213-07",-68.4719217314958,787.618413268107,719.146491536611,0.758003536684196
"TCGA-DD-A1EG-01A-11R-A213-07",-73.1222652597316,802.127861046295,729.005595786563,0.757058805001225
"TCGA-DD-AAC8-01A-11R-A41C-07",-1008.89538143649,-71.7966776743556,-1080.69205911085,0.902026936251335
"TCGA-CC-5258-01A-01R-A131-07",-556.654530203932,82.1227122625548,-474.531817941377,0.860099602610392
"TCGA-RC-A7SF-01A-11R-A352-07",-1011.59450823056,-293.402558568074,-1304.99706679863,0.915748694600935
"TCGA-DD-A73C-01A-12R-A33J-07",-149.358508214905,-311.520910889275,-460.87941910418,0.859075576379814
"TCGA-5C-AAPD-01A-21R-A39D-07",-408.736959388639,1159.86181357145,751.124854182808,0.754933499031095
"TCGA-2Y-A9GY-01A-11R-A38B-07",-1044.72166340697,1162.9137722595,118.192108852532,0.812518687105351
"TCGA-BC-A10Z-11A-11R-A131-07",-547.896140350864,-33.7874525823922,-581.683592933256,0.868016473055376
"TCGA-BC-A10Z-01A-11R-A131-07",-1510.16184888051,-1119.95127415839,-2630.1131230389,0.976133196929422
"TCGA-DD-A1EA-01A-11R-A131-07",-954.700889359631,245.264967898584,-709.435921461047,0.877174618930775
"TCGA-DD-A118-11A-11R-A131-07",-307.810767233191,461.018921714498,153.208154481307,0.809511710227529
"TCGA-ES-A2HT-01A-12R-A180-07",-271.309869079764,172.229424081002,-99.0804449987617,0.830693939345302
"TCGA-DD-AACU-01A-11R-A41C-07",-748.220046003029,-120.781509963121,-869.001555966151,0.888179750870943
"TCGA-DD-A4NG-01A-11R-A27V-07",-885.985690020383,-90.1797429388411,-976.165432959224,0.895297631820494
"TCGA-HP-A5N0-01A-11R-A28V-07",152.445823920086,-31.9624537967689,120.483370123317,0.812322582240707
"TCGA-DD-AADR-01A-11R-A41C-07",-889.76826151476,-70.7977643475132,-960.566025862273,0.894275246549832
"TCGA-EP-A12J-01A-11R-A131-07",-913.404743801731,-419.715867238351,-1333.12061104008,0.917399401648258
"TCGA-ED-A7PZ-01A-11R-A33R-07",-1587.01617864846,-1001.83376713178,-2588.84994578024,0.974799894026581
"TCGA-DD-AADO-01A-11R-A41C-07",-895.153052453082,890.902273927028,-4.25077852605466,0.822864097606582
"TCGA-ED-A82E-01A-11R-A352-07",-441.28144534814,-206.492909398134,-647.774354746274,0.872792617811698
"TCGA-CC-A7II-01A-11R-A33J-07",-843.049225841907,-950.326081960144,-1793.37530780205,0.942172800301962
"TCGA-DD-AAE6-01A-11R-A41C-07",-1687.62231370523,-1224.50785431983,-2912.13016802506,0.984284611802644
"TCGA-DD-A113-01A-11R-A131-07",-737.473416836881,-74.230620605277,-811.704037442158,0.88428373884913
"TCGA-DD-AAVX-01A-11R-A41C-07",-530.65445378701,387.320238275242,-143.334215511768,0.834292868082907
"TCGA-UB-A7ME-01A-11R-A33J-07",-496.123229683893,572.410611014557,76.2873813306639,0.816089001798014
"TCGA-G3-A25U-01A-11R-A16W-07",-1124.34424645704,-667.461944906196,-1791.80619136324,0.942095586042792
"TCGA-2Y-A9HB-01A-11R-A39D-07",-292.73916274908,352.399629799744,59.6604670506635,0.817497078624871
"TCGA-YA-A8S7-01A-11R-A37K-07",117.784720758202,1429.64788874779,1547.43260950599,0.673300692602369
"TCGA-2Y-A9H6-01A-11R-A39D-07",-69.4790219427453,434.823476132614,365.344454189869,0.790840316198938
"TCGA-RC-A6M5-01A-11R-A32O-07",377.22528822959,-327.088196856747,50.137091372843,0.818301388116746
"TCGA-DD-A4NQ-01A-21R-A28V-07",-999.26016392057,42.7240001882705,-956.536163732299,0.894010367024382
"TCGA-ED-A4XI-01A-11R-A266-07",159.091137803952,505.253710913065,664.344848717017,0.76322581772533
"TCGA-G3-AAUZ-01A-11R-A38B-07",-479.653374029883,418.579922436119,-61.0734515937639,0.827575042621971
"TCGA-FV-A2QR-11A-11R-A213-07",253.242077371005,1139.93331616686,1393.17539353786,0.68986831702735
"TCGA-CC-A123-01A-11R-A131-07",-912.990216074284,-242.50374104717,-1155.49395712145,0.90671233232389
"TCGA-FV-A2QR-01A-11R-A213-07",-227.429306202773,-313.158302731809,-540.587608934582,0.865005390740928
"TCGA-5R-AA1D-01A-11R-A38B-07",1271.39902209697,407.655999209959,1679.05502130693,0.658890837737922
"TCGA-DD-A39V-11A-11R-A213-07",-278.518857537491,338.484336400026,59.9654788625352,0.817471292031883
"TCGA-GJ-A3OU-01A-31R-A38B-07",965.204694717347,2221.8761014405,3187.08079615785,0.477654159233111
"TCGA-EP-A3RK-01A-11R-A22L-07",-175.852932049466,1255.33815614234,1079.48522409287,0.72245968618519
"TCGA-DD-AACC-01A-11R-A41C-07",13.9952429107343,2244.47793563436,2258.4731785451,0.592606940549967
"TCGA-MI-A75H-01A-11R-A32O-07",-587.367654453592,446.376907519083,-140.990746934509,0.834103167430917
"TCGA-BW-A5NO-01A-11R-A27V-07",-761.854947274354,-129.921780614015,-891.776727888369,0.889710940543567
"TCGA-G3-A25V-01A-11R-A16W-07",3.82468990038565,549.154210063247,552.978899963633,0.773685835805546
"TCGA-BC-A8YO-01A-11R-A37K-07",-933.737063384727,664.937368716901,-268.799694667826,0.844304430264476
"TCGA-2Y-A9H9-01A-21R-A39D-07",-712.108514038595,-216.836711115912,-928.945225154507,0.892188439155573
"TCGA-RC-A7S9-01A-11R-A33R-07",-1279.05918518856,-77.9672836749487,-1357.02646886351,0.918790260159938
"TCGA-DD-A4NK-01A-11R-A28V-07",-716.12758931381,-568.006700947541,-1284.13429026135,0.914514072925842
"TCGA-BC-A112-01A-11R-A131-07",-312.019187212111,-37.2267631980775,-349.245950410188,0.850573207150095
"TCGA-DD-AAE0-01A-11R-A41C-07",-783.703825188687,-542.163889397735,-1325.86771458642,0.916975188990342
"TCGA-DD-A1EJ-11A-11R-A155-07",-176.913636661282,433.890516801187,256.976880139905,0.800475357764688
