"sample_id","project_id","paper_Purity","paper_purity","paper_SAMP.Purity_Absolute","paper_Absolute.extract.purity","paper_Tumor.purity.from.ABSOLUTE","paper_ABSOLUTE.purity","paper_Purity.ABSOLUTE.calls","paper_ABSOLUTE.Purity.1","paper_Purity.Class..high.or.low.","paper_DNA.hypermethylation.mode.purity","paper_mRNA.Moffitt.clusters..76.High.Purity.Samples.Only...1basal..2classical","paper_Methylation.Clusters..76.High.Purity.Samples.Only.","paper_RPPA.Clusters..76.High.Purity.Samples.Only.","paper_PURITY..ABSOLUTE.","paper_ABSOLUTE_purity","paper_CLONET_purity","paper_avgDNA_purity","paper_ISOpure_purity","paper_DeMix_purity","paper_avgRNA_purity","paper_ABSOLUTE.Purity","paper_purity_A_SNP6","paper_purity_B_Allelic.CapSeg","paper_Purity..FACETS.","paper_AC_purity","paper_AF_purity","paper_SNP_purity","purity","purity_selected"
"TCGA-33-A4WN-01A-11R-A262-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.920699353230059",0.920699353230059
"TCGA-56-7730-11A-01R-2125-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.70994646685535",0.70994646685535
"TCGA-63-A5MV-01A-21R-A26W-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.732210104392217",0.732210104392217
"TCGA-56-A4BY-01A-11R-A24H-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.908383264255112",0.908383264255112
"TCGA-77-6843-01A-11R-1949-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.970386985297725",0.970386985297725
"TCGA-22-5483-01A-01R-1820-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.785594242110632",0.785594242110632
"TCGA-39-5034-01A-01R-1443-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.774806085083593",0.774806085083593
"TCGA-56-8307-01A-11R-2296-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.821994311328755",0.821994311328755
"TCGA-63-A5MB-01A-11R-A26W-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.915999194739618",0.915999194739618
"TCGA-63-A5MY-01A-11R-A26W-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.990849956390576",0.990849956390576
"TCGA-85-A4QR-01A-11R-A24Z-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.995052910813107",0.995052910813107
"TCGA-37-A5EL-01A-11R-A26W-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.970900461623885",0.970900461623885
"TCGA-22-5477-01A-01R-1635-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.915737179667008",0.915737179667008
"TCGA-66-2765-01A-01R-0851-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.735127969115212",0.735127969115212
"TCGA-NC-A5HR-01A-21R-A26W-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.956026010775853",0.956026010775853
"TCGA-60-2703-01A-11R-2045-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.842554140212011",0.842554140212011
"TCGA-21-1071-01A-01R-A96U-41","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.756258473840371",0.756258473840371
"TCGA-21-1071-01A-01R-0692-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.812751170814847",0.812751170814847
"TCGA-34-5240-01A-01R-1443-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.831200323810669",0.831200323810669
"TCGA-22-0944-01A-01R-0692-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.939038326517406",0.939038326517406
"TCGA-98-A538-01A-11R-A262-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.847653699310828",0.847653699310828
"TCGA-60-2724-01A-01R-0851-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.792477041341501",0.792477041341501
"TCGA-58-8391-01A-11R-2326-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.940305193162567",0.940305193162567
"TCGA-22-1002-01A-01R-0692-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.725692247789767",0.725692247789767
"TCGA-22-1002-01A-01R-A96U-41","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.721303307869624",0.721303307869624
"TCGA-56-8083-01A-11R-2247-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.968076749505997",0.968076749505997
"TCGA-33-AASL-01A-11R-A405-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.929965191315933",0.929965191315933
"TCGA-39-5024-01A-21R-1820-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.892909222316659",0.892909222316659
"TCGA-39-5037-01A-01R-1443-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.993290792600115",0.993290792600115
"TCGA-22-4591-01A-01R-1201-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.934227023714062",0.934227023714062
"TCGA-34-5232-01A-21R-1820-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.743100722732202",0.743100722732202
"TCGA-85-8354-01A-31R-2326-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.959876450036981",0.959876450036981
"TCGA-98-A53B-01A-11R-A262-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.840518877466148",0.840518877466148
"TCGA-51-4081-01A-01R-1100-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.905873241932236",0.905873241932236
"TCGA-33-AASB-01A-11R-A405-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.99081950773868",0.99081950773868
"TCGA-NC-A5HH-01A-11R-A26W-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.954401369019519",0.954401369019519
"TCGA-85-7843-01A-11R-2125-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.792707041476657",0.792707041476657
"TCGA-O2-A52W-01A-11R-A26W-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.938074993531235",0.938074993531235
"TCGA-63-7021-01A-11R-1949-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.746897957037053",0.746897957037053
"TCGA-68-A59I-01A-11R-A262-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.738882349403276",0.738882349403276
"TCGA-77-7463-01A-11R-2045-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.906982434827515",0.906982434827515
"TCGA-85-A4JB-01A-51R-A262-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.890198723162302",0.890198723162302
"TCGA-56-7223-01A-11R-2045-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.988916610274418",0.988916610274418
"TCGA-37-4141-01A-02R-1100-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.833667919528011",0.833667919528011
"TCGA-18-4086-01A-01R-1100-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.767841947219652",0.767841947219652
"TCGA-77-A5G8-01B-11R-A27Q-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.861875255935064",0.861875255935064
"TCGA-85-A50M-01A-21R-A262-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.836662737926912",0.836662737926912
"TCGA-77-8145-01A-11R-2247-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.802689397992556",0.802689397992556
"TCGA-43-8116-01A-11R-2247-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.849964021939492",0.849964021939492
"TCGA-33-AAS8-01A-11R-A405-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.974850541452491",0.974850541452491
"TCGA-85-7710-01A-11R-2125-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.86709750253658",0.86709750253658
"TCGA-66-2757-01A-01R-0851-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.824401582157632",0.824401582157632
"TCGA-94-8491-01A-11R-2326-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.847945917736667",0.847945917736667
"TCGA-63-A5MR-01A-31R-A27Q-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.907962752900338",0.907962752900338
"TCGA-77-8143-01A-11R-2247-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.940102782425376",0.940102782425376
"TCGA-18-3414-01A-01R-0980-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.836619507392561",0.836619507392561
"TCGA-43-3394-01A-01R-0980-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.90038686385676",0.90038686385676
"TCGA-85-A4QQ-01A-41R-A262-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.937485085164643",0.937485085164643
"TCGA-18-3419-01A-01R-0980-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.846396379960552",0.846396379960552
"TCGA-21-1079-01A-01R-0692-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.795471817369063",0.795471817369063
"TCGA-33-AASJ-01A-11R-A405-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.975575887438377",0.975575887438377
"TCGA-66-2768-01A-01R-0851-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.811275206474503",0.811275206474503
"TCGA-66-2766-01A-01R-0851-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.884510530658446",0.884510530658446
"TCGA-77-7465-01A-11R-2045-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.743233305959041",0.743233305959041
"TCGA-85-8288-01A-11R-2296-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.769561061171828",0.769561061171828
"TCGA-NC-A5HG-01A-11R-A26W-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.964858945810585",0.964858945810585
"TCGA-66-2789-01A-01R-0980-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.772192183902995",0.772192183902995
"TCGA-18-3411-01A-01R-0980-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.775943573405836",0.775943573405836
"TCGA-33-AASI-01A-22R-A405-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.881968780528774",0.881968780528774
"TCGA-NC-A5HM-01A-12R-A26W-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.929380536342726",0.929380536342726
"TCGA-22-4613-01A-01R-1443-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.783244674243387",0.783244674243387
"TCGA-56-7582-01A-11R-2045-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.839978092662318",0.839978092662318
"TCGA-63-5131-01A-01R-1443-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.902972942921331",0.902972942921331
"TCGA-52-7809-01A-21R-2125-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.928572882872824",0.928572882872824
"TCGA-37-4132-01A-01R-1100-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.789143421091087",0.789143421091087
"TCGA-63-A5MT-01A-21R-A26W-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.751886033233887",0.751886033233887
"TCGA-18-3408-01A-01R-0980-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.795580610026903",0.795580610026903
"TCGA-NC-A5HK-01A-11R-A26W-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.942933715678803",0.942933715678803
"TCGA-92-8065-01A-11R-2247-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.751715505473892",0.751715505473892
"TCGA-77-A5G6-01A-11R-A27Q-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.951422537324924",0.951422537324924
"TCGA-85-8277-01A-11R-2296-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.891255932026898",0.891255932026898
"TCGA-22-A5C4-01A-12R-A27Q-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.925233464731185",0.925233464731185
"TCGA-22-5482-01A-01R-1635-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.897571223922594",0.897571223922594
"TCGA-77-A5G1-01A-11R-A27Q-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.768456768711809",0.768456768711809
"TCGA-37-4133-01A-01R-1100-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.827771667250026",0.827771667250026
"TCGA-66-2773-01A-01R-1201-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.747936289888587",0.747936289888587
"TCGA-60-2723-01A-01R-0851-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.731847188077203",0.731847188077203
"TCGA-85-7844-01A-11R-2125-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.768736576328079",0.768736576328079
"TCGA-56-A49D-01A-11R-A24H-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.789076472605342",0.789076472605342
"TCGA-63-A5MW-01A-11R-A26W-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.879376310840878",0.879376310840878
"TCGA-85-8666-01A-11R-2403-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.727859479772947",0.727859479772947
"TCGA-96-8170-01A-11R-2296-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.811203625908975",0.811203625908975
"TCGA-63-7023-01A-11R-1949-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.905469757543193",0.905469757543193
"TCGA-22-4607-01A-01R-1201-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.797035427756499",0.797035427756499
"TCGA-66-2754-01A-01R-0980-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.965715198890825",0.965715198890825
"TCGA-21-1072-01A-01R-0692-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.909127382029276",0.909127382029276
"TCGA-85-A4JC-01A-11R-A24Z-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.767855111684446",0.767855111684446
"TCGA-90-7769-01A-11R-2125-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.954934136400136",0.954934136400136
"TCGA-58-8390-01A-11R-2326-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.803030903216092",0.803030903216092
"TCGA-52-7812-01A-11R-2125-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.784959349685789",0.784959349685789
"TCGA-NC-A5HT-01A-11R-A26W-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.976061213536476",0.976061213536476
"TCGA-77-8130-01A-11R-2247-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.812995453069851",0.812995453069851
"TCGA-98-8022-01A-11R-2247-07","TCGA-LUSC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.772568302657194",0.772568302657194
