"","StromalScore","ImmuneScore","ESTIMATEScore","tumourPurity"
"TCGA-18-4721-01A-01R-1443-07",599.88138176664,1090.20458350109,1690.08596526773,0.657671938828217
"TCGA-34-5231-01A-21R-1820-07",-584.216686558604,-95.3322412234418,-679.548927782046,0.875059641327486
"TCGA-60-2722-01A-01R-0851-07",-959.569895527526,-651.105532556397,-1610.67542808392,0.93284756155064
"TCGA-56-A4BW-01A-11R-A24H-07",-202.678781302249,66.7283051155268,-135.950476186722,0.833694829844935
"TCGA-66-2734-01A-01R-0980-07",438.159506981195,1002.53647933892,1440.69598632012,0.68480178721262
"TCGA-51-4080-01A-01R-1100-07",-1125.76218159183,-732.37310336805,-1858.13528495988,0.945315909389518
"TCGA-37-3792-01A-01R-0980-07",644.48204683166,2379.99987161865,3024.48191845031,0.498484980427917
"TCGA-66-2777-01A-01R-1201-07",105.652278839803,886.576687049195,992.228965888998,0.731255946161478
"TCGA-58-8387-01A-11R-2296-07",-667.526650755517,1024.78058886114,357.253938105621,0.791566592582419
"TCGA-90-7767-11A-01R-2125-07",1004.89616161959,1580.50708979355,2585.40325141314,0.553284339112928
"TCGA-56-5898-01A-11R-1635-07",30.8172191769136,216.657015478874,247.474234655787,0.801310620814503
"TCGA-85-6798-01A-11R-1949-07",-142.711515396468,-929.02849845023,-1071.7400138467,0.901458906091534
"TCGA-98-A53I-01A-31R-A262-07",-160.368446302968,880.381600919185,720.013154616217,0.757920553801909
"TCGA-98-8023-01A-11R-2247-07",687.144891592888,1158.47609051403,1845.62098210691,0.640303541416189
"TCGA-22-1016-01A-01R-0692-07",749.706191655913,995.366166030552,1745.07235768646,0.651570387323196
"TCGA-77-6845-01A-11R-1949-07",-1025.70751373987,-1203.78071239662,-2229.48822613649,0.961681881293496
"TCGA-56-A4ZK-01A-11R-A262-07",-299.343741245563,736.701958863113,437.35821761755,0.784326693460054
"TCGA-77-8136-01A-11R-2247-07",747.405574363554,1344.67804783474,2092.08362219829,0.612101615208383
"TCGA-77-7338-01A-11R-2045-07",456.674642553929,155.458279984013,612.132922537943,0.768155376296085
"TCGA-96-A4JL-01A-11R-A24Z-07",360.344265200128,1831.17722772282,2191.52149292294,0.600494351512531
"TCGA-33-4582-01A-01R-1443-07",-1253.536850158,-851.190202319974,-2104.72705247797,0.956499930759979
"TCGA-77-A5GF-01A-21R-A27Q-07",-428.364063970348,-246.223755339216,-674.587819309564,0.874706933467971
"TCGA-LA-A7SW-01A-11R-A405-07",-716.644279098928,-386.183453939496,-1102.82773303842,0.903424811938274
"TCGA-O2-A52N-01A-11R-A26W-07",-594.374356094495,121.88382560609,-472.490530488405,0.859946711174203
"TCGA-63-A5MG-01A-12R-A27Q-07",-125.520972399887,509.14362722195,383.622654822063,0.789195398168762
"TCGA-85-8352-01A-31R-2326-07",-1904.32989867654,-1228.18133181128,-3132.51123048781,0.989481199070111
"TCGA-58-A46L-01A-11R-A24H-07",-148.217246576917,243.864292190861,95.6470456139437,0.814443372921864
"TCGA-22-4604-01A-01R-1201-07",1069.37061790619,1040.75285495339,2110.12347285958,0.610005456213232
"TCGA-56-8628-01A-11R-2403-07",622.059972959021,1060.20149945673,1682.26147241575,0.658536708771315
"TCGA-66-2767-01A-01R-0851-07",564.328189545415,1928.48974992843,2492.81793947384,0.564553637740571
"TCGA-60-2708-01A-01R-0851-07",820.100748092846,-298.133076141576,521.967671951269,0.776561874049854
"TCGA-56-8629-01A-11R-2403-07",-645.53621216836,-328.700354533189,-974.236566701549,0.89517146813781
"TCGA-37-4135-01A-01R-1100-07",-646.114183732371,127.827483333014,-518.286700399356,0.86335823189236
"TCGA-22-5485-01A-01R-1635-07",-627.22395733277,-351.707639002402,-978.931596335172,0.895478436336408
"TCGA-85-6175-01A-11R-1820-07",1774.71096176626,1203.87762089796,2978.58858266422,0.504313580616787
"TCGA-85-8052-01A-11R-2247-07",-545.73923882119,-362.070056027954,-907.809294849144,0.890782857687855
"TCGA-22-5480-01A-01R-1635-07",-60.9562386519944,1058.20697756596,997.250738913961,0.730752943345954
"TCGA-92-8063-01A-11R-2247-07",-121.555974635187,-83.9287951620586,-205.484769797246,0.839287775335542
"TCGA-56-7222-11A-01R-2045-07",97.5367791363667,1489.31632581218,1586.85310494854,0.669011108082649
"TCGA-NC-A5HO-01A-11R-A26W-07",-1117.97296536553,-206.840914233079,-1324.81387959861,0.916913465035699
"TCGA-77-8008-01A-21R-2187-07",1607.69777861217,1068.97869150175,2676.67647011392,0.542074707985479
"TCGA-56-8201-11A-01R-2247-07",935.448573466071,2227.15442690763,3162.6030003737,0.48080774158478
"TCGA-66-2737-01A-01R-0980-07",1181.92146717566,579.882617966951,1761.80408514261,0.649705313639671
"TCGA-77-7142-11A-01R-2045-07",1119.99699452857,1602.41192522397,2722.40891975254,0.536421404791965
"TCGA-66-2792-01A-01R-0980-07",-173.332376873939,-307.970591569875,-481.302968443814,0.860606205491795
"TCGA-77-8140-01A-11R-2247-07",-1269.65542584766,-724.94235124267,-1994.59777709033,0.951659096921666
"TCGA-22-4609-11A-01R-2125-07",912.827508247271,1757.30833777135,2670.13584601862,0.542881248850224
"TCGA-33-4587-01A-11R-2125-07",-883.782551141388,-969.513247752451,-1853.29579889384,0.94508397594805
"TCGA-63-A5MH-01A-12R-A27Q-07",-804.874117066592,-678.873565219883,-1483.74768228647,0.925973640589409
"TCGA-21-5784-01A-01R-1635-07",-26.8195821926462,939.376849148829,912.557266956183,0.739182873470459
"TCGA-85-8070-01A-11R-2247-07",-1845.45361229591,-1236.35260801179,-3081.80622030771,0.98837709973775
"TCGA-85-A50Z-01A-21R-A262-07",-931.816934556954,442.924159036524,-488.89277552043,0.861173047885894
"TCGA-66-2782-01A-01R-0851-07",339.371884194688,1047.95147034569,1387.32335454038,0.690489930765176
"TCGA-56-8304-01A-11R-2326-07",-1184.77690659365,27.5882013368083,-1157.18870525685,0.906817222653712
"TCGA-77-A5G7-01B-11R-A27Q-07",-1504.41741363044,-824.340033095036,-2328.75744672548,0.96557469913621
"TCGA-56-7823-11A-01R-2247-07",1137.95779692238,1917.72918496931,3055.68698189169,0.494508901217541
"TCGA-66-2793-01A-01R-1201-07",-1655.02762163745,-1419.06973936629,-3074.09736100374,0.988204443208656
"TCGA-77-8144-01A-11R-2247-07",-1004.14858269059,-216.867024504564,-1221.01560719516,0.910726644778707
"TCGA-66-2794-01A-01R-1201-07",-578.779052668078,1258.116500642,679.337447973918,0.761802002667442
"TCGA-52-7810-01A-11R-2125-07",-743.44117550447,-664.438763600168,-1407.87993910464,0.921711295403049
"TCGA-21-5786-01A-01R-1635-07",-258.076400763206,-331.959267147602,-590.035667910808,0.868624566871745
"TCGA-85-7698-01A-11R-2125-07",435.51127480434,337.150010137213,772.661284941554,0.752856546518765
"TCGA-43-7656-01A-11R-2125-07",102.218259004816,1081.34287784438,1183.5611368492,0.711812979290522
"TCGA-43-6143-11A-01R-1820-07",1491.55733146334,2322.45330837617,3814.01063983951,0.394897798445347
"TCGA-21-1080-01A-01R-0692-07",-837.907496008613,-19.6419702805674,-857.54946628918,0.887406067644692
"TCGA-18-3412-01A-01R-0980-07",-555.700926655362,-44.1389145579293,-599.839841213291,0.869336718490755
"TCGA-77-7335-11A-01R-2045-07",1371.07077498267,2336.53067446131,3707.60144944398,0.409199193586817
"TCGA-21-5787-01A-01R-1635-07",87.829196130781,1351.39380050873,1439.22299663951,0.68495933546674
"TCGA-77-8133-01A-12R-2247-07",-393.642296323751,1020.99657981217,627.354283488418,0.766722907112607
"TCGA-66-2770-01A-01R-0851-07",379.466107238907,583.202363504247,962.668470743154,0.734208792458328
"TCGA-NK-A7XE-01A-12R-A405-07",-1530.70661976296,-405.50593836319,-1936.21255812615,0.948991766984798
"TCGA-56-7580-01A-11R-2045-07",-691.307014136663,-358.122054105706,-1049.42906824237,0.900036447638629
"TCGA-60-2726-01A-01R-0851-07",-913.532572443616,134.293376636327,-779.239195807289,0.882048474026757
"TCGA-66-2790-01A-01R-0980-07",143.484666023081,350.630761871072,494.115427894153,0.779131227804746
"TCGA-58-8388-01A-11R-2326-07",339.053954998735,559.933870787696,898.987825786431,0.740522917691514
"TCGA-56-A4ZJ-01A-11R-A262-07",1110.49320946147,1151.9956336685,2262.48884312997,0.592132038093506
"TCGA-39-5016-01A-01R-1443-07",-822.528128965012,747.726308448065,-74.8018205169467,0.828704584835217
"TCGA-68-8251-01A-11R-2296-07",558.721413332819,468.172881697205,1026.89429503002,0.727775633820017
"TCGA-66-2771-01A-01R-0980-07",171.613704650213,1744.02632059898,1915.6400252492,0.632375115972028
"TCGA-77-6844-01A-11R-1949-07",-856.450609957656,-143.68478367237,-1000.13539363003,0.896859472938499
"TCGA-34-5927-01A-11R-1820-07",-868.737748895032,-989.567784835072,-1858.3055337301,0.945324059914032
"TCGA-39-5035-01A-01R-1443-07",-152.817442719253,1094.1111707128,941.293727993548,0.736335341968291
"TCGA-39-5011-01A-01R-1443-07",-68.9564333063456,1743.17910588023,1674.22267257389,0.659424259375756
"TCGA-98-A539-01A-31R-A262-07",-328.668863464376,31.475532584357,-297.193330880019,0.846530494041368
"TCGA-22-1005-01A-01R-A96U-41",864.915482295818,1829.75525518563,2694.67073748144,0.539853213417588
"TCGA-63-7020-01A-11R-1949-07",-397.146961562059,543.433212843829,146.28625128177,0.810107822005531
"TCGA-43-2581-01A-01R-0851-07",809.2789971061,1577.78333353655,2387.06233064265,0.577298303001138
"TCGA-66-2800-01A-01R-1201-07",89.1331128027287,712.724857100145,801.857969902874,0.750028836378549
"TCGA-21-1082-01A-01R-0692-07",-2.49579124824983,529.947217259032,527.451426010782,0.776054470084808
"TCGA-21-1082-01A-01R-A96U-41",-12.4756492125282,199.714939616713,187.239290404185,0.806568818373809
"TCGA-21-1076-01A-02R-0692-07",1205.47233742768,2075.71888519479,3281.19122262247,0.465472427704237
"TCGA-37-A5EM-01A-21R-A27Q-07",780.8970015412,750.838655995658,1531.73565753686,0.67500250591957
"TCGA-92-7341-01A-31R-2045-07",153.603260566315,-267.370448709032,-113.767188142717,0.831892229409296
"TCGA-56-7222-01A-11R-2045-07",-1233.36721333053,-650.556050796039,-1883.92326412657,0.946543757411003
"TCGA-77-8153-01A-11R-2403-07",-1216.51567383289,-1168.27785587,-2384.79352970289,0.967681662832779
"TCGA-33-4586-01A-01R-1443-07",-643.346235442112,-578.664849690872,-1222.01108513298,0.91078698593229
"TCGA-60-2720-01A-01R-0851-07",-68.6806710292762,962.337606842952,893.656935813676,0.741048563866524
"TCGA-77-8008-11A-01R-2187-07",1668.63571660631,1859.87447203059,3528.5101886369,0.433041873362592
"TCGA-77-7142-01A-11R-2045-07",-261.648496055016,-207.230440418402,-468.878936473418,0.85967601540529
"TCGA-33-4547-01A-01R-1201-07",-25.6977640453132,131.497142956671,105.799378911357,0.813577764712938
"TCGA-58-8392-01A-11R-2326-07",-1367.35031351071,-845.932545302187,-2213.28285881289,0.961026981793577
"TCGA-39-5029-01A-01R-1443-07",-173.270118927358,539.506603102805,366.236484175447,0.790760171399265
"TCGA-22-5491-11A-01R-1858-07",851.380802020947,1495.25108542159,2346.63188744254,0.582134004806518
"TCGA-34-5234-01A-01R-1635-07",1457.12621003035,1931.54910297128,3388.67531300163,0.451451075088301
"TCGA-43-6647-01A-11R-1820-07",1421.46118348903,1151.2650923565,2572.72627584553,0.554833440117202
"TCGA-22-4609-01A-21R-2125-07",740.142240223909,1331.48562470691,2071.62786493082,0.614473299340289
"TCGA-77-7141-01A-11R-2045-07",-831.580583840446,-644.350166991726,-1475.93075083217,0.925539773297542
"TCGA-22-1012-01A-01R-0692-07",-537.546545588051,68.6848438566536,-468.861701731398,0.859674723049636
"TCGA-34-2596-01A-01R-0851-07",-244.442164318935,178.582358481145,-65.8598058377892,0.827969235921311
"TCGA-46-3767-01A-01R-0980-07",1567.21359679202,1280.45904321446,2847.67264000648,0.520813667874637
"TCGA-43-5670-01A-21R-2125-07",-1249.69694408675,-991.873398811998,-2241.57034289875,0.962166609141348
"TCGA-56-7823-01B-11R-2247-07",-1140.38274587315,-560.383765531074,-1700.76651140422,0.937530199806193
"TCGA-56-7730-01A-11R-2125-07",-1806.3568252689,-1387.56193522101,-3193.91876048991,0.990744950107385
"TCGA-92-7340-11A-01R-2045-07",1042.44845969165,1809.91918322264,2852.36764291429,0.520225218543515
"TCGA-33-A5GW-01A-11R-A27Q-07",-1625.82919146714,-1020.83143760779,-2646.66062907493,0.976657825408366
"TCGA-77-8009-01A-11R-2187-07",-458.581382182173,-557.166109885875,-1015.74749206805,0.897870760570411
"TCGA-43-6143-01A-11R-1820-07",-256.958200837265,-697.778312804712,-954.736513641977,0.893891976452299
"TCGA-85-8276-01A-11R-2296-07",927.021824800443,981.49270838591,1908.51453318635,0.633185019901166
"TCGA-85-8582-01A-21R-2403-07",1059.14955453503,378.118552732317,1437.26810726735,0.685168377370106
"TCGA-66-2742-01A-01R-0980-07",-130.451564848553,317.865448557243,187.41388370869,0.806553668207089
"TCGA-43-6771-11A-01R-1820-07",1193.51829029522,2091.99491934286,3285.51320963808,0.464910834953464
"TCGA-56-7731-11A-01R-2125-07",786.547747749979,1989.45162289388,2775.99937064386,0.529765977956859
"TCGA-43-6771-01A-11R-1820-07",228.018651102921,364.860295652479,592.8789467554,0.769961857214708
"TCGA-56-8626-01A-11R-2403-07",-212.731722546849,-82.4023484121758,-295.134070959025,0.846369541976576
"TCGA-85-A512-01A-11R-A26W-07",-595.868467250683,-503.06578803197,-1098.93425528265,0.903179628303746
"TCGA-85-8071-01A-11R-2247-07",-1066.06220063285,-553.383330953254,-1619.4455315861,0.933310583527898
"TCGA-66-2785-01A-01R-0851-07",47.6779879766504,1585.09765098925,1632.7756389659,0.663985759625245
"TCGA-43-2576-01A-01R-A32Z-07",913.208364657061,1253.17038473595,2166.37874939301,0.603441416383177
"TCGA-18-3407-01A-01R-0980-07",280.996585942906,72.219485969129,353.216071912035,0.791928649646441
"TCGA-33-6737-11A-01R-1820-07",1475.61172100349,2067.36609849347,3542.97781949696,0.431126668419027
"TCGA-33-6737-01A-11R-1820-07",-18.7191441334916,340.440576839608,321.721432706116,0.794743072800186
"TCGA-56-8504-01A-11R-2403-07",-102.089628157165,248.161669627291,146.072041470127,0.810126256338246
"TCGA-22-5471-01A-01R-1635-07",-289.372395373427,933.37765290187,644.005257528442,0.765151514783396
"TCGA-56-8623-11A-01R-A28V-07",1037.33606491848,2392.93838100784,3430.27444592631,0.44599409277858
"TCGA-56-8623-01A-11R-A28V-07",1104.07722933602,2391.45462039887,3495.53184973489,0.437400186649809
"TCGA-90-6837-11A-01R-1949-07",1469.16932444858,1515.63023413275,2984.79955858133,0.503526100086639
"TCGA-18-4083-01A-01R-A96U-41",-78.4320542337132,-226.372720657236,-304.804774890949,0.847124734227037
"TCGA-18-3409-01A-01R-0980-07",1446.05298290231,511.24621507342,1957.29919797573,0.627626197303345
"TCGA-96-7545-01A-21R-2045-07",432.501123639474,858.139365753759,1290.64048939323,0.700685665401994
"TCGA-56-8308-01A-11R-2296-07",-87.9615196621812,8.68625384516228,-79.2752658170189,0.829071924059875
"TCGA-60-2696-01A-01R-0851-07",-71.0149432972676,756.547421072565,685.532477775298,0.761212596292423
"TCGA-51-6867-01A-11R-2045-07",-336.838892373412,-130.086429773254,-466.925322146667,0.859529487634543
"TCGA-21-1077-01A-01R-0692-07",-153.120465895084,213.969285440475,60.8488195453913,0.817396602575598
"TCGA-77-7140-01A-41R-2045-07",-402.274274682573,-686.199906245172,-1088.47418092775,0.902519466274317
"TCGA-85-A513-01A-12R-A26W-07",733.127076491262,1892.02734331447,2625.15441980573,0.54841442811063
"TCGA-43-8115-01A-11R-2247-07",1404.55904220102,1325.29764745144,2729.85668965245,0.535498438953336
"TCGA-22-5481-01A-31R-1949-07",-663.590366950029,494.143388935585,-169.446978014444,0.836399977354461
"TCGA-46-6025-01A-11R-1820-07",-629.753024595144,-448.296081535217,-1078.04910613036,0.901859396126065
"TCGA-68-A59J-01A-21R-A26W-07",-488.086574850008,439.365129497998,-48.7214453520097,0.826555872410861
"TCGA-66-2759-01A-01R-0851-07",-35.2785426868787,620.058291347896,584.779748661017,0.770719917791227
"TCGA-43-6770-01A-11R-1820-07",69.1881342640677,-174.304095089148,-105.11596082508,0.831186844151002
"TCGA-66-2780-01A-01R-0851-07",285.257965097695,350.853601496929,636.111566594624,0.76589703172851
"TCGA-56-8309-01A-11R-2296-07",708.409919007729,2159.69194102678,2868.10186003451,0.518251366681534
"TCGA-18-3421-01A-01R-0980-07",-516.104513430736,497.996750832744,-18.1077625979923,0.82401821641889
"TCGA-56-7579-11A-01R-2045-07",857.817364739909,2288.1105822115,3145.92794695141,0.482952510103182
"TCGA-56-7579-01A-11R-2045-07",-402.122486789793,-191.30643881993,-593.428925609724,0.868871248616308
"TCGA-85-8072-01A-31R-2247-07",-661.222011888425,73.9801269098696,-587.241884978555,0.868421303754455
"TCGA-34-5929-01A-11R-1820-07",-474.732991304506,-95.8631351619088,-570.596126466415,0.867207206760571
"TCGA-46-3768-01A-01R-0980-07",-672.461690978315,-281.183559384029,-953.645250362344,0.893820156957544
"TCGA-77-A5FZ-01A-31R-A27Q-07",1545.89272706977,2920.36894612819,4466.26167319796,0.305262162210098
"TCGA-98-A53J-01A-11R-A26W-07",-1195.271708938,-626.111577885957,-1821.38328682396,0.943542625538313
"TCGA-NC-A5HI-01A-11R-A26W-07",-1516.87859871503,-459.256439528094,-1976.13503824313,0.950823174062863
"TCGA-34-8455-01A-11R-2326-07",-84.1979562334201,-227.388875470269,-311.58683170369,0.847653331670001
"TCGA-66-2791-01A-01R-0980-07",531.3786428764,1303.13557870611,1834.51422158251,0.641554992649467
"TCGA-85-8355-01A-11R-2296-07",371.829530825846,2120.81473769743,2492.64426852328,0.564574679288874
"TCGA-77-A5GB-01B-11R-A27Q-07",251.067005012988,665.585053579075,916.652058592063,0.738777917859721
"TCGA-51-4079-01A-01R-1100-07",-168.073244310206,177.710800961776,9.63755665156995,0.821703951603306
"TCGA-77-8128-01A-11R-2247-07",-95.2792178213443,-1313.61508876639,-1408.89430658774,0.921769039000884
"TCGA-22-4596-01A-01R-1201-07",1286.6525863087,2184.83267793693,3471.48526424563,0.440571651627843
"TCGA-56-7580-11A-01R-2045-07",1330.3489059856,1757.82483385915,3088.17373984475,0.490358489149266
"TCGA-18-5592-01A-01R-1635-07",-748.380127313091,-433.061284307195,-1181.44141162029,0.908312105465671
"TCGA-37-A5EN-01A-21R-A26W-07",-983.862305349363,-409.203281928912,-1393.06558727827,0.920865649940088
"TCGA-37-4129-01A-01R-1100-07",-1236.74823514644,-1578.9705608216,-2815.71879596804,0.981687024852878
"TCGA-33-4566-01A-01R-1443-07",-210.490330749722,1074.56268938246,864.072358632739,0.743957460904237
"TCGA-56-7582-11A-01R-2045-07",1266.88192220055,1475.62422296361,2742.50614516416,0.533929387521324
"TCGA-34-A5IX-01A-12R-A27Q-07",-1037.98298330044,-3.05133735724315,-1041.03432065769,0.899498731185031
"TCGA-63-6202-01A-11R-1820-07",751.438885656421,1845.78346900302,2597.22235465944,0.551838342508032
"TCGA-66-2755-01A-01R-0851-07",541.445964003773,1802.56825335371,2344.01421735749,0.582446387555645
"TCGA-85-A4CL-01A-41R-A26W-07",-307.977808767851,819.774058205934,511.796249438083,0.777501688863858
"TCGA-90-7767-01A-11R-2125-07",691.467665457264,802.147254089591,1493.61491954685,0.679120497330625
"TCGA-77-A5G3-01A-31R-A27Q-07",-655.616366113303,-450.122565037699,-1105.738931151,0.903607945759216
"TCGA-58-8386-01A-11R-2296-07",311.014199459182,852.257170212437,1163.27136967162,0.713901686678037
"TCGA-70-6723-01A-11R-1820-07",-1500.39142213243,-1080.47984893799,-2580.87127107042,0.974537958139425
"TCGA-52-7811-01A-11R-2125-07",15.2685807845158,274.380928192139,289.649508976655,0.797591627326733
"TCGA-66-2763-01A-01R-0851-07",-473.518691802275,90.8042481741326,-382.714443628142,0.853146353787356
"TCGA-66-2744-01A-01R-0980-07",635.295679930787,1962.19119225193,2597.48687218272,0.551805961351853
"TCGA-NK-A5CR-01A-11R-A26W-07",-1356.09135099247,-1003.2923854007,-2359.38373639317,0.966734355940088
"TCGA-98-8021-01A-11R-2247-07",-52.9395244204269,-405.921336898885,-458.860861319312,0.858923877439188
"TCGA-56-8624-01A-11R-2403-07",65.1117909696973,-14.4961662186074,50.61562475109,0.818261011081542
"TCGA-56-8625-01A-11R-2403-07",1340.27541952486,1990.74401879932,3331.01943832418,0.458986507793127
"TCGA-34-5236-01A-21R-1820-07",914.02903033153,405.40860262199,1319.43763295352,0.69766351441289
"TCGA-68-7755-01A-11R-2125-07",-182.497776280392,-824.939086905705,-1007.4368631861,0.897333018782403
"TCGA-52-7622-01A-11R-2125-07",184.527432176974,1087.67098999587,1272.19842217284,0.702614517395452
"TCGA-39-5036-01A-01R-1443-07",-1699.27741083038,-409.972245064519,-2109.2496558949,0.956693391213684
"TCGA-94-8035-01A-11R-2247-07",-1233.17532101645,-588.076958362273,-1821.25227937873,0.943536255280895
"TCGA-60-2709-01A-21R-1820-07",1344.09084514983,1703.06312968058,3047.1539748304,0.495597192035329
"TCGA-60-2709-11A-01R-1820-07",799.747879454081,2320.23611265835,3119.98399211243,0.486283699822588
"TCGA-33-4587-11A-01R-2125-07",1093.12296073411,2116.66112201015,3209.78408274426,0.474723681666738
"TCGA-NC-A5HP-01A-11R-A26W-07",100.915754889404,-798.980438715678,-698.064683826275,0.876371911481098
"TCGA-NC-A5HF-01A-11R-A26W-07",-1495.51681511087,-1138.63942712929,-2634.15624224016,0.976261913319546
"TCGA-85-8584-01A-11R-2403-07",-241.952516580025,1087.78077175965,845.828255179623,0.745744318064848
"TCGA-60-2719-01A-01R-0851-07",-779.029017863878,-46.1093674596636,-825.138385323542,0.885202847179871
"TCGA-NK-A5CX-01A-11R-A26W-07",20.9207137433962,441.968808607517,462.889522350913,0.781996313076022
"TCGA-94-8490-01A-11R-2326-07",-1382.55706582457,-939.353864022966,-2321.91092984754,0.965312787796193
"TCGA-85-8479-01A-11R-2326-07",-1190.91066917285,-874.29269197973,-2065.20336115258,0.954791321743429
"TCGA-37-5819-01A-01R-1635-07",-585.153303723658,-341.606011620591,-926.759315344249,0.892043469723365
"TCGA-43-5670-11A-01R-2125-07",1039.74314340106,1780.21401327483,2819.95715667589,0.524282345263381
"TCGA-60-2716-01A-01R-0851-07",-1486.06238101593,-1149.20139561178,-2635.26377662771,0.976297112691227
"TCGA-85-6560-01A-11R-1820-07",609.222828519433,626.971810259358,1236.19463877879,0.706365294482987
"TCGA-85-8048-01A-11R-2247-07",786.414907612358,1671.03320910186,2457.44811671422,0.568831368281446
"TCGA-63-A5MU-01A-11R-A26W-07",-1614.71749330155,-936.812990257124,-2551.53048355867,0.97356322125293
"TCGA-43-3920-01A-01R-0980-07",673.419988501858,524.712578589833,1198.13256709169,0.710309043123648
"TCGA-33-A4WN-01A-11R-A262-07",-1003.26260160664,-386.898680008396,-1390.16128161503,0.920699353230059
"TCGA-90-A59Q-01A-11R-A26W-07",266.319417840375,1786.94493765909,2053.26435549947,0.616597685315068
"TCGA-56-7730-11A-01R-2125-07",175.430878236519,1026.20993504957,1201.64081328609,0.70994646685535
"TCGA-63-A5MV-01A-21R-A26W-07",354.378181304111,628.3139390878,982.692120391911,0.732210104392217
"TCGA-77-8156-01A-11R-2247-07",495.73819372709,1302.46440563117,1798.20259935826,0.645634476421909
"TCGA-56-A4BY-01A-11R-A24H-07",-752.012079653936,-430.588473190272,-1182.60055284421,0.908383264255112
"TCGA-56-6545-01A-11R-1820-07",1413.90707411004,1160.64326173176,2574.5503358418,0.554610661847768
"TCGA-43-6773-11A-01R-1949-07",1832.92241016059,2330.08332898934,4163.00573914993,0.347335475097301
"TCGA-77-6843-01A-11R-1949-07",-1260.83726560871,-1198.61196519077,-2459.44923079948,0.970386985297725
"TCGA-77-7337-11A-01R-2045-07",1124.37511449797,2227.13401083488,3351.50912533285,0.456312310982811
"TCGA-22-5483-11A-11R-1820-07",991.144071546575,1767.25968768281,2758.40375922938,0.531954821287187
"TCGA-22-5483-01A-01R-1820-07",338.357850334387,85.0623856866409,423.420236021028,0.785594242110632
"TCGA-39-5034-01A-01R-1443-07",464.936372827765,75.9838804784652,540.92025330623,0.774806085083593
"TCGA-77-8007-11A-01R-2187-07",1414.25539804097,2389.5565279259,3803.81192596687,0.396272735417379
"TCGA-56-8307-01A-11R-2296-07",-708.068510981315,714.233949463105,6.16543848179003,0.821994311328755
"TCGA-63-A5MB-01A-11R-A26W-07",-865.100176523822,-444.147660430307,-1309.24783695413,0.915999194739618
"TCGA-63-A5MY-01A-11R-A26W-07",-1984.87531558202,-1214.32860025338,-3199.2039158354,0.990849956390576
"TCGA-85-A4QR-01A-11R-A24Z-07",-2218.18594804131,-1225.38768868651,-3443.57363672781,0.995052910813107
"TCGA-37-A5EL-01A-11R-A26W-07",-1717.54057777651,-756.45246523074,-2473.99304300725,0.970900461623885
"TCGA-22-5477-01A-01R-1635-07",-878.407303266352,-426.394510431589,-1304.80181369794,0.915737179667008
"TCGA-66-2765-01A-01R-0851-07",63.4875286464869,889.950879099727,953.438407746213,0.735127969115212
"TCGA-NC-A5HR-01A-21R-A26W-07",-1365.8384922669,-727.850910723316,-2093.68940299021,0.956026010775853
"TCGA-60-2703-01A-11R-2045-07",275.516425764584,-522.121312467215,-246.604886702632,0.842554140212011
"TCGA-21-1071-01A-01R-A96U-41",251.137171266779,486.207664501606,737.344835768385,0.756258473840371
"TCGA-21-1071-01A-01R-0692-07",-17.0513035858953,132.525713646571,115.474410060676,0.812751170814847
"TCGA-22-1005-01A-01R-0692-07",782.500676856678,2292.05486590068,3074.55554275736,0.492099672607021
"TCGA-43-A56U-01A-11R-A26W-07",281.420720985425,2010.52976129994,2291.95048228537,0.588641550358592
"TCGA-34-5240-01A-01R-1443-07",69.1716234635188,-174.452752165781,-105.281128702262,0.831200323810669
"TCGA-63-A5MN-01A-22R-A27Q-07",1031.86097789726,2091.20013696339,3123.06111486065,0.485888966623663
"TCGA-51-4080-11A-01R-1758-07",1338.80456824404,2382.32032247454,3721.12489071858,0.40738710813465
"TCGA-22-0944-01A-01R-0692-07",-1057.69520371266,-672.777524213925,-1730.47272792659,0.939038326517406
"TCGA-34-5241-01A-01R-1443-07",785.688715701676,1146.19866680116,1931.88738250283,0.630525808859443
"TCGA-85-8353-01A-21R-2296-07",826.486856218289,592.807609607841,1419.29446582613,0.687087703972911
"TCGA-34-5239-01A-21R-1820-07",1117.35591108082,1097.89935026576,2215.25526134659,0.597704932004549
"TCGA-46-3769-01A-01R-0980-07",313.165425790302,1001.05172045719,1314.21714624749,0.698212311379504
"TCGA-98-A538-01A-11R-A262-07",-325.312221979194,13.7206695851788,-311.591552394016,0.847653699310828
"TCGA-60-2724-01A-01R-0851-07",528.388930650856,-181.294753246644,347.094177404212,0.792477041341501
"TCGA-58-8391-01A-11R-2326-07",-1121.67408926221,-634.028832222771,-1755.70292148498,0.940305193162567
"TCGA-22-1002-01A-01R-0692-07",455.244297462038,592.312036558878,1047.55633402092,0.725692247789767
"TCGA-22-1002-01A-01R-A96U-41",527.913615387124,562.955529013639,1090.86914440076,0.721303307869624
"TCGA-56-8083-11A-01R-2247-07",945.909157723239,1678.60272508957,2624.51188281281,0.548493294157755
"TCGA-56-8083-01A-11R-2247-07",-812.692836173552,-1582.80627651106,-2395.49911268462,0.968076749505997
"TCGA-33-AASL-01A-11R-A405-07",-1473.87233021428,-82.8516933150704,-1556.72402352935,0.929965191315933
"TCGA-39-5024-01A-21R-1820-07",-1032.40785622642,92.5737221512353,-939.834134075184,0.892909222316659
