from	to	weight
NG-13640_HC1_lib236394_5774_5	NG-13640_NU_DHL_1_lib227484_5697_4	0.735231017030723
NG-13640_HC1_lib236394_5774_5	NG-13640_PGA_1_lib227483_5697_4	0.877265109640442
NG-13640_HC1_lib236394_5774_5	NG-13640_RAJI_lib227476_5684_6	0.731768774721973
NG-13640_HC1_lib236394_5774_5	NG-13640_SEM_lib227473_5697_7	0.723473132430482
NG-13640_HC1_lib236394_5774_5	NG-13640_SUP_HD_1_lib241216_5808_7	0.681964757555999
NG-13640_HC1_lib236394_5774_5	NG-13640_SUP_M2_lib248389_5885_6	0.679322671115434
NG-13640_HC1_lib236394_5774_5	NG-13640_VAL_lib227478_5697_4	0.73051323703035
NG-13640_HC1_lib236394_5774_5	NG-13640_YT_lib248385_5885_5	0.709330820754822
NG-13640_HDLM_2_lib227487_5697_4	NG-13640_HG_3_lib227479_5697_4	0.710904350349977
NG-13640_HDLM_2_lib227487_5697_4	NG-13640_HH_lib241222_5808_1	0.760956858129111
NG-13640_HDLM_2_lib227487_5697_4	NG-13640_JVM2_lib236381_5767_8	0.706817552764877
NG-13640_HDLM_2_lib227487_5697_4	NG-13640_KHYG_1_lib248382_5885_5	0.685757239414376
NG-13640_HDLM_2_lib227487_5697_4	NG-13640_KM_H2_lib248380_5885_5	0.68806453597809
NG-13640_HDLM_2_lib227487_5697_4	NG-13640_KM_H2_lib248380_5904_3	0.684735333409039
NG-13640_HDLM_2_lib227487_5697_4	NG-13640_L_1236_lib241215_5808_7	0.801086066277654
NG-13640_HDLM_2_lib227487_5697_4	NG-13640_L_428_lib241214_5808_7	0.803417359552376
NG-13640_HDLM_2_lib227487_5697_4	NG-13640_MEC_1_lib227482_5697_4	0.678212532640453
NG-13640_HDLM_2_lib227487_5697_4	NG-13640_MOTN_1_lib250968_5908_5	0.737095248673954
NG-13640_HDLM_2_lib227487_5697_4	NG-13640_NK_92_lib227486_5684_6	0.704329259735717
NG-13640_HDLM_2_lib227487_5697_4	NG-13640_NU_DHL_1_lib227484_5697_4	0.68576884787593
NG-13640_HDLM_2_lib227487_5697_4	NG-13640_OCILY19_lib236388_5774_8	0.680658455733818
NG-13640_HDLM_2_lib227487_5697_4	NG-13640_OCI_LY_3_lib241204_5808_6	0.683932394682009
NG-13640_HDLM_2_lib227487_5697_4	NG-13640_PGA_1_lib227483_5697_4	0.692091478174501
NG-13640_HDLM_2_lib227487_5697_4	NG-13640_SUP_HD_1_lib241216_5808_7	0.789550010172324
NG-13640_HDLM_2_lib227487_5697_4	NG-13640_SU_DHL_1_lib248388_5885_6	0.6771198221761
NG-13640_HEL_lib248397_5885_1	NG-13640_KCL_22_lib259815_5981_7	0.727476485914341
NG-13640_HEL_lib248397_5885_1	NG-13640_KU812_lib236377_5767_8	0.817429274682023
NG-13640_HEL_lib248397_5885_1	NG-13640_K_562_RNA_lib206692_5568_1	0.727957296505188
NG-13640_HEL_lib248397_5885_1	NG-13640_LAMA_84_lib259816_5981_7	0.805830330181775
NG-13640_HEL_lib248397_5885_1	NG-13640_MEGAL_lib259811_5981_3	0.759008295305403
NG-13640_HEL_lib248397_5885_1	NG-13640_ME_1_lib248393_5885_6	0.743265515373815
NG-13640_HEL_lib248397_5885_1	NG-13640_MKPL_1_lib259812_5981_3	0.851881659235564
NG-13640_HEL_lib248397_5885_1	NG-13640_MOLM_20_lib259817_5981_7	0.732662532178512
NG-13640_HEL_lib248397_5885_1	NG-13640_MUTZ_3_lib259806_5981_3	0.726333003033702
NG-13640_HEL_lib248397_5885_1	NG-13640_MUTZ_3_lib259806_5991_5	0.722119552426051
NG-13640_HEL_lib248397_5885_1	NG-13640_M_07e_lib259810_5981_3	0.803932507033269
NG-13640_HEL_lib248397_5885_1	NG-13640_OCI_M2_lib259807_5981_3	0.715292270927333
NG-13640_HEL_lib248397_5885_1	NG-13640_SET_2_lib259821_5981_7	0.859476997366523
NG-13640_HEL_lib248397_5885_1	NG-13640_SKNO_1_lib259805_5981_3	0.78192203811084
NG-13640_HEL_lib248397_5885_1	NG-13640_SKNO_1_lib259805_5991_5	0.756845118379241
NG-13640_HEL_lib248397_5885_1	NG-13640_TF_1_lib259824_5972_8	0.799410113775834
NG-13640_HEL_lib248397_5885_1	NG-13640_UT_7_lib259813_5981_7	0.831802225505917
NG-13640_HG_3_lib227479_5697_4	NG-13640_HH_lib241222_5808_1	0.732293149830132
NG-13640_HG_3_lib227479_5697_4	NG-13640_JVM2_lib236381_5767_8	0.902535268136834
NG-13640_HG_3_lib227479_5697_4	NG-13640_JVM_13_lib227481_5697_4	0.883312900087143
NG-13640_HG_3_lib227479_5697_4	NG-13640_JVM_3_lib227480_5697_4	0.85531338971656
NG-13640_HG_3_lib227479_5697_4	NG-13640_KHYG_1_lib248382_5885_5	0.752734164429958
NG-13640_HG_3_lib227479_5697_4	NG-13640_KMS_12_BM_lib248379_5885_5	0.707212156410515
NG-13640_HG_3_lib227479_5697_4	NG-13640_KM_H2_lib248380_5885_5	0.65455612354639
NG-13640_HG_3_lib227479_5697_4	NG-13640_KM_H2_lib248380_5904_3	0.645080959691181
NG-13640_HG_3_lib227479_5697_4	NG-13640_KOPN_8_lib227470_5697_7	0.753179340177443
NG-13640_HG_3_lib227479_5697_4	NG-13640_LP_1_lib241211_5808_7	0.706600874074559
NG-13640_HG_3_lib227479_5697_4	NG-13640_L_1236_lib241215_5808_7	0.694468073449361
NG-13640_HG_3_lib227479_5697_4	NG-13640_L_363_lib241210_5808_6	0.718789348837391
NG-13640_HG_3_lib227479_5697_4	NG-13640_L_428_lib241214_5808_7	0.712529480953076
NG-13640_HG_3_lib227479_5697_4	NG-13640_MEC_1_lib227482_5697_4	0.865735433498529
NG-13640_HG_3_lib227479_5697_4	NG-13640_MINO_lib248384_5885_5	0.774562003011451
NG-13640_HG_3_lib227479_5697_4	NG-13640_MOTN_1_lib250968_5908_5	0.746730609646544
NG-13640_HG_3_lib227479_5697_4	NG-13640_NALM_1_lib265127_5989_8	0.758655601542991
NG-13640_HG_3_lib227479_5697_4	NG-13640_NC_NC_lib259822_5972_8	0.866402493939338
NG-13640_HG_3_lib227479_5697_4	NG-13640_NK_92_lib227486_5684_6	0.708412565478592
NG-13640_HG_3_lib227479_5697_4	NG-13640_NU_DHL_1_lib227484_5697_4	0.768088674471393
NG-13640_HG_3_lib227479_5697_4	NG-13640_OCILY19_lib236388_5774_8	0.761605119490223
NG-13640_HG_3_lib227479_5697_4	NG-13640_OCI_LY_3_lib241204_5808_6	0.758607678597994
NG-13640_HG_3_lib227479_5697_4	NG-13640_OPM2_lib236378_5767_8	0.695878088020151
NG-13640_HG_3_lib227479_5697_4	NG-13640_PGA_1_lib227483_5697_4	0.902165805173246
NG-13640_HG_3_lib227479_5697_4	NG-13640_RPMI_8226_lib241212_5808_7	0.67677817206614
NG-13640_HG_3_lib227479_5697_4	NG-13640_Ri_1_lib241203_5808_6	0.757927568809939
NG-13640_HG_3_lib227479_5697_4	NG-13640_SUDHL6_lib236390_5774_5	0.752403927505908
NG-13640_HG_3_lib227479_5697_4	NG-13640_SUP_HD_1_lib241216_5808_7	0.710490046297054
NG-13640_HG_3_lib227479_5697_4	NG-13640_U_266_lib241213_5808_7	0.713395730092645
NG-13640_HG_3_lib227479_5697_4	NG-13640_YT_lib248385_5885_5	0.717798054736946
NG-13640_HH_lib241222_5808_1	NG-13640_JVM2_lib236381_5767_8	0.748463391248945
NG-13640_HH_lib241222_5808_1	NG-13640_JVM_3_lib227480_5697_4	0.697627004341371
NG-13640_HH_lib241222_5808_1	NG-13640_KHYG_1_lib248382_5885_5	0.790787086959947
NG-13640_HH_lib241222_5808_1	NG-13640_KM_H2_lib248380_5885_5	0.659339752141272
NG-13640_HH_lib241222_5808_1	NG-13640_KM_H2_lib248380_5904_3	0.654747508465031
NG-13640_HH_lib241222_5808_1	NG-13640_L_1236_lib241215_5808_7	0.758814035109604
NG-13640_HH_lib241222_5808_1	NG-13640_L_428_lib241214_5808_7	0.770527994541299
NG-13640_HH_lib241222_5808_1	NG-13640_MOTN_1_lib250968_5908_5	0.808889892831439
NG-13640_HH_lib241222_5808_1	NG-13640_NK_92_lib227486_5684_6	0.756367997269022
NG-13640_HH_lib241222_5808_1	NG-13640_OCILY19_lib236388_5774_8	0.724888324743954
NG-13640_HH_lib241222_5808_1	NG-13640_OCI_LY_3_lib241204_5808_6	0.71897219341296
NG-13640_HH_lib241222_5808_1	NG-13640_OPM2_lib236378_5767_8	0.70579224299555
NG-13640_HH_lib241222_5808_1	NG-13640_PGA_1_lib227483_5697_4	0.71867664660904
NG-13640_HH_lib241222_5808_1	NG-13640_SR_786_lib248387_5885_5	0.725711316813786
NG-13640_HH_lib241222_5808_1	NG-13640_SUP_HD_1_lib241216_5808_7	0.745371896625357
NG-13640_HH_lib241222_5808_1	NG-13640_SUP_M2_lib248389_5904_3	0.673065543114235
NG-13640_HH_lib241222_5808_1	NG-13640_SU_DHL_1_lib248388_5885_6	0.68114934329525
NG-13640_HH_lib241222_5808_1	NG-13640_YT_lib248385_5885_5	0.758367873941767
NG-13640_HL60_lib236384_5767_8	NG-13640_JURKAT_lib236382_5794_6	0.724313858610973
NG-13640_HL60_lib236384_5767_8	NG-13640_KASUMI_1_RNA_lib206691_5568_1	0.780329507418611
NG-13640_HL60_lib236384_5767_8	NG-13640_KG_1_lib248391_5885_6	0.729826778379043
NG-13640_HL60_lib236384_5767_8	NG-13640_MEC_1_lib227482_5697_4	0.748389467913557
NG-13640_HL60_lib236384_5767_8	NG-13640_ME_1_lib248393_5885_6	0.737035263562073
NG-13640_HL60_lib236384_5767_8	NG-13640_MINO_lib248384_5885_5	0.758594688220181
NG-13640_HL60_lib236384_5767_8	NG-13640_MOLM13_lib236379_5767_8	0.779155488697351
NG-13640_HL60_lib236384_5767_8	NG-13640_MONO_MAC_6_lib248394_5885_6	0.761474126277362
NG-13640_HL60_lib236384_5767_8	NG-13640_MONO_MAC_6_lib248394_5904_3	0.752061178218452
NG-13640_HL60_lib236384_5767_8	NG-13640_NB4_lib236380_5767_8	0.803511973446374
NG-13640_HL60_lib236384_5767_8	NG-13640_NU_DHL_1_lib227484_5697_4	0.728232230127287
NG-13640_HL60_lib236384_5767_8	NG-13640_OCI_AML_3_lib248392_5885_6	0.727288492925316
NG-13640_HL60_lib236384_5767_8	NG-13640_SKNO_1_lib259805_5981_3	0.782475802866522
NG-13640_HL60_lib236384_5767_8	NG-13640_SKNO_1_lib259805_5991_5	0.781016527204466
NG-13640_HL60_lib236384_5767_8	NG-13640_THP_1_lib248383_5885_5	0.725110045904582
NG-13640_HL60_lib236384_5767_8	NG-13640_U_937_lib248395_5885_6	0.787647028972336
NG-13640_HPB_ALL_lib241219_5808_7	NG-13640_JEKO1_lib236395_5774_5	0.712840168189149
NG-13640_HPB_ALL_lib241219_5808_7	NG-13640_JURKAT_lib236382_5794_6	0.793921118099781
NG-13640_HPB_ALL_lib241219_5808_7	NG-13640_KHYG_1_lib248382_5885_5	0.719594903842655
NG-13640_HPB_ALL_lib241219_5808_7	NG-13640_KOPN_8_lib227470_5697_7	0.723163435302559
NG-13640_HPB_ALL_lib241219_5808_7	NG-13640_LP_1_lib241211_5808_7	0.698762573644084
NG-13640_HPB_ALL_lib241219_5808_7	NG-13640_MEGAL_lib259811_5981_3	0.740126601064939
NG-13640_HPB_ALL_lib241219_5808_7	NG-13640_MOLT_4_lib241220_5808_2	0.834197202880713
NG-13640_HPB_ALL_lib241219_5808_7	NG-13640_NALM_1_lib265127_5989_8	0.741198170919231
NG-13640_HPB_ALL_lib241219_5808_7	NG-13640_NALM_6_lib227471_5697_7	0.720908966182858
NG-13640_HPB_ALL_lib241219_5808_7	NG-13640_OCILY19_lib236388_5774_8	0.732226424280524
NG-13640_HPB_ALL_lib241219_5808_7	NG-13640_OPM2_lib236378_5767_8	0.728938905373207
NG-13640_HPB_ALL_lib241219_5808_7	NG-13640_RPMI_8402_lib241221_5808_2	0.801850273471163
NG-13640_HPB_ALL_lib241219_5808_7	NG-13640_SEM_lib227473_5697_7	0.749032474925376
NG-13640_HPB_ALL_lib241219_5808_7	NG-13640_TK_6_lib259820_5981_7	0.81189769674679
NG-13640_HPB_ALL_lib241219_5808_7	NG-13640_U_2932_lib241205_5808_6	0.711845402431761
NG-13640_HPB_ALL_lib241219_5808_7	NG-13640_YT_lib248385_5885_5	0.710420534567371
NG-13640_HT_1080_lib259823_5972_8	NG-13640_HT_1080_lib259823_5988_1	0.993886267176737
NG-13640_HT_1080_lib259823_5972_8	NG-13640_KCL_22_lib259815_5981_7	0.616253769612642
NG-13640_HT_1080_lib259823_5972_8	NG-13640_SR_786_lib248387_5885_5	0.573873728733533
NG-13640_HT_1080_lib259823_5972_8	NG-13640_SUP_M2_lib248389_5885_6	0.612555444844655
NG-13640_HT_1080_lib259823_5972_8	NG-13640_SUP_M2_lib248389_5904_3	0.601030656861788
NG-13640_HT_1080_lib259823_5972_8	NG-13640_SU_DHL_1_lib248388_5885_6	0.578490473128385
NG-13640_HT_1080_lib259823_5972_8	NG-29643_CAL_120_lib581301_8005_3	0.742595606477484
NG-13640_HT_1080_lib259823_5972_8	NG-29643_CAL_51_lib581295_7997_4	0.56657448326099
NG-13640_HT_1080_lib259823_5972_8	NG-29643_CAL_85_1_lib581300_7997_4	0.571241305135089
NG-13640_HT_1080_lib259823_5972_8	NG-29643_ETCC_006_lib581311_8005_3	0.778660187367646
NG-13640_HT_1080_lib259823_5972_8	NG-29643_ETCC_007_lib581312_7997_4	0.773735328558031
NG-13640_HT_1080_lib259823_5972_8	NG-29643_HDQ_P1_lib581303_8005_3	0.594573449181155
NG-13640_HT_1080_lib259823_5972_8	NG-29643_JIMT_1_B_lib581287_7997_4	0.598632496459055
NG-13640_HT_1080_lib259823_5972_8	NG-29643_MDA_MB_231_lib581314_8005_3	0.736540487329157
NG-13640_HT_1080_lib259823_5972_8	NG-30919_HS_578T_B_lib628473_10098_2	0.820280695438759
NG-13640_HT_1080_lib259823_5972_8	NG-A0611_GIMEN_libLAB6073	0.76079336931317
NG-13640_HT_1080_lib259823_5972_8	NG-A0611_LS_libLAB6078	0.586326869851075
NG-13640_HT_1080_lib259823_5972_8	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	0.714173031789283
NG-13640_HT_1080_lib259823_5988_1	NG-13640_KCL_22_lib259815_5981_7	0.623758106393754
NG-13640_HT_1080_lib259823_5988_1	NG-13640_SR_786_lib248387_5885_5	0.567799822347849
NG-13640_HT_1080_lib259823_5988_1	NG-13640_SUP_M2_lib248389_5885_6	0.604112154684407
NG-13640_HT_1080_lib259823_5988_1	NG-13640_SUP_M2_lib248389_5904_3	0.593073333758478
NG-13640_HT_1080_lib259823_5988_1	NG-13640_SU_DHL_1_lib248388_5885_6	0.57072938777322
NG-13640_HT_1080_lib259823_5988_1	NG-29643_CAL_120_lib581301_8005_3	0.741970204229498
NG-13640_HT_1080_lib259823_5988_1	NG-29643_CAL_51_lib581295_7997_4	0.573931483306778
NG-13640_HT_1080_lib259823_5988_1	NG-29643_CAL_85_1_lib581300_7997_4	0.578684262256374
NG-13640_HT_1080_lib259823_5988_1	NG-29643_ETCC_006_lib581311_8005_3	0.781964749638475
NG-13640_HT_1080_lib259823_5988_1	NG-29643_ETCC_007_lib581312_7997_4	0.777586205843517
NG-13640_HT_1080_lib259823_5988_1	NG-29643_HDQ_P1_lib581303_8005_3	0.600325789164729
NG-13640_HT_1080_lib259823_5988_1	NG-29643_JIMT_1_B_lib581287_7997_4	0.612672719585712
NG-13640_HT_1080_lib259823_5988_1	NG-29643_MDA_MB_231_lib581314_8005_3	0.728943476205169
NG-13640_HT_1080_lib259823_5988_1	NG-30919_HS_578T_B_lib628473_10098_2	0.819923066041114
NG-13640_HT_1080_lib259823_5988_1	NG-A0611_GIMEN_libLAB6073	0.759631023921511
NG-13640_HT_1080_lib259823_5988_1	NG-A0611_LS_libLAB6078	0.587544333746793
NG-13640_HT_1080_lib259823_5988_1	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	0.713101588375732
NG-13640_JEKO1_lib236395_5774_5	NG-13640_MEC_1_lib227482_5697_4	0.793604524504215
NG-13640_JEKO1_lib236395_5774_5	NG-13640_MINO_lib248384_5885_5	0.876618916400987
NG-13640_JEKO1_lib236395_5774_5	NG-13640_NALM_6_lib227471_5697_7	0.763586058738578
NG-13640_JEKO1_lib236395_5774_5	NG-13640_NALM_6_lib227471_5706_1	0.742106964809737
NG-13640_JEKO1_lib236395_5774_5	NG-13640_NC_NC_lib259822_5972_8	0.761161961096338
NG-13640_JEKO1_lib236395_5774_5	NG-13640_NU_DHL_1_lib227484_5697_4	0.808813281169837
NG-13640_JEKO1_lib236395_5774_5	NG-13640_OCILY19_lib236388_5774_8	0.759255852918956
NG-13640_JEKO1_lib236395_5774_5	NG-13640_OCILY7_lib236387_5774_8	0.813614712640421
NG-13640_JEKO1_lib236395_5774_5	NG-13640_OCI_LY_3_lib241204_5808_6	0.778256910481777
NG-13640_JEKO1_lib236395_5774_5	NG-13640_RAMOS_lib227477_5697_7	0.798184387738974
NG-13640_JEKO1_lib236395_5774_5	NG-13640_REC_1_lib241207_5808_6	0.820140462631249
NG-13640_JEKO1_lib236395_5774_5	NG-13640_Ri_1_lib241203_5808_6	0.832654912229883
NG-13640_JEKO1_lib236395_5774_5	NG-13640_SUDHL4_lib236389_5774_5	0.777221045669424
NG-13640_JEKO1_lib236395_5774_5	NG-13640_SUDHL6_lib236390_5774_5	0.787383645915693
NG-13640_JEKO1_lib236395_5774_5	NG-13640_U2946_lib236385_5767_8	0.844272519321222
NG-13640_JEKO1_lib236395_5774_5	NG-13640_U_2932_lib241205_5808_6	0.821474225446932
NG-13640_JEKO1_lib236395_5774_5	NG-13640_U_2940_lib248378_5885_5	0.786630254146274
NG-13640_JEKO1_lib236395_5774_5	NG-13640_VAL_lib227478_5697_4	0.795265370718037
NG-13640_JEKO1_lib236395_5774_5	NG-13640_WSUDLCL2_lib236391_5774_5	0.785112958913844
NG-13640_JURKAT_lib236382_5794_6	NG-13640_KHYG_1_lib248382_5885_5	0.740950396742524
NG-13640_JURKAT_lib236382_5794_6	NG-13640_KOPN_8_lib227470_5697_7	0.752670542731582
NG-13640_JURKAT_lib236382_5794_6	NG-13640_MEGAL_lib259811_5981_3	0.756687913618913
NG-13640_JURKAT_lib236382_5794_6	NG-13640_MOLT_4_lib241220_5808_2	0.878165853080678
NG-13640_JURKAT_lib236382_5794_6	NG-13640_NALM_1_lib265127_5989_8	0.758769798543363
NG-13640_JURKAT_lib236382_5794_6	NG-13640_NALM_6_lib227471_5697_7	0.759623260544178
NG-13640_JURKAT_lib236382_5794_6	NG-13640_NALM_6_lib227471_5706_1	0.738271952038769
NG-13640_JURKAT_lib236382_5794_6	NG-13640_NC_NC_lib259822_5972_8	0.752841548457375
NG-13640_JURKAT_lib236382_5794_6	NG-13640_OCILY19_lib236388_5774_8	0.763543617690344
NG-13640_JURKAT_lib236382_5794_6	NG-13640_RPMI_8402_lib241221_5808_2	0.855930707737923
NG-13640_JURKAT_lib236382_5794_6	NG-13640_SEM_lib227473_5697_7	0.786192040273744
NG-13640_JURKAT_lib236382_5794_6	NG-13640_SU_DHL_1_lib248388_5885_6	0.684949003819747
NG-13640_JURKAT_lib236382_5794_6	NG-13640_TK_6_lib259820_5981_7	0.806686943510778
NG-13640_JURKAT_lib236382_5794_6	NG-13640_U_2932_lib241205_5808_6	0.764138196299249
NG-13640_JURKAT_lib236382_5794_6	NG-30919_Y_79_lib626626_10098_1	0.564243633632145
NG-13640_JVM2_lib236381_5767_8	NG-13640_KHYG_1_lib248382_5885_5	0.747863275969919
NG-13640_JVM2_lib236381_5767_8	NG-13640_KM_H2_lib248380_5885_5	0.650056329749272
NG-13640_JVM2_lib236381_5767_8	NG-13640_KOPN_8_lib227470_5697_7	0.750475535923685
NG-13640_JVM2_lib236381_5767_8	NG-13640_LP_1_lib241211_5808_7	0.714631652339492
NG-13640_JVM2_lib236381_5767_8	NG-13640_L_1236_lib241215_5808_7	0.699202526615578
NG-13640_JVM2_lib236381_5767_8	NG-13640_L_363_lib241210_5808_6	0.719179071963458
NG-13640_JVM2_lib236381_5767_8	NG-13640_L_428_lib241214_5808_7	0.731279428859623
NG-13640_JVM2_lib236381_5767_8	NG-13640_MEC_1_lib227482_5697_4	0.861202256179821
NG-13640_JVM2_lib236381_5767_8	NG-13640_MINO_lib248384_5885_5	0.757152185920287
NG-13640_JVM2_lib236381_5767_8	NG-13640_MOTN_1_lib250968_5908_5	0.755517758690767
NG-13640_JVM2_lib236381_5767_8	NG-13640_NALM_1_lib265127_5989_8	0.749030160145608
NG-13640_JVM2_lib236381_5767_8	NG-13640_NC_NC_lib259822_5972_8	0.879516994876797
NG-13640_JVM2_lib236381_5767_8	NG-13640_NK_92_lib227486_5684_6	0.729238392645885
NG-13640_JVM2_lib236381_5767_8	NG-13640_NU_DHL_1_lib227484_5697_4	0.745165030500729
NG-13640_JVM2_lib236381_5767_8	NG-13640_OCILY19_lib236388_5774_8	0.747163447203172
NG-13640_JVM2_lib236381_5767_8	NG-13640_OCI_LY_3_lib241204_5808_6	0.744450417308862
NG-13640_JVM2_lib236381_5767_8	NG-13640_OPM2_lib236378_5767_8	0.711290598165897
NG-13640_JVM2_lib236381_5767_8	NG-13640_PGA_1_lib227483_5697_4	0.875094138148275
NG-13640_JVM2_lib236381_5767_8	NG-13640_RPMI_8226_lib241212_5808_7	0.674733869719834
NG-13640_JVM2_lib236381_5767_8	NG-13640_SUP_HD_1_lib241216_5808_7	0.70283948002625
NG-13640_JVM2_lib236381_5767_8	NG-13640_SUP_M2_lib248389_5885_6	0.682787242827648
NG-13640_JVM2_lib236381_5767_8	NG-13640_SUP_M2_lib248389_5904_3	0.668149770398571
NG-13640_JVM2_lib236381_5767_8	NG-13640_U_266_lib241213_5808_7	0.708836507750208
NG-13640_JVM2_lib236381_5767_8	NG-13640_YT_lib248385_5885_5	0.73701262157503
NG-13640_JVM_13_lib227481_5697_4	NG-13640_JVM2_lib236381_5767_8	0.893596225634365
NG-13640_JVM_13_lib227481_5697_4	NG-13640_JVM_3_lib227480_5697_4	0.866059567421251
NG-13640_JVM_13_lib227481_5697_4	NG-13640_KMS_12_BM_lib248379_5885_5	0.725043038467057
NG-13640_JVM_13_lib227481_5697_4	NG-13640_L_363_lib241210_5808_6	0.716441965668215
NG-13640_JVM_13_lib227481_5697_4	NG-13640_MEC_1_lib227482_5697_4	0.878824058191471
NG-13640_JVM_13_lib227481_5697_4	NG-13640_MINO_lib248384_5885_5	0.776854654762179
NG-13640_JVM_13_lib227481_5697_4	NG-13640_MOTN_1_lib250968_5908_5	0.728359517796682
NG-13640_JVM_13_lib227481_5697_4	NG-13640_NALM_1_lib265127_5989_8	0.75464170696519
NG-13640_JVM_13_lib227481_5697_4	NG-13640_NC_NC_lib259822_5972_8	0.870108145136793
NG-13640_JVM_13_lib227481_5697_4	NG-13640_NK_92_lib227486_5684_6	0.709983749375944
NG-13640_JVM_13_lib227481_5697_4	NG-13640_NU_DHL_1_lib227484_5697_4	0.783502001653527
NG-13640_JVM_13_lib227481_5697_4	NG-13640_OCILY19_lib236388_5774_8	0.773186266107572
NG-13640_JVM_13_lib227481_5697_4	NG-13640_OCI_LY_3_lib241204_5808_6	0.773992439620629
NG-13640_JVM_13_lib227481_5697_4	NG-13640_PGA_1_lib227483_5697_4	0.860638568907359
NG-13640_JVM_13_lib227481_5697_4	NG-13640_RAJI_lib227476_5684_6	0.744335977544414
NG-13640_JVM_13_lib227481_5697_4	NG-13640_RPMI_8226_lib241212_5808_7	0.679952972404176
NG-13640_JVM_13_lib227481_5697_4	NG-13640_Ri_1_lib241203_5808_6	0.767318292257582
NG-13640_JVM_13_lib227481_5697_4	NG-13640_SUDHL6_lib236390_5774_5	0.761717489871486
NG-13640_JVM_13_lib227481_5697_4	NG-13640_U_266_lib241213_5808_7	0.685952980072315
NG-13640_JVM_13_lib227481_5697_4	NG-13640_U_2932_lib241205_5808_6	0.771012530584303
NG-13640_JVM_13_lib227481_5697_4	NG-13640_U_2940_lib248378_5885_5	0.761394340993302
NG-13640_JVM_13_lib227481_5697_4	NG-13640_VAL_lib227478_5697_4	0.778799886750021
NG-13640_JVM_13_lib227481_5697_4	NG-13640_YT_lib248385_5885_5	0.698487040839775
NG-13640_JVM_3_lib227480_5697_4	NG-13640_JVM2_lib236381_5767_8	0.868365900404772
NG-13640_JVM_3_lib227480_5697_4	NG-13640_KHYG_1_lib248382_5885_5	0.699151688679861
NG-13640_JVM_3_lib227480_5697_4	NG-13640_KM_H2_lib248380_5885_5	0.653249479635873
NG-13640_JVM_3_lib227480_5697_4	NG-13640_KM_H2_lib248380_5904_3	0.642504590623239
NG-13640_JVM_3_lib227480_5697_4	NG-13640_L_428_lib241214_5808_7	0.70276036181058
NG-13640_JVM_3_lib227480_5697_4	NG-13640_MEC_1_lib227482_5697_4	0.828763925982829
NG-13640_JVM_3_lib227480_5697_4	NG-13640_MINO_lib248384_5885_5	0.716404226761362
NG-13640_JVM_3_lib227480_5697_4	NG-13640_NALM_1_lib265127_5989_8	0.711382357399927
NG-13640_JVM_3_lib227480_5697_4	NG-13640_NC_NC_lib259822_5972_8	0.840269029987719
NG-13640_JVM_3_lib227480_5697_4	NG-13640_NU_DHL_1_lib227484_5697_4	0.718717006665189
NG-13640_JVM_3_lib227480_5697_4	NG-13640_OCILY19_lib236388_5774_8	0.713474716626407
NG-13640_JVM_3_lib227480_5697_4	NG-13640_OCI_LY_3_lib241204_5808_6	0.723358255206202
NG-13640_JVM_3_lib227480_5697_4	NG-13640_PGA_1_lib227483_5697_4	0.854991776432281
NG-13640_JVM_3_lib227480_5697_4	NG-13640_U_2940_lib248378_5885_5	0.690840310373132
NG-13640_JVM_3_lib227480_5697_4	NG-13640_VAL_lib227478_5697_4	0.693266174462277
NG-13640_KASUMI_1_RNA_lib206691_5568_1	NG-13640_KCL_22_lib259815_5981_7	0.780553954499355
NG-13640_KASUMI_1_RNA_lib206691_5568_1	NG-13640_KG_1_lib248391_5885_6	0.801766784999586
NG-13640_KASUMI_1_RNA_lib206691_5568_1	NG-13640_KU812_lib236377_5767_8	0.749594674771948
NG-13640_KASUMI_1_RNA_lib206691_5568_1	NG-13640_MEGAL_lib259811_5981_3	0.775044877926497
NG-13640_KASUMI_1_RNA_lib206691_5568_1	NG-13640_ME_1_lib248393_5885_6	0.838352223200212
NG-13640_KASUMI_1_RNA_lib206691_5568_1	NG-13640_MKPL_1_lib259812_5981_3	0.767118454132138
NG-13640_KASUMI_1_RNA_lib206691_5568_1	NG-13640_MOLM13_lib236379_5767_8	0.795456508559444
NG-13640_KASUMI_1_RNA_lib206691_5568_1	NG-13640_MOLM_20_lib259817_5981_7	0.817636354822145
NG-13640_KASUMI_1_RNA_lib206691_5568_1	NG-13640_MONO_MAC_6_lib248394_5885_6	0.800825802315679
NG-13640_KASUMI_1_RNA_lib206691_5568_1	NG-13640_MONO_MAC_6_lib248394_5904_3	0.79545621102982
NG-13640_KASUMI_1_RNA_lib206691_5568_1	NG-13640_MUTZ_3_lib259806_5981_3	0.808479490082564
NG-13640_KASUMI_1_RNA_lib206691_5568_1	NG-13640_MUTZ_3_lib259806_5991_5	0.809835770334553
NG-13640_KASUMI_1_RNA_lib206691_5568_1	NG-13640_NB4_lib236380_5767_8	0.831953025820837
NG-13640_KASUMI_1_RNA_lib206691_5568_1	NG-13640_OCI_AML_3_lib248392_5885_6	0.767434164391681
NG-13640_KASUMI_1_RNA_lib206691_5568_1	NG-13640_OCI_M2_lib259807_5981_3	0.707573187223617
