node1	node2	support_directions	support_weight_mean	support_weight_sum	support_weight_max	methods_union	node1_short	node2_short
LAN5	SHSY5Y	1	0.6010479041916168	0.6010479041916168	0.6010479041916168	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	LAN5	SHSY5Y
LAN5	SIMA	14	0.6367148638074268	8.914008093303975	0.8286568480897886	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	LAN5	SIMA
LAN6	NBLS	18	0.6900724363083994	12.421303853551189	0.7705302450229708	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	LAN6	NBLS
LAN6	NMB	11	0.5433778008936833	5.977155809830515	0.6189197562738821	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	LAN6	NMB
LAN6	SIMA	14	0.6773366775781386	9.48271348609394	0.8145958897262505	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	LAN6	SIMA
LS	SHSY5Y	8	0.6106120928224152	4.884896742579322	0.8647290905972015	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	LS	SHSY5Y
MDA_MB_453	T_47D	5	0.6018467783787123	3.0092338918935613	0.6527744701119315	best_overall=Entropy_corr;winner=Entropy_corr;Spearman_corr	MDA_MB_453	T_47D
MFM_223	T_47D	12	0.5771930313828638	6.926316376594366	0.6436547601764835	best_overall=Entropy_corr;winner=Entropy_corr;Spearman_corr	MFM_223	T_47D
MHHNB11	NBLS	13	0.5961055831078891	7.749372580402558	0.6401681286549707	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	MHHNB11	NBLS
MHHNB11	NMB	18	0.6977925522921027	12.560265941257846	0.8178136028232275	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	MHHNB11	NMB
MHHNB11	SHSY5Y	1	0.5678018962075848	0.5678018962075848	0.5678018962075848	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	MHHNB11	SHSY5Y
MHHNB11	SIMA	20	0.710719756088288	14.21439512176576	0.8573897226011824	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	MHHNB11	SIMA
NBLS	NMB	17	0.6398283081946773	10.877081239309513	0.7244071641476089	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	NBLS	NMB
NBLS	SIMA	20	0.712932508899476	14.258650177989523	0.8734559843915307	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	NBLS	SIMA
NGP	NMB	16	0.6728253142901497	10.765205028642395	0.8683665008291874	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	NGP	NMB
NMB	SIMA	17	0.6329976061729132	10.760959304939524	0.7544149540431684	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	NMB	SIMA
RBL_13	RBL_14	20	0.6281700479622707	12.563400959245417	0.846692969343495	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	RBL_13	RBL_14
RBL_13	RBL_15	18	0.8798899659940752	15.838019387893352	0.9578554929691616	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	RBL_13	RBL_15
RBL_13	RBL_18	20	0.8957146852236905	17.91429370447381	0.9578554929691616	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	RBL_13	RBL_18
RBL_13	RBL_20	18	0.8805338492706375	15.849609286871479	0.9747132957814968	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	RBL_13	RBL_20
RBL_13	RBL_30	20	0.9014048663015585	18.02809732603117	0.9979168077497332	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	RBL_13	RBL_30
RBL_13	RBL_7	20	0.7990204359371559	15.980408718743117	0.8573897226011824	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	RBL_13	RBL_7
RBL_13	WERI_RB1	14	0.6208211488145385	8.691496083403539	0.7007859281437125	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	RBL_13	WERI_RB1
RBL_13	Y_79	18	0.6425879677854425	11.566583420137965	0.7055921052631579	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	RBL_13	Y_79
RBL_14	RBL_15	15	0.6057385503722273	9.086078255583411	0.6823961725402035	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	RBL_14	RBL_15
RBL_14	RBL_18	20	0.6394257691444258	12.788515382888518	0.846692969343495	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	RBL_14	RBL_18
RBL_14	RBL_20	17	0.6451178932733818	10.96700418564749	0.7340319361277445	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	RBL_14	RBL_20
RBL_14	RBL_30	20	0.6922390553723599	13.844781107447197	0.9368735756120272	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	RBL_14	RBL_30
RBL_14	RBL_7	20	0.6599878515268677	13.199757030537354	0.846692969343495	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	RBL_14	RBL_7
RBL_14	WERI_RB1	15	0.6314880770131264	9.472321155196896	0.7055921052631579	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	RBL_14	WERI_RB1
RBL_15	RBL_18	18	0.916156244101647	16.490812393829646	0.9670998349834984	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	RBL_15	RBL_18
RBL_15	RBL_20	20	0.9248690755117905	18.49738151023581	1.0	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	RBL_15	RBL_20
RBL_15	RBL_30	18	0.8840719082248175	15.913294348046714	0.9662843943753292	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	RBL_15	RBL_30
RBL_15	RBL_7	18	0.8295786755342935	14.932416159617281	0.9165230746802778	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	RBL_15	RBL_7
RBL_15	WERI_RB1	13	0.6257335988572768	8.134536785144599	0.6684529424756449	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	RBL_15	WERI_RB1
RBL_15	Y_79	17	0.6732672069359816	11.445542517911688	0.7424702500467449	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	RBL_15	Y_79
RBL_18	RBL_20	18	0.9401858201931178	16.92334476347612	1.0	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	RBL_18	RBL_20
RBL_18	RBL_30	20	0.8934504933742449	17.8690098674849	0.9667776134122288	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	RBL_18	RBL_30
RBL_18	RBL_7	20	0.8519465449976652	17.038930899953307	0.9554342883128696	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	RBL_18	RBL_7
RBL_18	WERI_RB1	14	0.6215845473964864	8.702183663550809	0.6995602345415778	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	RBL_18	WERI_RB1
RBL_18	Y_79	17	0.6454137745498641	10.972034167347688	0.7062698927123744	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	RBL_18	Y_79
RBL_20	RBL_30	18	0.9080471811490466	16.344849260682842	0.9747132957814968	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	RBL_20	RBL_30
RBL_20	RBL_7	18	0.8649473511579103	15.569052320842387	0.9319693810136844	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	RBL_20	RBL_7
RBL_20	WERI_RB1	15	0.6252259626116056	9.378389439174084	0.7054725650662279	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	RBL_20	WERI_RB1
RBL_20	Y_79	18	0.6603427977968409	11.886170360343137	0.7377488514548239	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	RBL_20	Y_79
RBL_30	RBL_7	20	0.8039473416913399	16.078946833826794	0.8752160072760345	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	RBL_30	RBL_7
RBL_30	WERI_RB1	14	0.5920772961531514	8.28908214614412	0.6709983498349835	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	RBL_30	WERI_RB1
RBL_30	Y_79	15	0.6280249616495795	9.420374424743693	0.7009985207100592	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	RBL_30	Y_79
RBL_7	WERI_RB1	18	0.665136151970535	11.972450735469629	0.7696988448844885	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	RBL_7	WERI_RB1
RBL_7	Y_79	18	0.6662444897361408	11.992400815250535	0.7710160818713451	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	RBL_7	Y_79
WERI_RB1	Y_79	15	0.6265081734582344	9.397622601873517	0.736863711001642	best_overall=Entropy_corr;winner=Entropy_corr;MAD_corr;MeanAbsDev_corr;MeanAbsDev_euc;MX_corr;MX_euc;PanCancerFeatureSet_euc;PCA_euc;Spearman_euc;Variance_corr;Variance_euc	WERI_RB1	Y_79
