"TCGA-D8-A1X5-01A-11R-A14D-07",1
"TCGA-A7-A0DB-01A-11R-A00Z-07",5
"TCGA-EW-A1P6-01A-11R-A144-07",1
"TCGA-A7-A0DB-01C-02R-A277-07",5
"TCGA-LL-A73Y-01A-11R-A33J-07",3
"TCGA-E2-A1L8-01A-11R-A13Q-07",2
"TCGA-AR-A1AM-01A-41R-A22K-07",4
"TCGA-E2-A1LG-01A-21R-A14M-07",3
"TCGA-C8-A27B-01A-11R-A169-07",3
"TCGA-A2-A0SU-01A-11R-A084-07",2
"TCGA-OL-A5D7-01A-11R-A27Q-07",3
"TCGA-BH-A0EE-01A-11R-A034-07",8
"TCGA-BH-A0H6-01A-21R-A056-07",1
"TCGA-A7-A13D-01A-13R-A12P-07",3
"TCGA-A7-A13D-01A-13R-A277-07",3
"TCGA-BH-A203-01A-12R-A169-07",8
"TCGA-AR-A0TP-01A-11R-A084-07",3
"TCGA-BH-A18R-01A-11R-A12D-07",7
"TCGA-BH-A0BP-01A-11R-A115-07",2
"TCGA-S3-A6ZH-01A-22R-A32P-07",7
"TCGA-BH-A0C1-01B-11R-A12D-07",1
"TCGA-A2-A4RX-01A-11R-A266-07",3
"TCGA-AC-A5EH-01A-11R-A28M-07",1
"TCGA-AR-A0TR-01A-11R-A084-07",7
"TCGA-E2-A106-01A-11R-A10J-07",7
"TCGA-AQ-A1H2-01A-11R-A13Q-07",6
"TCGA-A2-A0CX-01A-21R-A00Z-07",1
"TCGA-AR-A0TZ-01A-12R-A084-07",5
"TCGA-E2-A15D-01A-11R-A115-07",2
"TCGA-E2-A14X-01A-11R-A115-07",3
"TCGA-D8-A1Y1-01A-21R-A14M-07",1
"TCGA-A8-A092-01A-11R-A00Z-07",5
"TCGA-E2-A573-01A-11R-A29R-07",3
"TCGA-C8-A133-01A-32R-A12D-07",7
"TCGA-B6-A2IU-01A-32R-A18M-07",7
"TCGA-D8-A147-01A-11R-A115-07",3
"TCGA-AC-A3EH-01A-22R-A22K-07",6
"TCGA-A8-A09Z-01A-11R-A00Z-07",8
"TCGA-BH-A1FR-01A-11R-A13Q-07",7
"TCGA-E2-A10B-01A-11R-A10J-07",5
"TCGA-E2-A2P6-01A-11R-A19W-07",7
"TCGA-E9-A227-01A-11R-A157-07",2
"TCGA-AQ-A1H3-01A-31R-A13Q-07",2
"TCGA-A2-A0YE-01A-11R-A109-07",3
"TCGA-A8-A08L-01A-11R-A00Z-07",8
"TCGA-AR-A2LK-01A-11R-A180-07",5
"TCGA-AO-A03R-01A-21R-A034-07",4
"TCGA-BH-A1ET-01A-11R-A137-07",5
"TCGA-OL-A6VO-01A-12R-A33J-07",3
"TCGA-AR-A1AU-01A-11R-A12P-07",1
"TCGA-AO-A1KP-01A-11R-A13Q-07",6
"TCGA-A8-A08R-01A-11R-A034-07",3
"TCGA-AR-A0TV-01A-21R-A084-07",8
"TCGA-E9-A1RD-01A-11R-A157-07",5
"TCGA-A8-A09G-01A-21R-A00Z-07",8
"TCGA-AR-A1AI-01A-11R-A12P-07",3
"TCGA-BH-A1FC-01A-11R-A13Q-07",3
"TCGA-C8-A12N-01A-11R-A115-07",1
"TCGA-B6-A40C-01A-11R-A239-07",5
"TCGA-AC-A3TN-01A-11R-A22K-07",6
"TCGA-A2-A0CP-01A-11R-A034-07",2
"TCGA-E2-A14O-01A-31R-A115-07",6
"TCGA-S3-A6ZF-01A-32R-A32P-07",1
"TCGA-A2-A0EU-01A-22R-A056-07",5
"TCGA-C8-A12O-01A-11R-A115-07",1
"TCGA-A2-A0CW-01A-21R-A115-07",6
"TCGA-E9-A1RA-01A-11R-A14D-07",5
"TCGA-A1-A0SF-01A-11R-A144-07",4
"TCGA-EW-A1PA-01A-11R-A144-07",2
"TCGA-D8-A73X-01A-11R-A32P-07",1
"TCGA-AO-A0J3-01A-11R-A034-07",7
"TCGA-D8-A27L-01A-11R-A16F-07",1
"TCGA-EW-A1OX-01A-11R-A144-07",7
"TCGA-AR-A1AY-01A-21R-A12P-07",3
"TCGA-LD-A66U-01A-11R-A31O-07",4
"TCGA-C8-A12Z-01A-11R-A115-07",1
"TCGA-LD-A7W6-01A-81R-A352-07",4
"TCGA-E9-A228-01A-31R-A157-07",7
"TCGA-A7-A6VW-01A-21R-A33J-07",3
"TCGA-BH-A0HP-01A-12R-A084-07",2
"TCGA-EW-A1P0-01A-11R-A144-07",5
"TCGA-D8-A4Z1-01A-21R-A266-07",4
"TCGA-A2-A1FZ-01A-51R-A14D-07",2
"TCGA-BH-A18F-01A-11R-A12D-07",2
"TCGA-BH-A0HO-01A-11R-A034-07",7
"TCGA-B6-A0RI-01A-11R-A056-07",1
"TCGA-E9-A245-01A-22R-A16F-07",7
"TCGA-AN-A041-01A-11R-A034-07",1
"TCGA-AO-A125-01A-11R-A10J-07",7
"TCGA-AN-A0FV-01A-11R-A00Z-07",1
"TCGA-AN-A0FK-01A-11R-A034-07",5
"TCGA-B6-A0I2-01A-11R-A034-07",3
"TCGA-OL-A66J-01A-11R-A29R-07",2
"TCGA-D8-A1XQ-01A-11R-A14M-07",3
"TCGA-A2-A0T5-01A-21R-A084-07",6
"TCGA-HN-A2OB-01A-21R-A27Q-07",2
"TCGA-E9-A3HO-01A-11R-A213-07",7
"TCGA-A8-A086-01A-11R-A00Z-07",1
"TCGA-BH-A0DS-01A-11R-A056-07",5
"TCGA-E9-A295-01A-11R-A16F-07",2
"TCGA-BH-A42U-01A-12R-A24H-07",4
"TCGA-AQ-A04H-01B-11R-A10J-07",7
"TCGA-E9-A2JS-01A-11R-A180-07",5
"TCGA-AN-A049-01A-21R-A00Z-07",5
"TCGA-A8-A08T-01A-21R-A00Z-07",5
"TCGA-A8-A079-01A-21R-A00Z-07",6
"TCGA-GM-A2DC-01A-11R-A18M-07",7
"TCGA-E9-A226-01A-21R-A157-07",1
"TCGA-E9-A1RH-01A-21R-A169-07",1
"TCGA-E2-A150-01A-11R-A12D-07",3
"TCGA-AN-A04D-01A-21R-A034-07",3
"TCGA-C8-A1HM-01A-12R-A137-07",8
"TCGA-A7-A4SD-01A-11R-A266-07",3
"TCGA-BH-A0BA-01A-11R-A056-07",4
"TCGA-A2-A0CT-01A-31R-A056-07",7
"TCGA-D8-A1JF-01A-11R-A13Q-07",1
"TCGA-BH-A0E1-01A-11R-A056-07",5
"TCGA-A8-A097-01A-11R-A034-07",1
"TCGA-A2-A4S3-01A-21R-A266-07",8
"TCGA-AO-A03T-01A-21R-A034-07",4
"TCGA-A8-A09M-01A-11R-A00Z-07",8
"TCGA-E9-A22B-01A-11R-A157-07",1
"TCGA-E9-A1N9-01A-11R-A14D-07",2
"TCGA-BH-A1EV-01A-11R-A137-07",1
"TCGA-AO-A1KR-01A-12R-A144-07",3
"TCGA-OL-A5RU-01A-11R-A28M-07",4
"TCGA-C8-A12U-01A-11R-A115-07",8
"TCGA-A8-A08A-01A-11R-A32Y-07",5
"TCGA-PL-A8LX-01A-11R-A41B-07",7
"TCGA-E9-A249-01A-11R-A169-07",6
"TCGA-A2-A3XZ-01A-42R-A239-07",8
"TCGA-C8-A26W-01A-11R-A16F-07",5
"TCGA-BH-A0E2-01A-11R-A056-07",1
"TCGA-BH-A0HY-01A-11R-A056-07",1
"TCGA-EW-A1PF-01A-11R-A144-07",1
"TCGA-B6-A40B-01A-11R-A239-07",6
"TCGA-A2-A0D0-01A-11R-A00Z-07",3
"TCGA-A2-A0D3-01A-11R-A115-07",6
"TCGA-BH-A42T-01A-11R-A24H-07",5
"TCGA-A2-A04N-01A-11R-A115-07",1
"TCGA-GI-A2C9-01A-11R-A21T-07",3
"TCGA-E2-A15P-01A-11R-A115-07",2
"TCGA-AO-A03L-01A-41R-A056-07",1
"TCGA-3C-AALI-01A-11R-A41B-07",8
"TCGA-A2-A04V-01A-21R-A034-07",5
"TCGA-BH-A0DO-01B-11R-A12D-07",4
"TCGA-AR-A24P-01A-11R-A169-07",1
"TCGA-AO-A0J2-01A-11R-A034-07",8
"TCGA-A2-A0T0-01A-22R-A084-07",3
"TCGA-A2-A04W-01A-31R-A115-07",1
"TCGA-B6-A0IG-01A-11R-A034-07",5
"TCGA-D8-A1X9-01A-12R-A157-07",1
"TCGA-5T-A9QA-01A-11R-A41B-07",7
"TCGA-A2-A0EM-01A-11R-A034-07",5
"TCGA-AC-A23C-01A-12R-A169-07",1
"TCGA-AN-A0XV-01A-11R-A109-07",2
"TCGA-PE-A5DD-01A-12R-A27Q-07",5
"TCGA-A2-A1FX-01A-11R-A13Q-07",7
"TCGA-E2-A105-01A-11R-A10J-07",7
"TCGA-A8-A09R-01A-11R-A00Z-07",5
"TCGA-C8-A1HE-01A-11R-A13Q-07",5
"TCGA-A8-A09E-01A-11R-A00Z-07",6
"TCGA-A7-A0DC-01A-11R-A00Z-07",7
"TCGA-A7-A0DC-01B-04R-A22O-07",7
"TCGA-LL-A6FP-01A-11R-A31O-07",7
"TCGA-A8-A09K-01A-11R-A00Z-07",8
"TCGA-A8-A09I-01A-22R-A034-07",1
"TCGA-AO-A0JI-01A-21R-A056-07",7
"TCGA-B6-A1KC-01B-11R-A157-07",7
"TCGA-C8-A1HO-01A-11R-A13Q-07",7
"TCGA-E2-A1L7-01A-11R-A144-07",8
"TCGA-C8-A274-01A-11R-A16F-07",6
"TCGA-D8-A1XU-01A-11R-A14M-07",5
"TCGA-AR-A24Q-01A-12R-A169-07",3
"TCGA-BH-A18L-01A-32R-A12D-07",7
"TCGA-A2-A0YM-01A-11R-A109-07",3
"TCGA-A8-A08B-01A-11R-A00Z-07",6
"TCGA-A1-A0SH-01A-11R-A084-07",1
"TCGA-A8-A095-01A-11R-A00Z-07",5
"TCGA-AN-A0FF-01A-11R-A034-07",5
"TCGA-A2-A3XX-01A-21R-A239-07",3
"TCGA-BH-A1EN-01A-11R-A13Q-07",1
"TCGA-A2-A3XW-01A-11R-A239-07",4
"TCGA-A8-A08S-01A-11R-A034-07",5
"TCGA-E2-A14V-01A-11R-A12D-07",5
"TCGA-A8-A09C-01A-11R-A00Z-07",5
"TCGA-GM-A5PV-01A-11R-A28M-07",7
"TCGA-B6-A0WX-01A-11R-A109-07",3
"TCGA-AR-A255-01A-11R-A169-07",1
"TCGA-UL-AAZ6-01A-11R-A41B-07",7
"TCGA-BH-A1F8-01A-11R-A13Q-07",1
"TCGA-A8-A08J-01A-11R-A00Z-07",1
"TCGA-C8-A12M-01A-11R-A115-07",7
"TCGA-D8-A27W-01A-11R-A16F-07",8
"TCGA-BH-A0HN-01A-11R-A10U-07",7
"TCGA-A2-A1FW-01A-11R-A13Q-07",7
"TCGA-BH-A0DP-01A-21R-A056-07",2
"TCGA-3C-AALK-01A-11R-A41B-07",1
"TCGA-C8-A12Q-01A-11R-A115-07",1
"TCGA-BH-A1F6-01A-11R-A13Q-07",3
"TCGA-AO-A03M-01B-11R-A10J-07",8
"TCGA-C8-A131-01A-11R-A115-07",1
"TCGA-A2-A0T2-01A-11R-A084-07",3
"TCGA-E9-A5UO-01A-11R-A28M-07",7
"TCGA-LL-A740-01A-21R-A32P-07",1
"TCGA-E9-A1N6-01A-11R-A144-07",1
"TCGA-BH-A18G-01A-11R-A12D-07",3
"TCGA-B6-A0RO-01A-22R-A084-07",7
"TCGA-E9-A54Y-01A-11R-A466-07",7
"TCGA-BH-A1ES-01A-11R-A137-07",1
"TCGA-E9-A1R5-01A-11R-A14M-07",1
"TCGA-B6-A0IC-01A-11R-A034-07",7
"TCGA-AC-A2BK-01A-11R-A21T-07",3
"TCGA-E2-A14P-01A-31R-A12D-07",8
"TCGA-AN-A04A-01A-21R-A034-07",1
"TCGA-BH-A202-01A-11R-A14M-07",1
"TCGA-A8-A07L-01A-11R-A00Z-07",1
"TCGA-D8-A140-01A-11R-A115-07",8
"TCGA-BH-A0HX-01A-21R-A056-07",1
"TCGA-C8-A27A-01A-11R-A169-07",7
"TCGA-BH-A201-01A-11R-A14M-07",2
"TCGA-AR-A5QP-01A-11R-A28M-07",4
"TCGA-BH-A0W3-01A-11R-A109-07",7
"TCGA-A8-A09V-01A-11R-A034-07",1
"TCGA-BH-A0HK-01A-11R-A056-07",4
"TCGA-E2-A14Q-01A-11R-A12D-07",4
"TCGA-D8-A1X8-01A-11R-A14M-07",2
"TCGA-A7-A0CD-01A-11R-A00Z-07",7
"TCGA-A8-A06T-01A-11R-A00Z-07",5
"TCGA-A8-A06U-01A-11R-A00Z-07",6
"TCGA-AQ-A0Y5-01A-11R-A14M-07",1
"TCGA-BH-A0B1-01A-12R-A056-07",5
"TCGA-AC-A2QH-01B-04R-A22O-07",1
"TCGA-A7-A4SB-01A-21R-A266-07",4
"TCGA-A2-A0SV-01A-11R-A084-07",1
"TCGA-BH-A0BS-01A-11R-A12P-07",7
"TCGA-PE-A5DC-01A-12R-A27Q-07",7
"TCGA-A8-A06P-01A-11R-A00Z-07",1
"TCGA-A2-A259-01A-11R-A16F-07",2
"TCGA-A8-A09T-01A-11R-A00Z-07",1
"TCGA-E9-A6HE-01A-11R-A31O-07",5
"TCGA-AR-A24M-01A-11R-A169-07",5
"TCGA-AC-A4ZE-01A-11R-A41B-07",7
"TCGA-A2-A25B-01A-11R-A169-07",1
"TCGA-BH-A0BM-01A-11R-A056-07",4
"TCGA-AR-A0U0-01A-11R-A109-07",3
"TCGA-AR-A2LL-01A-11R-A180-07",5
"TCGA-B6-A0IK-01A-12R-A056-07",8
"TCGA-A2-A0D4-01A-11R-A00Z-07",7
"TCGA-AC-A2QH-01A-11R-A18M-07",1
"TCGA-A8-A06Q-01A-11R-A034-07",7
"TCGA-AC-A8OP-01A-11R-A36F-07",2
"TCGA-LL-A442-01A-11R-A24H-07",7
"TCGA-E2-A155-01A-11R-A12D-07",7
"TCGA-C8-A134-01A-11R-A115-07",3
"TCGA-AR-A2LE-01A-11R-A180-07",7
"TCGA-BH-A28Q-01A-11R-A16F-07",1
"TCGA-E2-A572-01A-13R-A31O-07",7
"TCGA-AN-A0FD-01A-11R-A034-07",1
"TCGA-E9-A1NA-01A-11R-A144-07",1
"TCGA-A1-A0SN-01A-11R-A144-07",1
"TCGA-D8-A1XL-01A-11R-A14M-07",8
"TCGA-AO-A03O-01A-11R-A00Z-07",8
"TCGA-B6-A0IP-01A-11R-A034-07",6
"TCGA-B6-A0IM-01A-11R-A034-07",5
"TCGA-AO-A124-01A-11R-A10J-07",3
"TCGA-OL-A66K-01A-11R-A29R-07",1
"TCGA-A2-A0ET-01A-31R-A034-07",7
"TCGA-BH-A1F5-01A-12R-A13Q-07",6
"TCGA-A2-A0YT-01A-11R-A109-07",7
"TCGA-D8-A27G-01A-11R-A16F-07",1
"TCGA-E9-A5UP-01A-11R-A28M-07",7
"TCGA-A1-A0SP-01A-11R-A084-07",3
"TCGA-AC-A2BM-01A-11R-A21T-07",5
"TCGA-A2-A0CQ-01A-21R-A034-07",7
"TCGA-BH-A6R8-01A-21R-A33J-07",7
"TCGA-AR-A1AS-01A-11R-A12P-07",6
"TCGA-D8-A27K-01A-11R-A16F-07",1
"TCGA-BH-A0H9-01A-11R-A056-07",6
"TCGA-E9-A1RI-01A-11R-A169-07",1
"TCGA-W8-A86G-01A-21R-A36F-07",4
"TCGA-E2-A574-01A-11R-A29R-07",3
"TCGA-A1-A0SG-01A-11R-A144-07",1
"TCGA-A8-A06N-01A-11R-A00Z-07",7
"TCGA-B6-A0WY-01A-11R-A109-07",4
"TCGA-EW-A424-01A-11R-A24H-07",4
"TCGA-AR-A1AL-01A-21R-A12P-07",2
"TCGA-D8-A1X6-01A-11R-A14M-07",7
"TCGA-E2-A1L6-01A-11R-A13Q-07",5
"TCGA-E2-A15S-01A-11R-A115-07",7
"TCGA-GM-A3XG-01A-31R-A24H-07",4
"TCGA-A8-A0A9-01A-11R-A00Z-07",5
"TCGA-Z7-A8R5-01A-42R-A41B-07",4
"TCGA-C8-A12T-01A-11R-A115-07",1
"TCGA-OL-A97C-01A-32R-A41B-07",1
"TCGA-A8-A06X-01A-21R-A00Z-07",8
"TCGA-E2-A1IF-01A-11R-A144-07",5
"TCGA-BH-A0DT-01A-21R-A12D-07",2
"TCGA-A7-A3RF-01A-11R-A22K-07",7
"TCGA-A2-A0ER-01A-21R-A034-07",7
"TCGA-AO-A12A-01A-21R-A115-07",2
"TCGA-AR-A5QM-01A-11R-A27Q-07",2
"TCGA-B6-A0RG-01A-11R-A056-07",5
"TCGA-PL-A8LY-01A-11R-A41B-07",4
"TCGA-A2-A4S2-01A-12R-A266-07",5
"TCGA-A7-A0CH-01A-21R-A00Z-07",5
"TCGA-AR-A24W-01A-11R-A169-07",4
"TCGA-A1-A0SO-01A-22R-A084-07",3
"TCGA-BH-A18N-01A-11R-A12D-07",7
"TCGA-D8-A1XO-01A-11R-A14M-07",1
"TCGA-D8-A27E-01A-11R-A16F-07",7
"TCGA-BH-A0E6-01A-11R-A034-07",3
"TCGA-C8-A12W-01A-11R-A115-07",1
"TCGA-AR-A2LR-01A-12R-A18M-07",3
"TCGA-A8-A091-01A-11R-A00Z-07",7
"TCGA-D8-A146-01A-31R-A115-07",1
"TCGA-A8-A07I-01A-11R-A00Z-07",1
"TCGA-A7-A0DA-01A-31R-A115-07",3
"TCGA-EW-A6SD-01A-12R-A33J-07",8
"TCGA-D8-A1XR-01A-11R-A14M-07",5
"TCGA-E2-A1IG-01A-11R-A144-07",1
"TCGA-3C-AAAU-01A-11R-A41B-07",7
"TCGA-E9-A1R2-01A-11R-A14D-07",5
"TCGA-D8-A1XB-01A-11R-A14D-07",1
"TCGA-LL-A9Q3-01A-11R-A41B-07",6
"TCGA-D8-A27R-01A-11R-A16F-07",8
"TCGA-BH-A1FD-01A-11R-A13Q-07",1
"TCGA-E9-A22G-01A-11R-A157-07",3
"TCGA-AN-A0AK-01A-21R-A00Z-07",8
"TCGA-D8-A1JJ-01A-31R-A14M-07",1
"TCGA-A2-A4RW-01A-21R-A266-07",2
"TCGA-A8-A07S-01A-11R-A034-07",5
"TCGA-D8-A1JP-01A-11R-A13Q-07",1
"TCGA-B6-A1KI-01A-11R-A14M-07",5
"TCGA-S3-AA11-01A-31R-A41B-07",6
"TCGA-A1-A0SB-01A-11R-A144-07",3
"TCGA-BH-A0EI-01A-11R-A115-07",1
"TCGA-AC-A2FG-01A-11R-A17B-07",4
"TCGA-A8-A0A2-01A-11R-A034-07",5
"TCGA-BH-A1FL-01A-11R-A13Q-07",6
"TCGA-A8-A06Y-01A-21R-A00Z-07",7
"TCGA-C8-A137-01A-11R-A115-07",1
"TCGA-E9-A22H-01A-11R-A157-07",7
"TCGA-A2-A3XV-01A-21R-A239-07",8
"TCGA-B6-A0I6-01A-11R-A034-07",3
"TCGA-B6-A0I5-01A-11R-A034-07",6
"TCGA-S3-A6ZG-01A-22R-A32P-07",6
"TCGA-EW-A1P5-01A-11R-A144-07",6
"TCGA-AN-A0FJ-01A-11R-A00Z-07",3
"TCGA-BH-A0B8-01A-21R-A056-07",7
"TCGA-BH-A18P-01A-11R-A12D-07",1
"TCGA-AC-A6NO-01A-12R-A33J-07",6
"TCGA-E2-A15H-01A-11R-A12D-07",5
"TCGA-BH-A0E7-01A-11R-A034-07",7
"TCGA-AO-A0JL-01A-11R-A056-07",3
"TCGA-HN-A2NL-01A-11R-A18M-07",3
"TCGA-EW-A1PG-01A-11R-A144-07",2
"TCGA-D8-A3Z5-01A-41R-A24H-07",4
"TCGA-AR-A1AH-01A-11R-A12D-07",3
"TCGA-A8-A075-01A-11R-A084-07",1
"TCGA-BH-A0AV-01A-31R-A115-07",3
"TCGA-A2-A0YJ-01A-11R-A109-07",3
"TCGA-B6-A402-01A-11R-A239-07",3
"TCGA-BH-A0DE-01A-11R-A115-07",2
"TCGA-OL-A5S0-01A-11R-A28M-07",3
"TCGA-BH-A0E9-01B-11R-A115-07",4
"TCGA-BH-A0GY-01A-11R-A056-07",5
"TCGA-GM-A2DH-01A-11R-A180-07",8
"TCGA-A2-A0T7-01A-21R-A084-07",1
"TCGA-B6-A0I1-01A-11R-A21T-07",3
"TCGA-BH-A0B9-01A-11R-A056-07",3
"TCGA-A2-A0CK-01A-11R-A22K-07",4
"TCGA-AO-A12G-01A-11R-A10J-07",2
"TCGA-WT-AB44-01A-11R-A41B-07",6
"TCGA-D8-A1XF-01A-11R-A14D-07",7
"TCGA-AR-A251-01A-12R-A169-07",3
"TCGA-D8-A13Z-01A-11R-A115-07",1
"TCGA-AR-A0TQ-01A-11R-A084-07",8
"TCGA-A2-A4RY-01A-31R-A266-07",4
"TCGA-D8-A1X7-01A-11R-A14M-07",5
"TCGA-E9-A1R6-01A-11R-A14D-07",7
"TCGA-A2-A04P-01A-31R-A034-07",3
"TCGA-E2-A570-01A-11R-A29R-07",1
"TCGA-AC-A8OR-01A-21R-A41B-07",7
"TCGA-A8-A09W-01A-11R-A00Z-07",1
"TCGA-A2-A1FV-01A-11R-A13Q-07",7
"TCGA-S3-AA0Z-01A-11R-A41B-07",3
"TCGA-D8-A1JT-01A-31R-A13Q-07",7
"TCGA-LL-A6FQ-01A-11R-A31O-07",6
"TCGA-E2-A1IU-01A-11R-A14D-07",7
"TCGA-AC-A3QQ-01B-06R-A22O-07",5
"TCGA-D8-A1XK-01A-21R-A14M-07",3
"TCGA-BH-A0AU-01A-11R-A12P-07",1
"TCGA-BH-A0BD-01A-11R-A034-07",5
"TCGA-AO-A0J5-01A-11R-A034-07",2
"TCGA-PL-A8LV-01A-21R-A41B-07",3
"TCGA-EW-A2FW-01A-11R-A17B-07",7
"TCGA-C8-A1HI-01A-11R-A137-07",4
"TCGA-E9-A247-01A-11R-A169-07",6
"TCGA-BH-A28O-01A-11R-A22K-07",4
"TCGA-OL-A6VQ-01A-12R-A41B-07",2
"TCGA-B6-A0WV-01A-11R-A109-07",6
"TCGA-AR-A2LM-01A-11R-A180-07",2
"TCGA-AR-A0TW-01A-11R-A084-07",8
"TCGA-3C-AALJ-01A-31R-A41B-07",5
"TCGA-B6-A0RM-01A-11R-A084-07",7
"TCGA-AO-A0JD-01A-11R-A056-07",6
"TCGA-E2-A15L-01A-11R-A12D-07",1
"TCGA-A7-A6VV-01A-22R-A33J-07",3
"TCGA-B6-A0IA-01A-11R-A034-07",7
"TCGA-A8-A07F-01A-11R-A00Z-07",1
"TCGA-E2-A15T-01A-11R-A115-07",7
"TCGA-C8-A12Y-01A-11R-A12D-07",6
"TCGA-EW-A1PC-01B-11R-A21T-07",1
"TCGA-A2-A3XT-01A-11R-A22U-07",3
"TCGA-C8-A1HN-01A-11R-A137-07",5
"TCGA-A8-A084-01A-21R-A00Z-07",1
"TCGA-D8-A1Y3-01A-11R-A157-07",8
"TCGA-D8-A1XD-01A-11R-A14D-07",1
"TCGA-BH-A0HL-01A-11R-A10U-07",7
"TCGA-AR-A0U3-01A-11R-A109-07",6
"TCGA-B6-A0IE-01A-11R-A034-07",4
"TCGA-AO-A0J8-01A-21R-A034-07",5
"TCGA-A7-A6VX-01A-12R-A33J-07",1
"TCGA-AC-A3W7-01A-11R-A22K-07",5
"TCGA-A8-A09B-01A-11R-A00Z-07",5
"TCGA-EW-A1P8-01A-11R-A144-07",3
