Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
NG-29643_ETCC_007_lib581312_7997_4_1	(1, 36.416238476047944)	(2, 36.367874762470414)	(3, 36.52986204455779)	(4, 36.5646685343393)	(5, 36.580888552656084)	(6, 36.55370511935013)	(7, 36.519901083852474)	(8, 36.58048031213244)	(9, 36.57258577075538)	(10, 36.59409868645032)	(15, 36.5716659642387)	(20, 36.5499574344186)	(25, 36.49800127177775)	(30, 36.4631359279962)	(35, 36.43645938208299)	(40, 36.410694757961565)	(45, 36.37108806028631)	(50, 36.32469270005289)	(55, 36.29107137763142)	(60, 36.263725625263525)	(65, 36.23250216880592)	(70, 36.20915793457403)	(75, 36.18553772596564)	(80, 36.17150103794906)	(85, 36.13657521459026)	(90, 36.123434494293406)	(95, 36.092315975373445)	(100, 36.031484147706614)	(105, 35.98071920893919)	(110, 35.93868506069561)	(115, 35.89305070474738)	(120, 35.85948143682022)	(125, 35.804744861718206)	(130, 35.7308379897752)	(135, 35.680537029466606)	(140, 35.58546375544853)	(145, 35.50142521918218)	(150, 35.24587550874994)
NG-29643_ETCC_007_lib581312_7997_4_2	(1, 36.45705496339941)	(2, 36.46015805968944)	(3, 36.5297979896113)	(4, 36.5316491437925)	(5, 36.51978137202453)	(6, 36.47417058019124)	(7, 36.45960644415727)	(8, 36.52510374143254)	(9, 36.53233580381291)	(10, 36.51911446659465)	(15, 36.49293672071501)	(20, 36.468174992169864)	(25, 36.42238715651717)	(30, 36.36652621784721)	(35, 36.350774852086545)	(40, 36.32282006213533)	(45, 36.298752567629585)	(50, 36.24916317784853)	(55, 36.20616045577223)	(60, 36.19013774920555)	(65, 36.148317839428685)	(70, 36.112870845212115)	(75, 36.00616983999074)	(80, 35.96880330927892)	(85, 35.976385091403706)	(90, 35.97221971868824)	(95, 35.911803782114745)	(100, 35.822004898210835)	(105, 35.74789255060785)	(110, 35.72041159164429)	(115, 35.61862568795181)	(120, 35.573968461505785)	(125, 35.46126188514766)	(130, 35.438946204494506)	(135, 35.22640701980973)	(140, 35.130026241364035)	(145, 35.04842272067903)	(150, 34.70071440740743)
NG-29643_EVSA_T_lib581299_7997_4_1	(1, 36.431561930611664)	(2, 36.377950688944615)	(3, 36.53965365157688)	(4, 36.575293531424435)	(5, 36.59031542938636)	(6, 36.560513035301355)	(7, 36.52596573981261)	(8, 36.59016853263815)	(9, 36.57918420322397)	(10, 36.59662250721506)	(15, 36.574419727714826)	(20, 36.55063733519112)	(25, 36.497493156965064)	(30, 36.46067499237717)	(35, 36.43226668936366)	(40, 36.40500363523973)	(45, 36.363259240447846)	(50, 36.31888721301782)	(55, 36.281292187478364)	(60, 36.254880361353266)	(65, 36.223499664036225)	(70, 36.198081801341615)	(75, 36.16665220514418)	(80, 36.152638214434106)	(85, 36.11686430835838)	(90, 36.0997674460752)	(95, 36.06854873084735)	(100, 36.00456731096657)	(105, 35.95387195155991)	(110, 35.90869326087519)	(115, 35.861370623520074)	(120, 35.82341098478876)	(125, 35.7642422480187)	(130, 35.68227817846304)	(135, 35.62178676154226)	(140, 35.51995082278892)	(145, 35.42314796684327)	(150, 35.1621724182618)
NG-29643_EVSA_T_lib581299_7997_4_2	(1, 36.47228300536285)	(2, 36.49022198622732)	(3, 36.557009365941106)	(4, 36.557701372418116)	(5, 36.54400898098522)	(6, 36.494183650542006)	(7, 36.48164867359627)	(8, 36.546079088163225)	(9, 36.55937883777703)	(10, 36.54471007414033)	(15, 36.519643540259835)	(20, 36.49700500497232)	(25, 36.454736002325966)	(30, 36.401150160607486)	(35, 36.385507639801986)	(40, 36.357671156257275)	(45, 36.33177521968739)	(50, 36.291553934971624)	(55, 36.25043143643167)	(60, 36.23506249831301)	(65, 36.19286148657645)	(70, 36.1634505609557)	(75, 36.059630570141074)	(80, 36.02084108302743)	(85, 36.020281188118176)	(90, 36.00869199428867)	(95, 35.950886127346244)	(100, 35.863126521737186)	(105, 35.79366450697369)	(110, 35.76468333847737)	(115, 35.6683978046713)	(120, 35.62481896965484)	(125, 35.51781015969291)	(130, 35.49921108942199)	(135, 35.30017958923349)	(140, 35.21641386971809)	(145, 35.14942557800289)	(150, 34.82327163753287)
NG-29643_HCC_1143_lib581306_7997_4_1	(1, 36.41041448955225)	(2, 36.35285861588884)	(3, 36.51722346147626)	(4, 36.55269878636331)	(5, 36.56909784070569)	(6, 36.540302197931645)	(7, 36.50429341170386)	(8, 36.56967730349331)	(9, 36.56144853358608)	(10, 36.58307281795877)	(15, 36.5579421692349)	(20, 36.53728695610272)	(25, 36.48316236776588)	(30, 36.44667267940066)	(35, 36.41947227645325)	(40, 36.392157991993614)	(45, 36.35436700187489)	(50, 36.33316828189065)	(55, 36.298306039222474)	(60, 36.26433963951478)	(65, 36.23065096322027)	(70, 36.198894119387795)	(75, 36.164206774512124)	(80, 36.14547224565608)	(85, 36.10782931996212)	(90, 36.092638345222554)	(95, 36.059848280718995)	(100, 35.99852270749458)	(105, 35.94499165440488)	(110, 35.90492279116183)	(115, 35.85554571730173)	(120, 35.82262459482173)	(125, 35.766055386616415)	(130, 35.694433115717835)	(135, 35.64292094323465)	(140, 35.55250694527125)	(145, 35.47532438670769)	(150, 35.22856133413717)
NG-29643_HCC_1143_lib581306_7997_4_2	(1, 36.348281957683625)	(2, 36.43726653476347)	(3, 36.5060723367166)	(4, 36.51103752984569)	(5, 36.49916697063082)	(6, 36.46138630290646)	(7, 36.44138616592222)	(8, 36.49450326428113)	(9, 36.50980362725538)	(10, 36.4958354117778)	(15, 36.46988335791521)	(20, 36.447732952031366)	(25, 36.407716769431566)	(30, 36.35377926174139)	(35, 36.34220045468083)	(40, 36.31043286098543)	(45, 36.285112508512334)	(50, 36.23664423282484)	(55, 36.19147254614705)	(60, 36.173605870775575)	(65, 36.12941640971191)	(70, 36.095225127535)	(75, 35.98941565484128)	(80, 35.9510736528826)	(85, 35.95518815441856)	(90, 35.94808193639763)	(95, 35.88428571144055)	(100, 35.7896037264378)	(105, 35.712634401825014)	(110, 35.68386730715059)	(115, 35.5783744672248)	(120, 35.530893823657266)	(125, 35.414750031197926)	(130, 35.390257845639056)	(135, 35.171476946158734)	(140, 35.079558312274436)	(145, 34.9961509758743)	(150, 34.655069699478425)
NG-29643_HCC_1599_lib581304_7997_4_1	(1, 36.33950453318542)	(2, 36.29516098210143)	(3, 36.47903626610011)	(4, 36.52238755646308)	(5, 36.54580065373922)	(6, 36.516323486812034)	(7, 36.4848865207969)	(8, 36.55760668286863)	(9, 36.54833618557)	(10, 36.57065929943941)	(15, 36.549585255526345)	(20, 36.52714314027145)	(25, 36.473878401790785)	(30, 36.43686997316417)	(35, 36.40883423255542)	(40, 36.380859747875164)	(45, 36.34068850265594)	(50, 36.29874207933809)	(55, 36.26191997296886)	(60, 36.231860849022176)	(65, 36.199538647978144)	(70, 36.174560533172254)	(75, 36.141438705317555)	(80, 36.12377748730011)	(85, 36.086330090404665)	(90, 36.072287865240654)	(95, 36.03955107905623)	(100, 35.97489848929455)	(105, 35.92055075237165)	(110, 35.87697175936196)	(115, 35.82850071103752)	(120, 35.79294234870382)	(125, 35.73421663751725)	(130, 35.657316403369315)	(135, 35.60333211075039)	(140, 35.50931323973036)	(145, 35.4242967235531)	(150, 35.159424490323744)
NG-29643_HCC_1599_lib581304_7997_4_2	(1, 36.274912577438535)	(2, 36.3538798882159)	(3, 36.433949168372905)	(4, 36.43956710489823)	(5, 36.42844749372895)	(6, 36.383534531834684)	(7, 36.36353959554845)	(8, 36.41442380262084)	(9, 36.42886520385714)	(10, 36.420306643539014)	(15, 36.39608548506904)	(20, 36.37067592149619)	(25, 36.32526326480222)	(30, 36.26462993873996)	(35, 36.248230326608514)	(40, 36.215304422125)	(45, 36.18626295970472)	(50, 36.13408343491257)	(55, 36.08374991956241)	(60, 36.06323941682793)	(65, 36.01482667933657)	(70, 35.97979461017731)	(75, 35.86586130728519)	(80, 35.825521173951)	(85, 35.82917442345517)	(90, 35.82343902233935)	(95, 35.75751352944962)	(100, 35.66043641071303)	(105, 35.582266681112884)	(110, 35.55304628230276)	(115, 35.445022696251804)	(120, 35.40276598940095)	(125, 35.28563298169682)	(130, 35.27104349304556)	(135, 35.05618878133494)	(140, 34.96744491026865)	(145, 34.89907455131241)	(150, 34.55113459157951)
NG-29643_HCC_1937_lib581305_7997_4_1	(1, 36.39639123341114)	(2, 36.34774135181864)	(3, 36.5152186458819)	(4, 36.5517612148547)	(5, 36.57158095093335)	(6, 36.544808236349276)	(7, 36.50989185236501)	(8, 36.57341069647779)	(9, 36.568651128756535)	(10, 36.58650056390327)	(15, 36.5652300018951)	(20, 36.543008157719484)	(25, 36.490306497383635)	(30, 36.452804134348796)	(35, 36.42600036927748)	(40, 36.39780961358863)	(45, 36.3621326271267)	(50, 36.317632473423465)	(55, 36.28434752810625)	(60, 36.25622864414269)	(65, 36.22589051750974)	(70, 36.2012047059007)	(75, 36.170876864473705)	(80, 36.155184524253194)	(85, 36.120283312798975)	(90, 36.105747526255)	(95, 36.074084564542446)	(100, 36.01208813357517)	(105, 35.95823558246702)	(110, 35.91734513072569)	(115, 35.86821611209276)	(120, 35.83424758447222)	(125, 35.77738746999621)	(130, 35.7038829224756)	(135, 35.65077782016187)	(140, 35.55519021833653)	(145, 35.47177093493944)	(150, 35.21364307821521)
NG-29643_HCC_1937_lib581305_7997_4_2	(1, 36.41623743275179)	(2, 36.412546411797)	(3, 36.493317860704444)	(4, 36.495772825172445)	(5, 36.48301975439637)	(6, 36.44006910068268)	(7, 36.41015668959792)	(8, 36.472952100618855)	(9, 36.48811395181952)	(10, 36.486747091209104)	(15, 36.4587422097311)	(20, 36.43758273496253)	(25, 36.39419718345539)	(30, 36.33699529926334)	(35, 36.32313432979792)	(40, 36.29149171244879)	(45, 36.26285824860169)	(50, 36.21466241656545)	(55, 36.16767280261632)	(60, 36.14814387011567)	(65, 36.10138473597878)	(70, 36.06778418800608)	(75, 35.96161021349402)	(80, 35.92308085763964)	(85, 35.92942027430788)	(90, 35.92192447934555)	(95, 35.85855057128394)	(100, 35.76439516977264)	(105, 35.688863423358114)	(110, 35.66009267403176)	(115, 35.557398587294415)	(120, 35.513914482546284)	(125, 35.40166011174785)	(130, 35.38453493593913)	(135, 35.17549416585431)	(140, 35.08852811161339)	(145, 35.01814263172074)	(150, 34.67822472044769)
NG-29643_HDQ_P1_lib581303_8005_3_1	(1, 35.62523747284326)	(2, 35.56560488258741)	(3, 35.858041608321194)	(4, 35.97764339957305)	(5, 36.041741559529626)	(6, 36.031120547511605)	(7, 35.88351578893005)	(8, 36.013392514648835)	(9, 36.00442906155363)	(10, 36.088475305893986)	(15, 36.075500127637916)	(20, 36.05090185199409)	(25, 35.95824190635703)	(30, 35.909984650175325)	(35, 35.87272142648156)	(40, 35.84775989243078)	(45, 35.805656560127396)	(50, 35.77184159888251)	(55, 35.73534082370534)	(60, 35.68730759819836)	(65, 35.64865265019388)	(70, 35.63522278850727)	(75, 35.5835664457416)	(80, 35.56146352772836)	(85, 35.52464373508245)	(90, 35.490983987357964)	(95, 35.4449050724907)	(100, 35.40030814000926)	(105, 35.364024192294735)	(110, 35.3055487228405)	(115, 35.22188852755144)	(120, 35.21617832059992)	(125, 35.15463003210795)	(130, 35.096456193058835)	(135, 35.016326752696855)	(140, 34.92366556044013)	(145, 34.823362997413554)	(150, 34.54144241767729)
NG-29643_HDQ_P1_lib581303_8005_3_2	(1, 35.849246284850814)	(2, 35.97252691632272)	(3, 36.08116785110375)	(4, 36.10056733848062)	(5, 36.15229244684866)	(6, 36.113653517438124)	(7, 36.07415671686873)	(8, 36.121885987446724)	(9, 36.13089609504828)	(10, 36.15738806562262)	(15, 36.126816143237164)	(20, 36.103674720751336)	(25, 36.05372357558825)	(30, 36.01097458334667)	(35, 35.98090411137506)	(40, 35.94119912532291)	(45, 35.91532492508683)	(50, 35.877702871766466)	(55, 35.83932242378667)	(60, 35.805157143671934)	(65, 35.762784653999546)	(70, 35.72246739023409)	(75, 35.657482016691304)	(80, 35.6311699342708)	(85, 35.591770646540546)	(90, 35.547537464552775)	(95, 35.50149768229504)	(100, 35.51477776216119)	(105, 35.39058915573058)	(110, 35.373878406686984)	(115, 35.25948953362037)	(120, 35.279297888812124)	(125, 35.154247896317614)	(130, 34.9634951147272)	(135, 34.94374517257082)	(140, 34.838896918754564)	(145, 34.77852598285766)	(150, 34.48048503627593)
NG-29643_IPH_926_lib581313_7997_4_1	(1, 36.41722908188436)	(2, 36.36038048566795)	(3, 36.526470802895844)	(4, 36.56179765788928)	(5, 36.57917923978816)	(6, 36.55065960886354)	(7, 36.51868374958172)	(8, 36.582766328656376)	(9, 36.5747508177462)	(10, 36.593538073849444)	(15, 36.57069112017207)	(20, 36.54910420050462)	(25, 36.49750362252518)	(30, 36.46129277675566)	(35, 36.43416570149255)	(40, 36.4074115461941)	(45, 36.35609440184664)	(50, 36.28495953376292)	(55, 36.24670365743756)	(60, 36.219408900391144)	(65, 36.18862769766283)	(70, 36.16290931427508)	(75, 36.16679700866356)	(80, 36.16028917979743)	(85, 36.12484772641234)	(90, 36.111487095679294)	(95, 36.07889070089043)	(100, 36.017628917199936)	(105, 35.9643646683606)	(110, 35.925145358937755)	(115, 35.87582016987742)	(120, 35.84484622204445)	(125, 35.78723243706338)	(130, 35.714427346971284)	(135, 35.66123389764864)	(140, 35.56922047465813)	(145, 35.48702027001698)	(150, 35.230901290194474)
NG-29643_IPH_926_lib581313_7997_4_2	(1, 36.30476064609351)	(2, 36.408786568496645)	(3, 36.47856783446202)	(4, 36.4815622941724)	(5, 36.47378318102895)	(6, 36.43519527154104)	(7, 36.40889584230325)	(8, 36.462914508893135)	(9, 36.47849413911837)	(10, 36.44800810766563)	(15, 36.415323051022156)	(20, 36.38805592414509)	(25, 36.33712249514523)	(30, 36.276704952639825)	(35, 36.262194361812746)	(40, 36.2324074796489)	(45, 36.20014044151492)	(50, 36.14793800672148)	(55, 36.09681887926461)	(60, 36.07392950761154)	(65, 36.02831320679449)	(70, 35.99171297992899)	(75, 35.882098091203275)	(80, 35.83915635666305)	(85, 35.840627810409195)	(90, 35.842592293924234)	(95, 35.79224554809251)	(100, 35.703297798598854)	(105, 35.628742317174115)	(110, 35.60028670311401)	(115, 35.49589954152926)	(120, 35.451428773805745)	(125, 35.33608685726299)	(130, 35.31876187598736)	(135, 35.10629068652097)	(140, 35.02158164382003)	(145, 34.95249172100133)	(150, 34.616589587442945)
NG-29643_JIMT_1_B_lib581287_7997_4_1	(1, 36.35777701434776)	(2, 36.308104543170636)	(3, 36.479912931695786)	(4, 36.522547641385735)	(5, 36.54643076316757)	(6, 36.51723652971711)	(7, 36.485172210211964)	(8, 36.55746806597537)	(9, 36.55127648976364)	(10, 36.568922540221116)	(15, 36.54780440384509)	(20, 36.52493499043042)	(25, 36.46830580596811)	(30, 36.42908474174131)	(35, 36.3988758367902)	(40, 36.36826790459355)	(45, 36.329368651231725)	(50, 36.27805521804889)	(55, 36.24007908154554)	(60, 36.20844123859072)	(65, 36.177777289306846)	(70, 36.148382838006974)	(75, 36.111854943602445)	(80, 36.09696783048663)	(85, 36.056204333847035)	(90, 36.039408316020875)	(95, 36.00288607096394)	(100, 35.94072499460115)	(105, 35.88290758819487)	(110, 35.841194659404024)	(115, 35.78821372108467)	(120, 35.75553896135217)	(125, 35.69418446787223)	(130, 35.61948949833664)	(135, 35.564405324999434)	(140, 35.46841089108257)	(145, 35.38348768712784)	(150, 35.122864209386876)
NG-29643_JIMT_1_B_lib581287_7997_4_2	(1, 36.27034437640977)	(2, 36.07521062914133)	(3, 36.24137487410978)	(4, 36.25894923843713)	(5, 36.256800855241835)	(6, 36.201346243154084)	(7, 36.20086959563332)	(8, 36.28611571339622)	(9, 36.31418665356391)	(10, 36.308477125669945)	(15, 36.27930729160153)	(20, 36.2509852221404)	(25, 36.201008701108584)	(30, 36.13284933285787)	(35, 36.1143471551017)	(40, 36.07542885655159)	(45, 36.04252083727682)	(50, 35.983256193330305)	(55, 35.92722114831974)	(60, 35.902594150895425)	(65, 35.847503567024475)	(70, 35.80731335747847)	(75, 35.68190741029997)	(80, 35.636396815041785)	(85, 35.639977978418514)	(90, 35.62788884579816)	(95, 35.54980517388585)	(100, 35.44029215153124)	(105, 35.35034675524595)	(110, 35.31766407814182)	(115, 35.20012875955732)	(120, 35.150007804747155)	(125, 35.02363661138669)	(130, 35.00791626351633)	(135, 34.77106771814955)	(140, 34.67559997327046)	(145, 34.60094597315566)	(150, 34.23580814370283)
NG-29643_KPL_1_lib581296_7997_4_1	(1, 36.32802204008204)	(2, 36.28609624017109)	(3, 36.467125168865934)	(4, 36.51459432124714)	(5, 36.53801315749633)	(6, 36.510284112514356)	(7, 36.4755125633154)	(8, 36.54408332148056)	(9, 36.538049589028034)	(10, 36.56084629037143)	(15, 36.54038080457523)	(20, 36.51744728259056)	(25, 36.46335341585858)	(30, 36.425016919844225)	(35, 36.39668900062201)	(40, 36.36588513436446)	(45, 36.32308300229407)	(50, 36.30030345037138)	(55, 36.262004820018866)	(60, 36.228105925129476)	(65, 36.19346180070629)	(70, 36.162349531702155)	(75, 36.12863802673316)	(80, 36.1099524491022)	(85, 36.07338939841502)	(90, 36.05537802849251)	(95, 36.023584792863375)	(100, 35.95729091521814)	(105, 35.905453568984356)	(110, 35.86119335217765)	(115, 35.813646539336425)	(120, 35.78009184493232)	(125, 35.72233432159549)	(130, 35.64760905408916)	(135, 35.59595269507865)	(140, 35.50255977194185)	(145, 35.42302303483634)	(150, 35.160625964033265)
NG-29643_KPL_1_lib581296_7997_4_2	(1, 36.41254356372688)	(2, 36.47757775697467)	(3, 36.539563868534586)	(4, 36.539536041783705)	(5, 36.52729153120016)	(6, 36.48746872121692)	(7, 36.47053293964456)	(8, 36.51094348854145)	(9, 36.521570624166515)	(10, 36.51578576880745)	(15, 36.494310276044374)	(20, 36.471780489450566)	(25, 36.42890622063431)	(30, 36.37412424901024)	(35, 36.35775319550217)	(40, 36.32908815392084)	(45, 36.302513153459955)	(50, 36.25486859308433)	(55, 36.21222311428715)	(60, 36.19330909360408)	(65, 36.151594897281704)	(70, 36.1171355535873)	(75, 36.0175410214999)	(80, 35.97875583705422)	(85, 35.98308433788559)	(90, 35.9748214953254)	(95, 35.9179053345038)	(100, 35.82998912767438)	(105, 35.758966830443555)	(110, 35.730171384796755)	(115, 35.63156046705548)	(120, 35.58960630837762)	(125, 35.481009523988845)	(130, 35.460008385960315)	(135, 35.25692122653934)	(140, 35.16793769842607)	(145, 35.091410145698134)	(150, 34.75112491895719)
NG-29643_MCF_7_lib581315_7997_4_1	(1, 36.411385124911725)	(2, 36.35478192599536)	(3, 36.519089306018586)	(4, 36.55648821219125)	(5, 36.57492840244397)	(6, 36.54701312973194)	(7, 36.51044909219771)	(8, 36.57675426161079)	(9, 36.564729305822)	(10, 36.58579146668691)	(15, 36.562506129227714)	(20, 36.54106862789024)	(25, 36.48610975126437)	(30, 36.44889395552858)	(35, 36.42138836393405)	(40, 36.39218241454404)	(45, 36.35177043082699)	(50, 36.306283220667645)	(55, 36.27052685165377)	(60, 36.24156379477835)	(65, 36.20992470204224)	(70, 36.18368200959462)	(75, 36.156657429454846)	(80, 36.140636859624486)	(85, 36.10505121972651)	(90, 36.08944816796229)	(95, 36.05806257274549)	(100, 35.99590070727139)	(105, 35.94592301370432)	(110, 35.90382753176912)	(115, 35.858202037813804)	(120, 35.824585631809796)	(125, 35.7684218221289)	(130, 35.69648831753606)	(135, 35.64494896429633)	(140, 35.55208786691592)	(145, 35.46864553439494)	(150, 35.215980662219074)
NG-29643_MCF_7_lib581315_7997_4_2	(1, 36.49013449160319)	(2, 36.51183627177401)	(3, 36.568845929755334)	(4, 36.56726719011871)	(5, 36.55816921122501)	(6, 36.52199118087631)	(7, 36.5033444442723)	(8, 36.55721196188995)	(9, 36.56728111855384)	(10, 36.55809177177034)	(15, 36.531641263544444)	(20, 36.50826786840265)	(25, 36.4652289289278)	(30, 36.41342701587046)	(35, 36.39787813954807)	(40, 36.36773497396782)	(45, 36.343664619326276)	(50, 36.299483138251865)	(55, 36.25887244072443)	(60, 36.23990108783502)	(65, 36.20066404255242)	(70, 36.16813129083998)	(75, 36.067720963989636)	(80, 36.02979576131713)	(85, 36.02949650712533)	(90, 36.02235005185587)	(95, 35.96785736788764)	(100, 35.88389422208621)	(105, 35.81538669820781)	(110, 35.78651987976675)	(115, 35.69054774298414)	(120, 35.649572358473925)	(125, 35.5437754517634)	(130, 35.52333147540056)	(135, 35.325212938114575)	(140, 35.23878417720073)	(145, 35.164968980691775)	(150, 34.83526524622046)
NG-29643_MDA_MB_231_lib581314_8005_3_1	(1, 35.65002017325654)	(2, 35.59536497981635)	(3, 35.88394806702403)	(4, 35.99698312295739)	(5, 36.05918389256217)	(6, 36.04704789150921)	(7, 35.903622466264835)	(8, 36.02179999875292)	(9, 36.01482114439571)	(10, 36.10339876957394)	(15, 36.086415633082325)	(20, 36.0644335118998)	(25, 35.97376427746703)	(30, 35.92740669947396)	(35, 35.88413986159604)	(40, 35.86391404873126)	(45, 35.81258756104482)	(50, 35.76503970532883)	(55, 35.72945597074981)	(60, 35.680709774775394)	(65, 35.63781135803405)	(70, 35.62412769818817)	(75, 35.59366566511737)	(80, 35.57669476260497)	(85, 35.54128322212947)	(90, 35.510638916785794)	(95, 35.464140882463845)	(100, 35.41897296348594)	(105, 35.381379579096006)	(110, 35.32573135486704)	(115, 35.23856039561721)	(120, 35.23153118424871)	(125, 35.1677895471354)	(130, 35.10830676555486)	(135, 35.02334202633848)	(140, 34.93004020005335)	(145, 34.8235370836272)	(150, 34.53814676531124)
NG-29643_MDA_MB_231_lib581314_8005_3_2	(1, 35.88468730195612)	(2, 35.977878539062765)	(3, 36.09178304857711)	(4, 36.102843150670665)	(5, 36.154215181048635)	(6, 36.1121004205231)	(7, 36.052349588639096)	(8, 36.1478922777586)	(9, 36.1315207387216)	(10, 36.14085924296948)	(15, 36.111968558431705)	(20, 36.09663260084296)	(25, 36.03971218295034)	(30, 35.99886919556052)	(35, 35.96849194962114)	(40, 35.92701192525372)	(45, 35.90384189967257)	(50, 35.85725935373751)	(55, 35.8205610896333)	(60, 35.78935594503961)	(65, 35.751002473332605)	(70, 35.7049024034428)	(75, 35.63111714308211)	(80, 35.60370830229925)	(85, 35.568784042521465)	(90, 35.535760834841724)	(95, 35.49514676448952)	(100, 35.51360828867318)	(105, 35.38843801473887)	(110, 35.37605503328189)	(115, 35.260303763275445)	(120, 35.28137142955474)	(125, 35.15617877580066)	(130, 34.960889365336826)	(135, 34.939816072683854)	(140, 34.831045450320396)	(145, 34.765148220869584)	(150, 34.46339949655556)
NG-29643_MDA_MB_453_lib581289_7997_4_1	(1, 36.3976087235285)	(2, 36.3409178169458)	(3, 36.510291527625014)	(4, 36.546821644363924)	(5, 36.56602420577092)	(6, 36.53873280376005)	(7, 36.502428633594754)	(8, 36.56705449410772)	(9, 36.55836468702264)	(10, 36.57582334277184)	(15, 36.55476908961149)	(20, 36.52982419066732)	(25, 36.473097861643495)	(30, 36.433580516236745)	(35, 36.401086529640075)	(40, 36.37123304769823)	(45, 36.32324125243284)	(50, 36.280344405198335)	(55, 36.24039075625697)	(60, 36.20500219544365)	(65, 36.170662321140036)	(70, 36.13739100355981)	(75, 36.11161899996187)	(80, 36.09192679574018)	(85, 36.05094493333852)	(90, 36.03052791026664)	(95, 35.99577997224526)	(100, 35.92733859143177)	(105, 35.87534014889763)	(110, 35.82762778435341)	(115, 35.78075330540911)	(120, 35.7444089134825)	(125, 35.68628808519929)	(130, 35.60984977052988)	(135, 35.5581341233815)	(140, 35.4657791693989)	(145, 35.384417700864866)	(150, 35.13841320034559)
NG-29643_MDA_MB_453_lib581289_7997_4_2	(1, 36.43257284592303)	(2, 36.46070854508912)	(3, 36.528522845885654)	(4, 36.52669966499156)	(5, 36.51320278029712)	(6, 36.47381094622593)	(7, 36.456791538092865)	(8, 36.50838044486848)	(9, 36.52440624885508)	(10, 36.506844625023085)	(15, 36.478252336198786)	(20, 36.45065548806703)	(25, 36.40028580956447)	(30, 36.34075291099565)	(35, 36.322039940998735)	(40, 36.28753229610693)	(45, 36.256402568846646)	(50, 36.204588365064616)	(55, 36.15859923218354)	(60, 36.13733926249542)	(65, 36.09020159200975)	(70, 36.049246997410705)	(75, 35.9411114907782)	(80, 35.90198229681725)	(85, 35.90711800869429)	(90, 35.89824688824603)	(95, 35.831441968134385)	(100, 35.7359404966544)	(105, 35.65638196962231)	(110, 35.62306225694972)	(115, 35.51731427425306)	(120, 35.469657945393735)	(125, 35.35628103435771)	(130, 35.33426388428844)	(135, 35.12607156155579)	(140, 35.038317515359694)	(145, 34.96412228705225)	(150, 34.628761811841976)
NG-29643_MFM_223_lib581297_7997_4_1	(1, 36.408115865933944)	(2, 36.36125794575996)	(3, 36.52519589878574)	(4, 36.56138804895466)	(5, 36.58215551209178)	(6, 36.554904671872855)	(7, 36.52161588760546)	(8, 36.58822645117975)	(9, 36.57713098005763)	(10, 36.59491555826014)	(15, 36.57305631988987)	(20, 36.55069459867993)	(25, 36.49882396146199)	(30, 36.462369490850236)	(35, 36.433914524325004)	(40, 36.40635458776144)	(45, 36.36631119533298)	(50, 36.33655764185242)	(55, 36.297414900396845)	(60, 36.26223458658093)	(65, 36.22989094719596)	(70, 36.200851104080456)	(75, 36.179278423676806)	(80, 36.162680980323124)	(85, 36.12643841393141)	(90, 36.111254042417144)	(95, 36.07819673712153)	(100, 36.014935076209035)	(105, 35.960759528027694)	(110, 35.91875157241985)	(115, 35.872907953348076)	(120, 35.83665768646735)	(125, 35.78199479463737)	(130, 35.706237304720176)	(135, 35.65494265321362)	(140, 35.56527077480429)	(145, 35.482920920448)	(150, 35.22100483725555)
NG-29643_MFM_223_lib581297_7997_4_2	(1, 36.4695719424607)	(2, 36.42226614426167)	(3, 36.50256107941197)	(4, 36.506257709287276)	(5, 36.495662029044276)	(6, 36.45476615938851)	(7, 36.4296794578836)	(8, 36.493129758549664)	(9, 36.516245599169295)	(10, 36.49618459539154)	(15, 36.4713559417682)	(20, 36.44848591419289)	(25, 36.401071434877956)	(30, 36.342734826943364)	(35, 36.32560805523508)	(40, 36.29545434305234)	(45, 36.274670461425494)	(50, 36.237034738763136)	(55, 36.19960090820329)	(60, 36.18191274664317)	(65, 36.13751227033903)	(70, 36.10468169233435)	(75, 35.997584407472935)	(80, 35.95513395776116)	(85, 35.95250808112976)	(90, 35.938104956084615)	(95, 35.87188979459229)	(100, 35.77645860734013)	(105, 35.70340110446943)	(110, 35.6742817521996)	(115, 35.57289222884085)	(120, 35.53100712542202)	(125, 35.41817543605748)	(130, 35.40281969285224)	(135, 35.194895385843765)	(140, 35.11434140011832)	(145, 35.0505223749464)	(150, 34.71711634962245)
