method	gene_id	clean_gene_id	gene_id_raw	gene_symbol	gene_name	direction	direction_consistent	feature_class	evidence_class	evidence_classes	owner_profile	cohort	profiles_present	n_profiles	marker_source_class	retained_marker_source_classes	source_contrast	source_file	source_marker_ranks	marker_source_recurrence_detail	ranking_component_keys	selected_rule_key	rank_within_candidate_pool	best_padj_rank_within_pool	source_count	marker_source_class_source_count	n_retained_contrasts	n_anchor_contrasts	n_isolate_contrasts	min_padj	median_padj	max_abs_log2FC	median_abs_log2FC	median_log2FC	mean_baseMean	median_baseMean	max_baseMean	best_marker_rank	source_rank	selection_rank
ranked_marker_source_pan_cancer_panel	ENSG00000185442	ENSG00000185442	ENSG00000185442	FAM174B	family with sequence similarity 174 member B	DOWN	True	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	brca	brca	brca	1	anchor	anchor	anchor_HCC_1143_vs_outside_component_1	results/unsupervised/brca/deseq2_markers/markers/anchor_HCC_1143_vs_outside_component_1_markers_top200.txt	anchor_HCC_1143_vs_outside_component_1:51	anchor:1/4	brca|anchor|nonrecurrent_marker|ENSG00000185442	relaxed_iqr_median_baseMean	63	63	1	4	1	1	0	1.11498151363152e-06	1.11498151363152e-06	5.01406577462819	5.01406577462819	-5.01406577462819	1891.2289199883	1891.2289199883	1891.2289199883	51	NA	182
ranked_marker_source_pan_cancer_panel	ENSG00000178695	ENSG00000178695	ENSG00000178695.6	KCTD12	potassium channel tetramerization domain containing 12	DOWN	True	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	nbl	nbl	nbl	1	isolate	isolate	isolate_SIMA_vs_rest	results/unsupervised/nbl/deseq2_markers/markers/isolate_SIMA_vs_rest_markers_top50.txt	isolate_SIMA_vs_rest:4	isolate:1/4	nbl|isolate|nonrecurrent_marker|ENSG00000178695	relaxed_iqr_median_baseMean	20	20	1	4	1	0	1	1.31970157306014e-06	1.31970157306014e-06	7.33502499386797	7.33502499386797	-7.33502499386797	4619.49210689738	4619.49210689738	4619.49210689738	4	NA	183
ranked_marker_source_pan_cancer_panel	ENSG00000169515	ENSG00000169515	ENSG00000169515	CCDC8	coiled-coil domain containing 8	UP	True	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	brca	brca	brca	1	anchor	anchor	anchor_MDA_MB_231_vs_outside_component_1	results/unsupervised/brca/deseq2_markers/markers/anchor_MDA_MB_231_vs_outside_component_1_markers_top200.txt	anchor_MDA_MB_231_vs_outside_component_1:17	anchor:1/4	brca|anchor|nonrecurrent_marker|ENSG00000169515	relaxed_iqr_median_baseMean	66	66	1	4	1	1	0	1.39630881268558e-06	1.39630881268558e-06	9.73904686502144	9.73904686502144	9.73904686502144	34.5310355566205	34.5310355566205	34.5310355566205	17	NA	184
ranked_marker_source_pan_cancer_panel	ENSG00000159199	ENSG00000159199	ENSG00000159199	ATP5MC1	ATP synthase membrane subunit c locus 1	UP	True	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	brca	brca	brca	1	anchor	anchor	anchor_EFM_192C_vs_outside_component_0	results/unsupervised/brca/deseq2_markers/markers/anchor_EFM_192C_vs_outside_component_0_markers_top200.txt	anchor_EFM_192C_vs_outside_component_0:188	anchor:1/4	brca|anchor|nonrecurrent_marker|ENSG00000159199	relaxed_iqr_median_baseMean	67	67	1	4	1	1	0	1.6584716537948e-06	1.6584716537948e-06	2.73804330834936	2.73804330834936	2.73804330834936	2907.80024866502	2907.80024866502	2907.80024866502	188	NA	185
ranked_marker_source_pan_cancer_panel	ENSG00000093144	ENSG00000093144	ENSG00000093144	ECHDC1	ethylmalonyl-CoA decarboxylase 1	DOWN	True	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	brca	brca	brca	1	anchor	anchor	anchor_EFM_192C_vs_outside_component_0	results/unsupervised/brca/deseq2_markers/markers/anchor_EFM_192C_vs_outside_component_0_markers_top200.txt	anchor_EFM_192C_vs_outside_component_0:25	anchor:1/4	brca|anchor|nonrecurrent_marker|ENSG00000093144	relaxed_iqr_median_baseMean	68	68	1	4	1	1	0	1.79010272245272e-06	1.79010272245272e-06	7.7414278723098	7.7414278723098	-7.7414278723098	2847.60237758172	2847.60237758172	2847.60237758172	25	NA	186
ranked_marker_source_pan_cancer_panel	ENSG00000131981	ENSG00000131981	ENSG00000131981	LGALS3	galectin 3	DOWN	True	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	brca	brca	brca	1	isolate	isolate	isolate_SK_BR_3_vs_rest	results/unsupervised/brca/deseq2_markers/markers/isolate_SK_BR_3_vs_rest_markers_top50.txt	isolate_SK_BR_3_vs_rest:8	isolate:1/3	brca|isolate|nonrecurrent_marker|ENSG00000131981	relaxed_iqr_median_baseMean	58	58	1	3	1	0	1	1.87942845698865e-06	1.87942845698865e-06	7.57196221195647	7.57196221195647	-7.57196221195647	4715.38143137682	4715.38143137682	4715.38143137682	8	NA	187
ranked_marker_source_pan_cancer_panel	ENSG00000114315	ENSG00000114315	ENSG00000114315	HES1	hes family bHLH transcription factor 1	DOWN	True	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	brca	brca	brca	1	anchor	anchor	anchor_MDA_MB_231_vs_outside_component_1	results/unsupervised/brca/deseq2_markers/markers/anchor_MDA_MB_231_vs_outside_component_1_markers_top200.txt	anchor_MDA_MB_231_vs_outside_component_1:100	anchor:1/4	brca|anchor|nonrecurrent_marker|ENSG00000114315	relaxed_iqr_median_baseMean	70	70	1	4	1	1	0	2.65435523702791e-06	2.65435523702791e-06	5.85497863603374	5.85497863603374	-5.85497863603374	4995.39714136566	4995.39714136566	4995.39714136566	100	NA	188
ranked_marker_source_pan_cancer_panel	ENSG00000169016	ENSG00000169016	ENSG00000169016.17	E2F6	E2F transcription factor 6	UP	True	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	nbl	nbl	nbl	1	isolate	isolate	isolate_SIMA_vs_rest	results/unsupervised/nbl/deseq2_markers/markers/isolate_SIMA_vs_rest_markers_top50.txt	isolate_SIMA_vs_rest:37	isolate:1/4	nbl|isolate|nonrecurrent_marker|ENSG00000169016	relaxed_iqr_median_baseMean	22	22	1	4	1	0	1	2.73940688137683e-06	2.73940688137683e-06	2.56340985841433	2.56340985841433	2.56340985841433	1840.08405501381	1840.08405501381	1840.08405501381	37	NA	189
ranked_marker_source_pan_cancer_panel	ENSG00000095752	ENSG00000095752	ENSG00000095752	IL11	interleukin 11	UP	True	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	brca	brca	brca	1	anchor	anchor	anchor_MDA_MB_231_vs_outside_component_1	results/unsupervised/brca/deseq2_markers/markers/anchor_MDA_MB_231_vs_outside_component_1_markers_top200.txt	anchor_MDA_MB_231_vs_outside_component_1:67	anchor:1/4	brca|anchor|nonrecurrent_marker|ENSG00000095752	relaxed_iqr_median_baseMean	72	72	1	4	1	1	0	3.57854945401325e-06	3.57854945401325e-06	6.77062665075854	6.77062665075854	6.77062665075854	431.340735791819	431.340735791819	431.340735791819	67	NA	190
ranked_marker_source_pan_cancer_panel	ENSG00000182095	ENSG00000182095	ENSG00000182095.14	TNRC18	trinucleotide repeat containing 18	DOWN	True	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	nbl	nbl	nbl	1	anchor	anchor	anchor_LAN5_vs_outside_component_1	results/unsupervised/nbl/deseq2_markers/markers/anchor_LAN5_vs_outside_component_1_markers_top200.txt	anchor_LAN5_vs_outside_component_1:6	anchor:1/3	nbl|anchor|nonrecurrent_marker|ENSG00000182095	relaxed_iqr_median_baseMean	14	14	1	3	1	1	0	3.77045708100796e-06	3.77045708100796e-06	5.16158476248376	5.16158476248376	-5.16158476248376	3361.46341099076	3361.46341099076	3361.46341099076	6	NA	191
ranked_marker_source_pan_cancer_panel	ENSG00000170412	ENSG00000170412	ENSG00000170412	GPRC5C	G protein-coupled receptor class C group 5 member C	DOWN	True	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	brca	brca	brca	1	anchor	anchor	anchor_MDA_MB_231_vs_outside_component_1	results/unsupervised/brca/deseq2_markers/markers/anchor_MDA_MB_231_vs_outside_component_1_markers_top200.txt	anchor_MDA_MB_231_vs_outside_component_1:68	anchor:1/4	brca|anchor|nonrecurrent_marker|ENSG00000170412	relaxed_iqr_median_baseMean	73	73	1	4	1	1	0	3.99311758130717e-06	3.99311758130717e-06	6.75729588114914	6.75729588114914	-6.75729588114914	1363.1207984326	1363.1207984326	1363.1207984326	68	NA	192
ranked_marker_source_pan_cancer_panel	ENSG00000165071	ENSG00000165071	ENSG00000165071	TMEM71	transmembrane protein 71	UP	True	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	brca	brca	brca	1	anchor	anchor	anchor_MDA_MB_231_vs_outside_component_1	results/unsupervised/brca/deseq2_markers/markers/anchor_MDA_MB_231_vs_outside_component_1_markers_top200.txt	anchor_MDA_MB_231_vs_outside_component_1:9	anchor:1/4	brca|anchor|nonrecurrent_marker|ENSG00000165071	relaxed_iqr_median_baseMean	74	74	1	4	1	1	0	4.46073495639383e-06	4.46073495639383e-06	10.4569501488034	10.4569501488034	10.4569501488034	34.9369309089363	34.9369309089363	34.9369309089363	9	NA	193
ranked_marker_source_pan_cancer_panel	ENSG00000198099	ENSG00000198099	ENSG00000198099.9	ADH4	alcohol dehydrogenase 4 (class II), pi polypeptide	UP	True	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	nbl	nbl	nbl	1	isolate	isolate	isolate_MHH_NB_11_vs_rest	results/unsupervised/nbl/deseq2_markers/markers/isolate_MHH_NB_11_vs_rest_markers_top50.txt	isolate_MHH_NB_11_vs_rest:2	isolate:1/4	nbl|isolate|nonrecurrent_marker|ENSG00000198099	relaxed_iqr_median_baseMean	25	25	1	4	1	0	1	5.2705572424921e-06	5.2705572424921e-06	7.49424535405585	7.49424535405585	7.49424535405585	24.8755014980579	24.8755014980579	24.8755014980579	2	NA	194
ranked_marker_source_pan_cancer_panel	ENSG00000275004	ENSG00000275004	ENSG00000275004	ZNF280B	zinc finger protein 280B	UP	True	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	brca	brca	brca	1	anchor	anchor	anchor_HCC_1143_vs_outside_component_1	results/unsupervised/brca/deseq2_markers/markers/anchor_HCC_1143_vs_outside_component_1_markers_top200.txt	anchor_HCC_1143_vs_outside_component_1:5	anchor:1/4	brca|anchor|nonrecurrent_marker|ENSG00000275004	relaxed_iqr_median_baseMean	76	76	1	4	1	1	0	5.65480000526303e-06	5.65480000526303e-06	9.89007829606151	9.89007829606151	9.89007829606151	33.8274200660186	33.8274200660186	33.8274200660186	5	NA	195
ranked_marker_source_pan_cancer_panel	ENSG00000100345	ENSG00000100345	ENSG00000100345	MYH9	myosin heavy chain 9	UP	True	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	brca	brca	brca	1	anchor	anchor	anchor_HCC_1143_vs_outside_component_1	results/unsupervised/brca/deseq2_markers/markers/anchor_HCC_1143_vs_outside_component_1_markers_top200.txt	anchor_HCC_1143_vs_outside_component_1:182	anchor:1/4	brca|anchor|nonrecurrent_marker|ENSG00000100345	relaxed_iqr_median_baseMean	77	77	1	4	1	1	0	6.59345804836079e-06	6.59345804836079e-06	2.44610992537597	2.44610992537597	2.44610992537597	37059.6079538878	37059.6079538878	37059.6079538878	182	NA	196
ranked_marker_source_pan_cancer_panel	ENSG00000074181	ENSG00000074181	ENSG00000074181	NOTCH3	notch receptor 3	DOWN	True	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	brca	brca	brca	1	anchor	anchor	anchor_MDA_MB_231_vs_outside_component_1	results/unsupervised/brca/deseq2_markers/markers/anchor_MDA_MB_231_vs_outside_component_1_markers_top200.txt	anchor_MDA_MB_231_vs_outside_component_1:103	anchor:1/4	brca|anchor|nonrecurrent_marker|ENSG00000074181	relaxed_iqr_median_baseMean	79	79	1	4	1	1	0	6.90662818323991e-06	6.90662818323991e-06	5.82536694772046	5.82536694772046	-5.82536694772046	7918.4727515939	7918.4727515939	7918.4727515939	103	NA	197
ranked_marker_source_pan_cancer_panel	ENSG00000087510	ENSG00000087510	ENSG00000087510	TFAP2C	transcription factor AP-2 gamma	DOWN	True	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	brca	brca	brca	1	anchor	anchor	anchor_MDA_MB_231_vs_outside_component_1	results/unsupervised/brca/deseq2_markers/markers/anchor_MDA_MB_231_vs_outside_component_1_markers_top200.txt	anchor_MDA_MB_231_vs_outside_component_1:136	anchor:1/4	brca|anchor|nonrecurrent_marker|ENSG00000087510	relaxed_iqr_median_baseMean	81	81	1	4	1	1	0	7.30265281917504e-06	7.30265281917504e-06	5.3289342116685	5.3289342116685	-5.3289342116685	5615.41988458229	5615.41988458229	5615.41988458229	136	NA	198
ranked_marker_source_pan_cancer_panel	ENSG00000026950	ENSG00000026950	ENSG00000026950.17	BTN3A1	butyrophilin subfamily 3 member A1	DOWN	True	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	nbl	nbl	nbl	1	anchor	anchor	anchor_LAN1_vs_outside_component_1	results/unsupervised/nbl/deseq2_markers/markers/anchor_LAN1_vs_outside_component_1_markers_top200.txt	anchor_LAN1_vs_outside_component_1:13	anchor:1/3	nbl|anchor|nonrecurrent_marker|ENSG00000026950	relaxed_iqr_median_baseMean	15	15	1	3	1	1	0	8.57573440436028e-06	8.57573440436028e-06	5.39934502197373	5.39934502197373	-5.39934502197373	488.299012794839	488.299012794839	488.299012794839	13	NA	199
ranked_marker_source_pan_cancer_panel	ENSG00000008256	ENSG00000008256	ENSG00000008256	CYTH3	cytohesin 3	DOWN	True	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	brca	brca	brca	1	anchor	anchor	anchor_EFM_192C_vs_outside_component_0	results/unsupervised/brca/deseq2_markers/markers/anchor_EFM_192C_vs_outside_component_0_markers_top200.txt	anchor_EFM_192C_vs_outside_component_0:108	anchor:1/4	brca|anchor|nonrecurrent_marker|ENSG00000008256	relaxed_iqr_median_baseMean	84	84	1	4	1	1	0	8.69802165289517e-06	8.69802165289517e-06	4.41876414081264	4.41876414081264	-4.41876414081264	2879.30671915577	2879.30671915577	2879.30671915577	108	NA	200
ranked_marker_source_pan_cancer_panel	ENSG00000119614	ENSG00000119614	ENSG00000119614	VSX2	visual system homeobox 2	UP	True	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	brca	brca	brca	1	anchor	anchor	anchor_EFM_192C_vs_outside_component_0	results/unsupervised/brca/deseq2_markers/markers/anchor_EFM_192C_vs_outside_component_0_markers_top200.txt	anchor_EFM_192C_vs_outside_component_0:38	anchor:1/4	brca|anchor|nonrecurrent_marker|ENSG00000119614	relaxed_iqr_median_baseMean	85	85	1	4	1	1	0	8.82544798245837e-06	8.82544798245837e-06	6.96859413551166	6.96859413551166	6.96859413551166	11.0355108139599	11.0355108139599	11.0355108139599	38	NA	201
ranked_marker_source_pan_cancer_panel	ENSG00000162614	ENSG00000162614	ENSG00000162614	NEXN	nexilin F-actin binding protein	UP	True	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	brca	brca	brca	1	anchor	anchor	anchor_MDA_MB_231_vs_outside_component_1	results/unsupervised/brca/deseq2_markers/markers/anchor_MDA_MB_231_vs_outside_component_1_markers_top200.txt	anchor_MDA_MB_231_vs_outside_component_1:61	anchor:1/4	brca|anchor|nonrecurrent_marker|ENSG00000162614	relaxed_iqr_median_baseMean	86	86	1	4	1	1	0	1.01032071188243e-05	1.01032071188243e-05	6.89663021974825	6.89663021974825	6.89663021974825	102.353930878592	102.353930878592	102.353930878592	61	NA	202
ranked_marker_source_pan_cancer_panel	ENSG00000077420	ENSG00000077420	ENSG00000077420	APBB1IP	amyloid beta precursor protein binding family B member 1 interacting protein	UP	True	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	brca	brca	brca	1	anchor	anchor	anchor_MDA_MB_231_vs_outside_component_1	results/unsupervised/brca/deseq2_markers/markers/anchor_MDA_MB_231_vs_outside_component_1_markers_top200.txt	anchor_MDA_MB_231_vs_outside_component_1:4	anchor:1/4	brca|anchor|nonrecurrent_marker|ENSG00000077420	relaxed_iqr_median_baseMean	87	87	1	4	1	1	0	1.0729993449078e-05	1.0729993449078e-05	11.3740176480345	11.3740176480345	11.3740176480345	123.969508616562	123.969508616562	123.969508616562	4	NA	203
ranked_marker_source_pan_cancer_panel	ENSG00000067082	ENSG00000067082	ENSG00000067082	KLF6	KLF transcription factor 6	UP	True	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	brca	brca	brca	1	anchor	anchor	anchor_HCC_1143_vs_outside_component_1	results/unsupervised/brca/deseq2_markers/markers/anchor_HCC_1143_vs_outside_component_1_markers_top200.txt	anchor_HCC_1143_vs_outside_component_1:114	anchor:1/4	brca|anchor|nonrecurrent_marker|ENSG00000067082	relaxed_iqr_median_baseMean	88	88	1	4	1	1	0	1.10277583643394e-05	1.10277583643394e-05	3.28229289695487	3.28229289695487	3.28229289695487	3868.51133155719	3868.51133155719	3868.51133155719	114	NA	204
ranked_marker_source_pan_cancer_panel	ENSG00000148484	ENSG00000148484	ENSG00000148484	RSU1	Ras suppressor protein 1	UP	True	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	brca	brca	brca	1	anchor	anchor	anchor_HCC_1143_vs_outside_component_1	results/unsupervised/brca/deseq2_markers/markers/anchor_HCC_1143_vs_outside_component_1_markers_top200.txt	anchor_HCC_1143_vs_outside_component_1:131	anchor:1/4	brca|anchor|nonrecurrent_marker|ENSG00000148484	relaxed_iqr_median_baseMean	90	90	1	4	1	1	0	1.10326756970308e-05	1.10326756970308e-05	3.03362944836315	3.03362944836315	3.03362944836315	2403.48003247875	2403.48003247875	2403.48003247875	131	NA	205
ranked_marker_source_pan_cancer_panel	ENSG00000163435	ENSG00000163435	ENSG00000163435	ELF3	E74 like ETS transcription factor 3	DOWN	True	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	brca	brca	brca	1	anchor	anchor	anchor_MDA_MB_231_vs_outside_component_1	results/unsupervised/brca/deseq2_markers/markers/anchor_MDA_MB_231_vs_outside_component_1_markers_top200.txt	anchor_MDA_MB_231_vs_outside_component_1:43	anchor:1/4	brca|anchor|nonrecurrent_marker|ENSG00000163435	relaxed_iqr_median_baseMean	91	91	1	4	1	1	0	1.10509042969728e-05	1.10509042969728e-05	7.90724131015379	7.90724131015379	-7.90724131015379	3721.82515899175	3721.82515899175	3721.82515899175	43	NA	206
ranked_marker_source_pan_cancer_panel	ENSG00000167552	ENSG00000167552	ENSG00000167552.14;ENSG00000167552	TUBA1A	tubulin alpha 1a	DOWN	True	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	nbl	nbl;brca	nbl,brca	2	isolate	isolate	isolate_SIMA_vs_rest;isolate_SK_BR_3_vs_rest	results/unsupervised/nbl/deseq2_markers/markers/isolate_SIMA_vs_rest_markers_top50.txt;results/unsupervised/brca/deseq2_markers/markers/isolate_SK_BR_3_vs_rest_markers_top50.txt	isolate_SIMA_vs_rest:38;isolate_SK_BR_3_vs_rest:6	isolate:1/4;isolate:1/3	nbl|isolate|nonrecurrent_marker|ENSG00000167552;brca|isolate|nonrecurrent_marker|ENSG00000167552	relaxed_iqr_median_baseMean	26;143	26;143	1	4	2	0	2	1.11022628880706e-05	0.004575584826694636	7.79787875870501	5.121268288258645	-5.121268288258645	15140.049482008495	15140.049482008495	26770.7483127619	6	NA	207
ranked_marker_source_pan_cancer_panel	ENSG00000133056	ENSG00000133056	ENSG00000133056	PIK3C2B	phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 beta	DOWN	True	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	brca	brca	brca	1	anchor	anchor	anchor_MDA_MB_231_vs_outside_component_1	results/unsupervised/brca/deseq2_markers/markers/anchor_MDA_MB_231_vs_outside_component_1_markers_top200.txt	anchor_MDA_MB_231_vs_outside_component_1:193	anchor:1/4	brca|anchor|nonrecurrent_marker|ENSG00000133056	relaxed_iqr_median_baseMean	92	92	1	4	1	1	0	1.25118116685279e-05	1.25118116685279e-05	4.66902343694245	4.66902343694245	-4.66902343694245	1753.83470326621	1753.83470326621	1753.83470326621	193	NA	208
ranked_marker_source_pan_cancer_panel	ENSG00000160584	ENSG00000160584	ENSG00000160584	SIK3	SIK family kinase 3	DOWN	True	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	brca	brca	brca	1	anchor	anchor	anchor_EFM_192C_vs_outside_component_0	results/unsupervised/brca/deseq2_markers/markers/anchor_EFM_192C_vs_outside_component_0_markers_top200.txt	anchor_EFM_192C_vs_outside_component_0:174	anchor:1/4	brca|anchor|nonrecurrent_marker|ENSG00000160584	relaxed_iqr_median_baseMean	93	93	1	4	1	1	0	1.35793777290344e-05	1.35793777290344e-05	2.98456634898645	2.98456634898645	-2.98456634898645	1272.9107745095	1272.9107745095	1272.9107745095	174	NA	209
ranked_marker_source_pan_cancer_panel	ENSG00000250697	ENSG00000250697	ENSG00000250697	NA	NA	UP	True	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	brca	brca	brca	1	anchor	anchor	anchor_MDA_MB_231_vs_outside_component_1	results/unsupervised/brca/deseq2_markers/markers/anchor_MDA_MB_231_vs_outside_component_1_markers_top200.txt	anchor_MDA_MB_231_vs_outside_component_1:79	anchor:1/4	brca|anchor|nonrecurrent_marker|ENSG00000250697	relaxed_iqr_median_baseMean	94	94	1	4	1	1	0	1.41768242736733e-05	1.41768242736733e-05	6.49222982369072	6.49222982369072	6.49222982369072	16.0605645795517	16.0605645795517	16.0605645795517	79	NA	210
ranked_marker_source_pan_cancer_panel	ENSG00000103485	ENSG00000103485	ENSG00000103485	QPRT	quinolinate phosphoribosyltransferase	DOWN	True	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	brca	brca	brca	1	anchor	anchor	anchor_HCC_1143_vs_outside_component_1	results/unsupervised/brca/deseq2_markers/markers/anchor_HCC_1143_vs_outside_component_1_markers_top200.txt	anchor_HCC_1143_vs_outside_component_1:35	anchor:1/4	brca|anchor|nonrecurrent_marker|ENSG00000103485	relaxed_iqr_median_baseMean	95	95	1	4	1	1	0	1.61977244122039e-05	1.61977244122039e-05	5.87508084388626	5.87508084388626	-5.87508084388626	3548.83670150254	3548.83670150254	3548.83670150254	35	NA	211
ranked_marker_source_pan_cancer_panel	ENSG00000091656	ENSG00000091656	ENSG00000091656.19	ZFHX4	zinc finger homeobox 4	DOWN	True	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	nbl	nbl	nbl	1	isolate	isolate	isolate_SIMA_vs_rest	results/unsupervised/nbl/deseq2_markers/markers/isolate_SIMA_vs_rest_markers_top50.txt	isolate_SIMA_vs_rest:13	isolate:1/4	nbl|isolate|nonrecurrent_marker|ENSG00000091656	relaxed_iqr_median_baseMean	27	27	1	4	1	0	1	1.74259500775286e-05	1.74259500775286e-05	5.33984342048017	5.33984342048017	-5.33984342048017	1720.05443984147	1720.05443984147	1720.05443984147	13	NA	212
ranked_marker_source_pan_cancer_panel	ENSG00000162433	ENSG00000162433	ENSG00000162433	AK4	adenylate kinase 4	DOWN	True	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	brca	brca	brca	1	isolate	isolate	isolate_IPH_926_vs_rest	results/unsupervised/brca/deseq2_markers/markers/isolate_IPH_926_vs_rest_markers_top50.txt	isolate_IPH_926_vs_rest:9	isolate:1/3	brca|isolate|nonrecurrent_marker|ENSG00000162433	relaxed_iqr_median_baseMean	64	64	1	3	1	0	1	1.86837483570367e-05	1.86837483570367e-05	7.6325397244082	7.6325397244082	-7.6325397244082	2545.80427833788	2545.80427833788	2545.80427833788	9	NA	213
ranked_marker_source_pan_cancer_panel	ENSG00000248810	ENSG00000248810	ENSG00000248810	LINC02432	long intergenic non-protein coding RNA 2432	UP	True	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	brca	brca	brca	1	anchor	anchor	anchor_EFM_192C_vs_outside_component_0	results/unsupervised/brca/deseq2_markers/markers/anchor_EFM_192C_vs_outside_component_0_markers_top200.txt	anchor_EFM_192C_vs_outside_component_0:4	anchor:1/4	brca|anchor|nonrecurrent_marker|ENSG00000248810	relaxed_iqr_median_baseMean	100	100	1	4	1	1	0	2.36397961202576e-05	2.36397961202576e-05	10.6682526091465	10.6682526091465	10.6682526091465	414.152567869253	414.152567869253	414.152567869253	4	NA	214
ranked_marker_source_pan_cancer_panel	ENSG00000165215	ENSG00000165215	ENSG00000165215	CLDN3	claudin 3	DOWN	True	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	brca	brca	brca	1	anchor	anchor	anchor_MDA_MB_231_vs_outside_component_1	results/unsupervised/brca/deseq2_markers/markers/anchor_MDA_MB_231_vs_outside_component_1_markers_top200.txt	anchor_MDA_MB_231_vs_outside_component_1:114	anchor:1/4	brca|anchor|nonrecurrent_marker|ENSG00000165215	relaxed_iqr_median_baseMean	101	101	1	4	1	1	0	3.12191879542059e-05	3.12191879542059e-05	5.66797178847792	5.66797178847792	-5.66797178847792	5522.83312460159	5522.83312460159	5522.83312460159	114	NA	215
ranked_marker_source_pan_cancer_panel	ENSG00000135632	ENSG00000135632	ENSG00000135632	SMYD5	SMYD family member 5	DOWN	True	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	brca	brca	brca	1	anchor	anchor	anchor_MDA_MB_468_vs_outside_component_2	results/unsupervised/brca/deseq2_markers/markers/anchor_MDA_MB_468_vs_outside_component_2_markers_top200.txt	anchor_MDA_MB_468_vs_outside_component_2:43	anchor:1/4	brca|anchor|nonrecurrent_marker|ENSG00000135632	relaxed_iqr_median_baseMean	102	102	1	4	1	1	0	3.20280863555346e-05	3.20280863555346e-05	1.50657477079904	1.50657477079904	-1.50657477079904	1316.51562496787	1316.51562496787	1316.51562496787	43	NA	216
ranked_marker_source_pan_cancer_panel	ENSG00000277972	ENSG00000277972	ENSG00000277972	CISD3	CDGSH iron sulfur domain 3	UP	True	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	ranked_nonrecurrent_marker	brca	brca	brca	1	anchor	anchor	anchor_EFM_192C_vs_outside_component_0	results/unsupervised/brca/deseq2_markers/markers/anchor_EFM_192C_vs_outside_component_0_markers_top200.txt	anchor_EFM_192C_vs_outside_component_0:141	anchor:1/4	brca|anchor|nonrecurrent_marker|ENSG00000277972	relaxed_iqr_median_baseMean	103	103	1	4	1	1	0	3.20659958678278e-05	3.20659958678278e-05	3.65177551089468	3.65177551089468	3.65177551089468	1782.08554235699	1782.08554235699	1782.08554235699	141	NA	217
