"sample_id","tcga_cohort","rho"
"NG-13640_KM_H2_lib248380_5885_5","KICH",0.282379509119983
"NG-13640_KM_H2_lib248380_5885_5","KIRC",0.340566900376404
"NG-13640_KM_H2_lib248380_5885_5","KIRP",0.322106237063137
"NG-13640_KM_H2_lib248380_5885_5","LAML",0.146953094574764
"NG-13640_KM_H2_lib248380_5885_5","LGG",0.236737451798014
"NG-13640_KM_H2_lib248380_5885_5","LIHC",0.301443195685545
"NG-13640_KM_H2_lib248380_5885_5","LUAD",0.357879060873007
"NG-13640_KM_H2_lib248380_5885_5","LUSC",0.381816867415029
"NG-13640_KM_H2_lib248380_5885_5","MESO",0.341958265472994
"NG-13640_KM_H2_lib248380_5885_5","OV",0.329711022209247
"NG-13640_KM_H2_lib248380_5885_5","PAAD",0.361335655238804
"NG-13640_KM_H2_lib248380_5885_5","PCPG",0.256918300836241
"NG-13640_KM_H2_lib248380_5885_5","PRAD",0.293253897141833
"NG-13640_KM_H2_lib248380_5885_5","READ",0.317115762941138
"NG-13640_KM_H2_lib248380_5885_5","SARC",0.350941598918297
"NG-13640_KM_H2_lib248380_5885_5","SKCM",0.371840451436946
"NG-13640_KM_H2_lib248380_5885_5","STAD",0.377882770993095
"NG-13640_KM_H2_lib248380_5885_5","TGCT",0.306092637749368
"NG-13640_KM_H2_lib248380_5885_5","THCA",0.313153609797379
"NG-13640_KM_H2_lib248380_5885_5","THYM",0.268079171176471
"NG-13640_KM_H2_lib248380_5885_5","UCEC",0.365226872690834
"NG-13640_KM_H2_lib248380_5885_5","UCS",0.350004447400301
"NG-13640_KM_H2_lib248380_5885_5","UVM",0.27976359485786
"NG-13640_KM_H2_lib248380_5904_3","ACC",0.303700033756578
"NG-13640_KM_H2_lib248380_5904_3","BLCA",0.342024191976652
"NG-13640_KM_H2_lib248380_5904_3","BRCA",0.368379789919202
"NG-13640_KM_H2_lib248380_5904_3","CESC",0.351324541554069
"NG-13640_KM_H2_lib248380_5904_3","CHOL",0.331461249335708
"NG-13640_KM_H2_lib248380_5904_3","COAD",0.312390096097023
"NG-13640_KM_H2_lib248380_5904_3","DLBC",0.287607358425172
"NG-13640_KM_H2_lib248380_5904_3","ESCA",0.391911967516232
"NG-13640_KM_H2_lib248380_5904_3","GBM",0.294944701594465
"NG-13640_KM_H2_lib248380_5904_3","HNSC",0.36841035764128
"NG-13640_KM_H2_lib248380_5904_3","KICH",0.271083696744578
"NG-13640_KM_H2_lib248380_5904_3","KIRC",0.331861807206114
"NG-13640_KM_H2_lib248380_5904_3","KIRP",0.308501075085086
"NG-13640_KM_H2_lib248380_5904_3","LAML",0.168819780288514
"NG-13640_KM_H2_lib248380_5904_3","LGG",0.250480132990208
"NG-13640_KM_H2_lib248380_5904_3","LIHC",0.297929565309135
"NG-13640_KM_H2_lib248380_5904_3","LUAD",0.353316041466158
"NG-13640_KM_H2_lib248380_5904_3","LUSC",0.378866723176554
"NG-13640_KM_H2_lib248380_5904_3","MESO",0.342590656604561
"NG-13640_KM_H2_lib248380_5904_3","OV",0.321736724759895
"NG-13640_KM_H2_lib248380_5904_3","PAAD",0.353662496431421
"NG-13640_KM_H2_lib248380_5904_3","PCPG",0.264542219830659
"NG-13640_KM_H2_lib248380_5904_3","PRAD",0.294983483211801
"NG-13640_KM_H2_lib248380_5904_3","READ",0.305413726931107
"NG-13640_KM_H2_lib248380_5904_3","SARC",0.346869314996102
"NG-13640_KM_H2_lib248380_5904_3","SKCM",0.378144450370415
"NG-13640_KM_H2_lib248380_5904_3","STAD",0.372615719006527
"NG-13640_KM_H2_lib248380_5904_3","TGCT",0.314066156262038
"NG-13640_KM_H2_lib248380_5904_3","THCA",0.310336025473457
"NG-13640_KM_H2_lib248380_5904_3","THYM",0.273128917808774
"NG-13640_KM_H2_lib248380_5904_3","UCEC",0.355593928054708
"NG-13640_KM_H2_lib248380_5904_3","UCS",0.344525429650326
"NG-13640_KM_H2_lib248380_5904_3","UVM",0.282353900223172
"NG-13640_KMS_12_BM_lib248379_5885_5","ACC",0.315162757666572
"NG-13640_KMS_12_BM_lib248379_5885_5","BLCA",0.4333689967375
"NG-13640_KMS_12_BM_lib248379_5885_5","BRCA",0.397848552066571
"NG-13640_KMS_12_BM_lib248379_5885_5","CESC",0.414046758952137
"NG-13640_KMS_12_BM_lib248379_5885_5","CHOL",0.360784648602849
"NG-13640_KMS_12_BM_lib248379_5885_5","COAD",0.388038782956158
"NG-13640_KMS_12_BM_lib248379_5885_5","DLBC",0.445354274567324
"NG-13640_KMS_12_BM_lib248379_5885_5","ESCA",0.416403256178813
"NG-13640_KMS_12_BM_lib248379_5885_5","GBM",0.246673287739915
"NG-13640_KMS_12_BM_lib248379_5885_5","HNSC",0.387531818372512
"NG-13640_KMS_12_BM_lib248379_5885_5","KICH",0.312433347061011
"NG-13640_KMS_12_BM_lib248379_5885_5","KIRC",0.335693314204873
"NG-13640_KMS_12_BM_lib248379_5885_5","KIRP",0.344835155209497
"NG-13640_KMS_12_BM_lib248379_5885_5","LAML",0.34945719489953
"NG-13640_KMS_12_BM_lib248379_5885_5","LGG",0.199039808103205
"NG-13640_KMS_12_BM_lib248379_5885_5","LIHC",0.35359325157348
"NG-13640_KMS_12_BM_lib248379_5885_5","LUAD",0.435680308626264
"NG-13640_KMS_12_BM_lib248379_5885_5","LUSC",0.418474280344988
"NG-13640_KMS_12_BM_lib248379_5885_5","MESO",0.352068356009768
"NG-13640_KMS_12_BM_lib248379_5885_5","OV",0.41094366929525
"NG-13640_KMS_12_BM_lib248379_5885_5","PAAD",0.382254532209374
"NG-13640_KMS_12_BM_lib248379_5885_5","PCPG",0.24794241349285
"NG-13640_KMS_12_BM_lib248379_5885_5","PRAD",0.325700086714208
"NG-13640_KMS_12_BM_lib248379_5885_5","READ",0.386675568574403
"NG-13640_KMS_12_BM_lib248379_5885_5","SARC",0.282540976890265
"NG-13640_KMS_12_BM_lib248379_5885_5","SKCM",0.388410090788833
"NG-13640_KMS_12_BM_lib248379_5885_5","STAD",0.427148960820876
"NG-13640_KMS_12_BM_lib248379_5885_5","TGCT",0.41200004127754
"NG-13640_KMS_12_BM_lib248379_5885_5","THCA",0.358568970575736
"NG-13640_KMS_12_BM_lib248379_5885_5","THYM",0.395606307532027
"NG-13640_KMS_12_BM_lib248379_5885_5","UCEC",0.423449339917621
"NG-13640_KMS_12_BM_lib248379_5885_5","UCS",0.34221945829481
"NG-13640_KMS_12_BM_lib248379_5885_5","UVM",0.34212264014644
"NG-13640_KOPN_8_lib227470_5697_7","ACC",0.339495338428654
"NG-13640_KOPN_8_lib227470_5697_7","BLCA",0.410083765853815
"NG-13640_KOPN_8_lib227470_5697_7","BRCA",0.435830542681536
"NG-13640_KOPN_8_lib227470_5697_7","CESC",0.434367831497999
"NG-13640_KOPN_8_lib227470_5697_7","CHOL",0.363428254363813
"NG-13640_KOPN_8_lib227470_5697_7","COAD",0.408067096158375
"NG-13640_KOPN_8_lib227470_5697_7","DLBC",0.482502176172237
"NG-13640_KOPN_8_lib227470_5697_7","ESCA",0.4124404610109
"NG-13640_KOPN_8_lib227470_5697_7","GBM",0.314827301819648
"NG-13640_KOPN_8_lib227470_5697_7","HNSC",0.401126724796139
"NG-13640_KOPN_8_lib227470_5697_7","KICH",0.319311301428477
"NG-13640_KOPN_8_lib227470_5697_7","KIRC",0.359750060402001
"NG-13640_KOPN_8_lib227470_5697_7","KIRP",0.353234034528432
"NG-13640_KOPN_8_lib227470_5697_7","LAML",0.502711060984075
"NG-13640_KOPN_8_lib227470_5697_7","LGG",0.253029384317187
"NG-13640_KOPN_8_lib227470_5697_7","LIHC",0.343641884424693
"NG-13640_KOPN_8_lib227470_5697_7","LUAD",0.454595069865653
"NG-13640_KOPN_8_lib227470_5697_7","LUSC",0.414905105159725
"NG-13640_KOPN_8_lib227470_5697_7","MESO",0.402741882411991
"NG-13640_KOPN_8_lib227470_5697_7","OV",0.408215149744346
"NG-13640_KOPN_8_lib227470_5697_7","PAAD",0.389253511547485
"NG-13640_KOPN_8_lib227470_5697_7","PCPG",0.277201065473808
"NG-13640_KOPN_8_lib227470_5697_7","PRAD",0.341218738370449
"NG-13640_KOPN_8_lib227470_5697_7","READ",0.398415174637409
"NG-13640_KOPN_8_lib227470_5697_7","SARC",0.352844736638521
"NG-13640_KOPN_8_lib227470_5697_7","SKCM",0.450533312239048
"NG-13640_KOPN_8_lib227470_5697_7","STAD",0.440175226786027
"NG-13640_KOPN_8_lib227470_5697_7","TGCT",0.450321456433978
"NG-13640_KOPN_8_lib227470_5697_7","THCA",0.383596891192989
"NG-13640_KOPN_8_lib227470_5697_7","THYM",0.463708803710294
"NG-13640_KOPN_8_lib227470_5697_7","UCEC",0.447302314014259
"NG-13640_KOPN_8_lib227470_5697_7","UCS",0.363065746461727
"NG-13640_KOPN_8_lib227470_5697_7","UVM",0.404538440054294
"NG-13640_L_1236_lib241215_5808_7","ACC",0.375393502092359
"NG-13640_L_1236_lib241215_5808_7","BLCA",0.431007923167073
"NG-13640_L_1236_lib241215_5808_7","BRCA",0.452822780593566
"NG-13640_L_1236_lib241215_5808_7","CESC",0.451116549110347
"NG-13640_L_1236_lib241215_5808_7","CHOL",0.383412788332376
"NG-13640_L_1236_lib241215_5808_7","COAD",0.363653704667781
"NG-13640_L_1236_lib241215_5808_7","DLBC",0.323556735541455
"NG-13640_L_1236_lib241215_5808_7","ESCA",0.45584701186444
"NG-13640_L_1236_lib241215_5808_7","GBM",0.321302681896744
"NG-13640_L_1236_lib241215_5808_7","HNSC",0.43080121674152
"NG-13640_L_1236_lib241215_5808_7","KICH",0.353934589139287
"NG-13640_L_1236_lib241215_5808_7","KIRC",0.380105605631552
"NG-13640_L_1236_lib241215_5808_7","KIRP",0.372641361520815
"NG-13640_L_1236_lib241215_5808_7","LAML",0.234840392492436
"NG-13640_L_1236_lib241215_5808_7","LGG",0.276578540688213
"NG-13640_L_1236_lib241215_5808_7","LIHC",0.334563488347299
"NG-13640_L_1236_lib241215_5808_7","LUAD",0.424340561295969
"NG-13640_L_1236_lib241215_5808_7","LUSC",0.448953616778291
"NG-13640_L_1236_lib241215_5808_7","MESO",0.401668264531152
"NG-13640_L_1236_lib241215_5808_7","OV",0.399627138014399
"NG-13640_L_1236_lib241215_5808_7","PAAD",0.404305194676117
"NG-13640_L_1236_lib241215_5808_7","PCPG",0.320384642522332
"NG-13640_L_1236_lib241215_5808_7","PRAD",0.379232083392625
"NG-13640_L_1236_lib241215_5808_7","READ",0.354081837089769
"NG-13640_L_1236_lib241215_5808_7","SARC",0.379772214087758
"NG-13640_L_1236_lib241215_5808_7","SKCM",0.42648874538517
"NG-13640_L_1236_lib241215_5808_7","STAD",0.41934898080365
"NG-13640_L_1236_lib241215_5808_7","TGCT",0.346232519735201
"NG-13640_L_1236_lib241215_5808_7","THCA",0.371298126553326
"NG-13640_L_1236_lib241215_5808_7","THYM",0.353228881816356
"NG-13640_L_1236_lib241215_5808_7","UCEC",0.415393793198009
"NG-13640_L_1236_lib241215_5808_7","UCS",0.391320952583682
"NG-13640_L_1236_lib241215_5808_7","UVM",0.33308459649274
"NG-13640_L_363_lib241210_5808_6","ACC",0.375496540038686
"NG-13640_L_363_lib241210_5808_6","BLCA",0.414990477060881
"NG-13640_L_363_lib241210_5808_6","BRCA",0.435271961336859
"NG-13640_L_363_lib241210_5808_6","CESC",0.40633545928825
"NG-13640_L_363_lib241210_5808_6","CHOL",0.383680126236048
"NG-13640_L_363_lib241210_5808_6","COAD",0.371361570785949
"NG-13640_L_363_lib241210_5808_6","DLBC",0.383685716312965
"NG-13640_L_363_lib241210_5808_6","ESCA",0.427393649820897
"NG-13640_L_363_lib241210_5808_6","GBM",0.337380568209403
"NG-13640_L_363_lib241210_5808_6","HNSC",0.400715073786542
"NG-13640_L_363_lib241210_5808_6","KICH",0.355703149937386
"NG-13640_L_363_lib241210_5808_6","KIRC",0.371006126196781
"NG-13640_L_363_lib241210_5808_6","KIRP",0.362970424306034
"NG-13640_L_363_lib241210_5808_6","LAML",0.322580246965756
"NG-13640_L_363_lib241210_5808_6","LGG",0.305602228352243
"NG-13640_L_363_lib241210_5808_6","LIHC",0.365054166805193
"NG-13640_L_363_lib241210_5808_6","LUAD",0.440424446892932
"NG-13640_L_363_lib241210_5808_6","LUSC",0.438068493480616
"NG-13640_L_363_lib241210_5808_6","MESO",0.400754069692088
"NG-13640_L_363_lib241210_5808_6","OV",0.408469133283645
"NG-13640_L_363_lib241210_5808_6","PAAD",0.383319322594099
"NG-13640_L_363_lib241210_5808_6","PCPG",0.320445030445259
"NG-13640_L_363_lib241210_5808_6","PRAD",0.364080784038899
"NG-13640_L_363_lib241210_5808_6","READ",0.36698882222775
"NG-13640_L_363_lib241210_5808_6","SARC",0.374656210986625
"NG-13640_L_363_lib241210_5808_6","SKCM",0.437614890504061
"NG-13640_L_363_lib241210_5808_6","STAD",0.417681061112813
"NG-13640_L_363_lib241210_5808_6","TGCT",0.418740156088379
"NG-13640_L_363_lib241210_5808_6","THCA",0.386488796790306
"NG-13640_L_363_lib241210_5808_6","THYM",0.399344106632273
"NG-13640_L_363_lib241210_5808_6","UCEC",0.424456177399114
"NG-13640_L_363_lib241210_5808_6","UCS",0.408095592586564
"NG-13640_L_363_lib241210_5808_6","UVM",0.393165667007058
"NG-13640_L_428_lib241214_5808_7","ACC",0.368766428517388
"NG-13640_L_428_lib241214_5808_7","BLCA",0.408396796503765
"NG-13640_L_428_lib241214_5808_7","BRCA",0.442332796468867
"NG-13640_L_428_lib241214_5808_7","CESC",0.4464266817492
"NG-13640_L_428_lib241214_5808_7","CHOL",0.38319000221367
"NG-13640_L_428_lib241214_5808_7","COAD",0.391143918907857
"NG-13640_L_428_lib241214_5808_7","DLBC",0.347223573355657
"NG-13640_L_428_lib241214_5808_7","ESCA",0.453995014308655
"NG-13640_L_428_lib241214_5808_7","GBM",0.326414009418916
"NG-13640_L_428_lib241214_5808_7","HNSC",0.415836937542826
"NG-13640_L_428_lib241214_5808_7","KICH",0.346022920340571
"NG-13640_L_428_lib241214_5808_7","KIRC",0.38205268544065
"NG-13640_L_428_lib241214_5808_7","KIRP",0.363465743785275
"NG-13640_L_428_lib241214_5808_7","LAML",0.250289501547157
"NG-13640_L_428_lib241214_5808_7","LGG",0.277235743058417
"NG-13640_L_428_lib241214_5808_7","LIHC",0.333462122237785
"NG-13640_L_428_lib241214_5808_7","LUAD",0.439053312103435
"NG-13640_L_428_lib241214_5808_7","LUSC",0.420641460544384
"NG-13640_L_428_lib241214_5808_7","MESO",0.386913484832514
"NG-13640_L_428_lib241214_5808_7","OV",0.388303087573237
"NG-13640_L_428_lib241214_5808_7","PAAD",0.414235638867211
"NG-13640_L_428_lib241214_5808_7","PCPG",0.313212572562776
"NG-13640_L_428_lib241214_5808_7","PRAD",0.365334119309848
"NG-13640_L_428_lib241214_5808_7","READ",0.378664453910229
"NG-13640_L_428_lib241214_5808_7","SARC",0.382354562407867
"NG-13640_L_428_lib241214_5808_7","SKCM",0.43912633599034
"NG-13640_L_428_lib241214_5808_7","STAD",0.444912690325601
"NG-13640_L_428_lib241214_5808_7","TGCT",0.334512854066409
"NG-13640_L_428_lib241214_5808_7","THCA",0.361474324766104
"NG-13640_L_428_lib241214_5808_7","THYM",0.352549339901563
"NG-13640_L_428_lib241214_5808_7","UCEC",0.418690261582508
"NG-13640_L_428_lib241214_5808_7","UCS",0.381458702544471
"NG-13640_L_428_lib241214_5808_7","UVM",0.339553114425509
"NG-13640_LP_1_lib241211_5808_7","ACC",0.438083084447463
"NG-13640_LP_1_lib241211_5808_7","BLCA",0.407814807905286
"NG-13640_LP_1_lib241211_5808_7","BRCA",0.477251541219076
"NG-13640_LP_1_lib241211_5808_7","CESC",0.395246196726499
"NG-13640_LP_1_lib241211_5808_7","CHOL",0.397214649794549
"NG-13640_LP_1_lib241211_5808_7","COAD",0.348094674100501
"NG-13640_LP_1_lib241211_5808_7","DLBC",0.329804238746635
"NG-13640_LP_1_lib241211_5808_7","ESCA",0.425135920247569
"NG-13640_LP_1_lib241211_5808_7","GBM",0.404986958100954
"NG-13640_LP_1_lib241211_5808_7","HNSC",0.384064010034913
"NG-13640_LP_1_lib241211_5808_7","KICH",0.424176681521212
"NG-13640_LP_1_lib241211_5808_7","KIRC",0.433226286530779
"NG-13640_LP_1_lib241211_5808_7","KIRP",0.419350356637489
"NG-13640_LP_1_lib241211_5808_7","LAML",0.290756047015908
"NG-13640_LP_1_lib241211_5808_7","LGG",0.385058147312215
"NG-13640_LP_1_lib241211_5808_7","LIHC",0.348572948751074
"NG-13640_LP_1_lib241211_5808_7","LUAD",0.457643828871879
"NG-13640_LP_1_lib241211_5808_7","LUSC",0.449650012174809
"NG-13640_LP_1_lib241211_5808_7","MESO",0.424602594359632
"NG-13640_LP_1_lib241211_5808_7","OV",0.421162394114807
"NG-13640_LP_1_lib241211_5808_7","PAAD",0.39048093817133
"NG-13640_LP_1_lib241211_5808_7","PCPG",0.388996076831897
"NG-13640_LP_1_lib241211_5808_7","PRAD",0.435806140429886
"NG-13640_LP_1_lib241211_5808_7","READ",0.3409602649658
"NG-13640_LP_1_lib241211_5808_7","SARC",0.455524014819778
"NG-13640_LP_1_lib241211_5808_7","SKCM",0.462801599535422
"NG-13640_LP_1_lib241211_5808_7","STAD",0.406425380575223
"NG-13640_LP_1_lib241211_5808_7","TGCT",0.409180294251454
"NG-13640_LP_1_lib241211_5808_7","THCA",0.451811862989787
"NG-13640_LP_1_lib241211_5808_7","THYM",0.425592144707388
"NG-13640_LP_1_lib241211_5808_7","UCEC",0.443354252292047
"NG-13640_LP_1_lib241211_5808_7","UCS",0.449868280577434
"NG-13640_LP_1_lib241211_5808_7","UVM",0.420518016593681
"NG-13640_MINO_lib248384_5885_5","ACC",0.352052324612212
"NG-13640_MINO_lib248384_5885_5","BLCA",0.422680841576737
"NG-13640_MINO_lib248384_5885_5","BRCA",0.440464387606674
"NG-13640_MINO_lib248384_5885_5","CESC",0.450125629393248
"NG-13640_MINO_lib248384_5885_5","CHOL",0.38768106118666
"NG-13640_MINO_lib248384_5885_5","COAD",0.404726125053562
"NG-13640_MINO_lib248384_5885_5","DLBC",0.587509553149113
"NG-13640_MINO_lib248384_5885_5","ESCA",0.423283774662781
"NG-13640_MINO_lib248384_5885_5","GBM",0.325431305050508
"NG-13640_MINO_lib248384_5885_5","HNSC",0.409007033382897
"NG-13640_MINO_lib248384_5885_5","KICH",0.329704118267468
"NG-13640_MINO_lib248384_5885_5","KIRC",0.372713601930001
"NG-13640_MINO_lib248384_5885_5","KIRP",0.375556750511869
"NG-13640_MINO_lib248384_5885_5","LAML",0.485918866030713
"NG-13640_MINO_lib248384_5885_5","LGG",0.252820635506072
"NG-13640_MINO_lib248384_5885_5","LIHC",0.374634526859182
"NG-13640_MINO_lib248384_5885_5","LUAD",0.477148369401091
"NG-13640_MINO_lib248384_5885_5","LUSC",0.438548335946707
"NG-13640_MINO_lib248384_5885_5","MESO",0.416730721136741
"NG-13640_MINO_lib248384_5885_5","OV",0.424306362065098
"NG-13640_MINO_lib248384_5885_5","PAAD",0.394618346102411
"NG-13640_MINO_lib248384_5885_5","PCPG",0.287297149812621
"NG-13640_MINO_lib248384_5885_5","PRAD",0.345321415705889
"NG-13640_MINO_lib248384_5885_5","READ",0.393397993024026
"NG-13640_MINO_lib248384_5885_5","SARC",0.347085336055868
"NG-13640_MINO_lib248384_5885_5","SKCM",0.46855640670951
"NG-13640_MINO_lib248384_5885_5","STAD",0.456138953909621
"NG-13640_MINO_lib248384_5885_5","TGCT",0.446602936540747
"NG-13640_MINO_lib248384_5885_5","THCA",0.379586208325304
"NG-13640_MINO_lib248384_5885_5","THYM",0.467673177275928
"NG-13640_MINO_lib248384_5885_5","UCEC",0.442418820972856
"NG-13640_MINO_lib248384_5885_5","UCS",0.35435156737913
"NG-13640_MINO_lib248384_5885_5","UVM",0.405918570583417
"NG-13640_MOLT_4_lib241220_5808_2","ACC",0.413310661279959
"NG-13640_MOLT_4_lib241220_5808_2","BLCA",0.427997115626817
"NG-13640_MOLT_4_lib241220_5808_2","BRCA",0.487000203809842
"NG-13640_MOLT_4_lib241220_5808_2","CESC",0.405121481874168
"NG-13640_MOLT_4_lib241220_5808_2","CHOL",0.378641996144772
"NG-13640_MOLT_4_lib241220_5808_2","COAD",0.36449971844855
"NG-13640_MOLT_4_lib241220_5808_2","DLBC",0.380540568130859
"NG-13640_MOLT_4_lib241220_5808_2","ESCA",0.421393266728179
"NG-13640_MOLT_4_lib241220_5808_2","GBM",0.438845520553487
"NG-13640_MOLT_4_lib241220_5808_2","HNSC",0.387548365474406
"NG-13640_MOLT_4_lib241220_5808_2","KICH",0.385645792486567
"NG-13640_MOLT_4_lib241220_5808_2","KIRC",0.412440544155662
"NG-13640_MOLT_4_lib241220_5808_2","KIRP",0.381172192015821
"NG-13640_MOLT_4_lib241220_5808_2","LAML",0.433007252385325
"NG-13640_MOLT_4_lib241220_5808_2","LGG",0.415364633845524
"NG-13640_MOLT_4_lib241220_5808_2","LIHC",0.338873260731591
"NG-13640_MOLT_4_lib241220_5808_2","LUAD",0.460188911353618
"NG-13640_MOLT_4_lib241220_5808_2","LUSC",0.435096186837932
"NG-13640_MOLT_4_lib241220_5808_2","MESO",0.452989608102716
"NG-13640_MOLT_4_lib241220_5808_2","OV",0.44099443573703
"NG-13640_MOLT_4_lib241220_5808_2","PAAD",0.407234108561226
"NG-13640_MOLT_4_lib241220_5808_2","PCPG",0.397889717398202
"NG-13640_MOLT_4_lib241220_5808_2","PRAD",0.438482309107077
"NG-13640_MOLT_4_lib241220_5808_2","READ",0.358819175395588
"NG-13640_MOLT_4_lib241220_5808_2","SARC",0.444022116114574
"NG-13640_MOLT_4_lib241220_5808_2","SKCM",0.464363681299955
"NG-13640_MOLT_4_lib241220_5808_2","STAD",0.422365737411209
"NG-13640_MOLT_4_lib241220_5808_2","TGCT",0.480864631957656
"NG-13640_MOLT_4_lib241220_5808_2","THCA",0.441560106922512
"NG-13640_MOLT_4_lib241220_5808_2","THYM",0.516112030914647
"NG-13640_MOLT_4_lib241220_5808_2","UCEC",0.450958802037028
"NG-13640_MOLT_4_lib241220_5808_2","UCS",0.454179881397946
"NG-13640_MOLT_4_lib241220_5808_2","UVM",0.449455731007625
"NALM_6","ACC",0.339957549216806
"NALM_6","BLCA",0.385091678806397
"NALM_6","BRCA",0.434279506210037
"NALM_6","CESC",0.39775544172929
"NALM_6","CHOL",0.361555478810399
"NALM_6","COAD",0.368495989042133
"NALM_6","DLBC",0.426226266541966
"NALM_6","ESCA",0.404202817277737
"NALM_6","GBM",0.348338624696858
"NALM_6","HNSC",0.381309392558957
"NALM_6","KICH",0.32274005540041
"NALM_6","KIRC",0.363035410452823
"NALM_6","KIRP",0.349154791652816
"NALM_6","LAML",0.436016585832748
"NALM_6","LGG",0.298276676555954
"NALM_6","LIHC",0.339873644419664
"NALM_6","LUAD",0.424895268427826
"NALM_6","LUSC",0.397142067623053
"NALM_6","MESO",0.39241577653548
"NALM_6","OV",0.410596518720198
"NALM_6","PAAD",0.374053828015716
"NALM_6","PCPG",0.290388787037519
"NALM_6","PRAD",0.35592059570748
"NALM_6","READ",0.361443781712473
"NALM_6","SARC",0.378820578713109
"NALM_6","SKCM",0.427218728145748
"NALM_6","STAD",0.417727377236011
"NALM_6","TGCT",0.441742105298101
"NALM_6","THCA",0.38300005919803
"NALM_6","THYM",0.439167370681315
"NALM_6","UCEC",0.430347864623267
"NALM_6","UCS",0.390638764694027
"NALM_6","UVM",0.416413100198342
"NG-13640_NALM_6_lib227471_5697_7","ACC",0.341408147923685
"NG-13640_NALM_6_lib227471_5697_7","BLCA",0.383711107190321
"NG-13640_NALM_6_lib227471_5697_7","BRCA",0.428812029629638
"NG-13640_NALM_6_lib227471_5697_7","CESC",0.396716307625993
"NG-13640_NALM_6_lib227471_5697_7","CHOL",0.356087287045821
"NG-13640_NALM_6_lib227471_5697_7","COAD",0.364229377749548
"NG-13640_NALM_6_lib227471_5697_7","DLBC",0.434215159990382
"NG-13640_NALM_6_lib227471_5697_7","ESCA",0.400285381202649
"NG-13640_NALM_6_lib227471_5697_7","GBM",0.35306670936579
"NG-13640_NALM_6_lib227471_5697_7","HNSC",0.380837018325829
"NG-13640_NALM_6_lib227471_5697_7","KICH",0.317129621433335
"NG-13640_NALM_6_lib227471_5697_7","KIRC",0.359596101632871
"NG-13640_NALM_6_lib227471_5697_7","KIRP",0.345481769382726
"NG-13640_NALM_6_lib227471_5697_7","LAML",0.44647479630535
"NG-13640_NALM_6_lib227471_5697_7","LGG",0.300574834750907
"NG-13640_NALM_6_lib227471_5697_7","LIHC",0.334864479397326
"NG-13640_NALM_6_lib227471_5697_7","LUAD",0.418970850743326
"NG-13640_NALM_6_lib227471_5697_7","LUSC",0.394666356573303
"NG-13640_NALM_6_lib227471_5697_7","MESO",0.392182954021415
"NG-13640_NALM_6_lib227471_5697_7","OV",0.408908616531564
"NG-13640_NALM_6_lib227471_5697_7","PAAD",0.366998836822624
"NG-13640_NALM_6_lib227471_5697_7","PCPG",0.295123107834547
"NG-13640_NALM_6_lib227471_5697_7","PRAD",0.349784012303081
"NG-13640_NALM_6_lib227471_5697_7","READ",0.357336087578775
"NG-13640_NALM_6_lib227471_5697_7","SARC",0.376477651530283
"NG-13640_NALM_6_lib227471_5697_7","SKCM",0.429936690791979
"NG-13640_NALM_6_lib227471_5697_7","STAD",0.411544437464092
"NG-13640_NALM_6_lib227471_5697_7","TGCT",0.444542059491201
"NG-13640_NALM_6_lib227471_5697_7","THCA",0.37420204250053
"NG-13640_NALM_6_lib227471_5697_7","THYM",0.4419024176873
"NG-13640_NALM_6_lib227471_5697_7","UCEC",0.423789055893974
"NG-13640_NALM_6_lib227471_5697_7","UCS",0.387866917962114
"NG-13640_NALM_6_lib227471_5697_7","UVM",0.41677756544856
"NG-13640_NALM_6_lib227471_5706_1","ACC",0.339107707207623
"NG-13640_NALM_6_lib227471_5706_1","BLCA",0.370085375180538
"NG-13640_NALM_6_lib227471_5706_1","BRCA",0.415830904561812
"NG-13640_NALM_6_lib227471_5706_1","CESC",0.378304149260501
"NG-13640_NALM_6_lib227471_5706_1","CHOL",0.3446824897253
"NG-13640_NALM_6_lib227471_5706_1","COAD",0.351613307383671
"NG-13640_NALM_6_lib227471_5706_1","DLBC",0.417219429152273
"NG-13640_NALM_6_lib227471_5706_1","ESCA",0.384937235613876
"NG-13640_NALM_6_lib227471_5706_1","GBM",0.341726126115832
"NG-13640_NALM_6_lib227471_5706_1","HNSC",0.360921434014945
"NG-13640_NALM_6_lib227471_5706_1","KICH",0.313522706222805
"NG-13640_NALM_6_lib227471_5706_1","KIRC",0.350809146084287
"NG-13640_NALM_6_lib227471_5706_1","KIRP",0.334088360048073
"NG-13640_NALM_6_lib227471_5706_1","LAML",0.424273912563751
"NG-13640_NALM_6_lib227471_5706_1","LGG",0.295997545317147
"NG-13640_NALM_6_lib227471_5706_1","LIHC",0.319993762764363
"NG-13640_NALM_6_lib227471_5706_1","LUAD",0.401173717004675
"NG-13640_NALM_6_lib227471_5706_1","LUSC",0.377320986597056
"NG-13640_NALM_6_lib227471_5706_1","MESO",0.380245541529491
"NG-13640_NALM_6_lib227471_5706_1","OV",0.38918681076278
"NG-13640_NALM_6_lib227471_5706_1","PAAD",0.357911932254188
"NG-13640_NALM_6_lib227471_5706_1","PCPG",0.285591719873903
"NG-13640_NALM_6_lib227471_5706_1","PRAD",0.337734967609878
"NG-13640_NALM_6_lib227471_5706_1","READ",0.344043433307093
"NG-13640_NALM_6_lib227471_5706_1","SARC",0.375090724907421
"NG-13640_NALM_6_lib227471_5706_1","SKCM",0.420686478443675
