"sample_id","ACC","BLCA","BRCA","CESC","CHOL","COAD","DLBC","ESCA","GBM","HNSC","KICH","KIRC","KIRP","LAML","LGG","LIHC","LUAD","LUSC","MESO","OV","PAAD","PCPG","PRAD","READ","SARC","SKCM","STAD","TGCT","THCA","THYM","UCEC","UCS","UVM"
"NG-13640_BC3_lib236396_5774_5",0.350378936750108,0.42180960371064,0.419533202359295,0.385223791052488,0.366318190645566,0.37031538653594,0.269652966596259,0.437964384800377,0.275242369821234,0.373832743952493,0.345986811691641,0.373378411221332,0.372548149881003,0.228517267245007,0.232038965359547,0.33657375554645,0.43146646656929,0.433776184379748,0.382587949457764,0.380572644528081,0.379156121780306,0.263354652650745,0.377091395691086,0.362986737807713,0.358166059167937,0.393243751344234,0.411387742571794,0.348866851936986,0.385225409502381,0.354124632962021,0.396271821754885,0.363069086068056,0.307931562902898
"NG-13640_BCBL_1_lib241208_5808_6",0.331849055128938,0.426207041730712,0.420503534327948,0.403480915707214,0.362462381958984,0.373741193056388,0.2708125895226,0.455697654940567,0.2828241393219,0.399098098223727,0.339684217901504,0.363600710094871,0.352720228621984,0.211943098508612,0.227675829528095,0.338078541317638,0.433120384253122,0.437471808982835,0.360262560508845,0.396938248472815,0.390140888976487,0.259585074197052,0.357589559545031,0.369799297284864,0.342745377145229,0.392906304511648,0.424270022537831,0.340749385081581,0.365318165120659,0.332845660326177,0.408397559029813,0.379432305165944,0.309350958747683
"NG-13640_BJAB_lib227474_5697_7",0.289215358312221,0.359040389612375,0.390664813683776,0.381488475189293,0.344771161323285,0.360342693313749,0.461397023848845,0.378162701017239,0.262305162403643,0.344136235489026,0.311002180847185,0.314347034841508,0.329187667813718,0.354862654904052,0.219378934079427,0.302371685456375,0.412021318674806,0.370615953469188,0.328372065673284,0.382562240494346,0.361480219382875,0.244590553351441,0.294207433090799,0.354531201913037,0.258518619630369,0.35599273147235,0.404875341944639,0.36224954474356,0.335713006718072,0.356597182278146,0.401819805145558,0.316699828970621,0.310399260373802
"NG-13640_DAUDI_lib227475_5697_7",0.270793009709245,0.334473421746357,0.373158506089109,0.346532630310386,0.313979932195591,0.338925262378802,0.437936410106701,0.364902916120647,0.277986355086027,0.33487823624191,0.301738340850034,0.330914239703288,0.315067973196855,0.352718682576534,0.230817298728064,0.302611307290189,0.410452320020056,0.371035944236666,0.317726026120387,0.32567223074924,0.341050044956087,0.227963503574529,0.292059531513601,0.325371640952611,0.269629135864144,0.353845021754969,0.387030500660375,0.348016195048613,0.32088141449248,0.350154580809475,0.358898537098239,0.273340266988417,0.27356350665754
"NG-13640_DERL7_lib236383_5767_8",0.439479121411257,0.488824594980782,0.509327911399117,0.482080688373846,0.441867539279259,0.43396842151295,0.359189925447047,0.51023100947048,0.37961166028153,0.471371300102164,0.404465734788524,0.4513520901863,0.427909273544982,0.355747152935502,0.341550039524644,0.394208036723347,0.496127932331264,0.50235802824568,0.473053104955212,0.435755095381045,0.461714170742599,0.374492391796976,0.457691655048728,0.42741130505489,0.464908736445127,0.50278368901079,0.4884992864419,0.450999607159164,0.456525957273386,0.443707868804282,0.488623564727164,0.460258771756031,0.437485786244154
"NG-13640_HG_3_lib227479_5697_4",0.281882858404247,0.364621692773848,0.36601849724211,0.355114205259097,0.363315413468888,0.356248385611615,0.354377917900761,0.3880401664163,0.256494418444787,0.360488513168866,0.32126862321669,0.393007426697644,0.373116104819929,0.289275304511589,0.194816242562895,0.338372039095062,0.413549953786443,0.396177884920126,0.345138353261372,0.315254132253575,0.357251248206051,0.198962472479418,0.288844111577886,0.342468955578933,0.284908285432808,0.368440643979822,0.395614569524496,0.307917293681318,0.343407407420833,0.356124425702637,0.354901977031054,0.255439168397364,0.266296998422706
"NG-13640_HH_lib241222_5808_1",0.342683622103007,0.367920888872458,0.406396737113212,0.390853723220224,0.351824533539446,0.338627442874002,0.384304692060186,0.395415806490452,0.334595307349238,0.375091716640389,0.300120932590393,0.345914168678723,0.334251471057154,0.309950041872839,0.29732720513655,0.331808283009309,0.395328662510115,0.380402914378731,0.359122055084233,0.349551774106061,0.364554365772473,0.31313145426228,0.334662766012191,0.33031676724174,0.355562687154143,0.395244026745015,0.390863491700529,0.33554910546872,0.331634259725006,0.372755367107114,0.378860256383916,0.327535233827522,0.333945696590593
"NG-13640_HT_1080_lib259823_5972_8",0.421430527963755,0.471359683991876,0.462411429940907,0.429149886225928,0.40629727732417,0.355343901999786,0.0771936116171236,0.491227515603576,0.372409878396395,0.484405988719234,0.375059125555137,0.432200675987686,0.413663636183298,0.0244163952790507,0.313901040765357,0.297548777875724,0.411735582961777,0.474826164145911,0.487986452839048,0.371760184627139,0.469086712173784,0.354797476294598,0.41302150258669,0.354112677013635,0.539701976603423,0.490671433632776,0.398685897613314,0.286051465050292,0.416044956691576,0.234567466865743,0.419021571829163,0.471623518851175,0.372156194544976
"NG-13640_HT_1080_lib259823_5988_1",0.414114886034398,0.468186589242486,0.461957890821762,0.427745618879967,0.417051214720717,0.358573929634686,0.056059241076732,0.495045361213589,0.365376234170097,0.483035385267793,0.383924434906576,0.434702791229591,0.413543202569316,-0.00527715009419879,0.313432918936531,0.301989499551033,0.402231053716493,0.467692547037117,0.480332051818255,0.374549683918321,0.47537244818888,0.348455764521923,0.416538665517156,0.35952608662977,0.530306329181793,0.475173705093786,0.401192793738346,0.277322442174474,0.421464508909399,0.222441083753707,0.426707940502361,0.472767459849266,0.368078237435561
"NG-13640_JVM_13_lib227481_5697_4",0.330552927632466,0.438199748098934,0.423665233002578,0.444144977304194,0.430328952376989,0.411777863788273,0.441586091189249,0.45023807062104,0.272527468912666,0.430615595574122,0.374150862992467,0.425219112581764,0.418903385304576,0.332600271855144,0.213435473220813,0.390275252306041,0.486523350364264,0.457459717442607,0.399966943357982,0.385358869655828,0.43688468851688,0.247812773570857,0.340505067229572,0.398200549204136,0.315088591221279,0.418694728329773,0.454819040519265,0.34663155897038,0.401049209110837,0.386030893733569,0.419485768277631,0.301626555628808,0.336548874010216
"NG-13640_JVM_3_lib227480_5697_4",0.287980264122463,0.401500140335773,0.381953321910317,0.404241172265212,0.377127551382018,0.373254650324795,0.317202223243566,0.436035013677705,0.2387274001821,0.420761423553186,0.317702200286379,0.394202818958594,0.371185583920546,0.202891104444966,0.169352210244576,0.334677918939203,0.426548745979489,0.433617824253281,0.349770257616602,0.333301824368082,0.388890721652705,0.188444735316393,0.298337268429655,0.358684996588948,0.2907803367579,0.378228848681984,0.414137187122965,0.295306772639642,0.344881753092402,0.321377493208211,0.376014337254718,0.273549595014627,0.272658996598522
"NG-13640_MEC_1_lib227482_5697_4",0.359707196824204,0.459945515081015,0.462586341800577,0.481771642859597,0.439620725327365,0.435340761615336,0.48540505251126,0.467242956033636,0.314301519458668,0.448319064989398,0.381247638461765,0.427646853773532,0.412965815817526,0.403621069049052,0.240169945701971,0.408978399435332,0.523287518853301,0.484691980201106,0.415792340747597,0.408906200535127,0.441651783675088,0.267566527353625,0.364929633979014,0.420531088549511,0.342465401434162,0.459752211867936,0.480916876316331,0.401762541270077,0.429536184356412,0.445119832346798,0.447431406168039,0.329892077359721,0.375910221066432
"NG-13640_MOTN_1_lib250968_5908_5",0.322963949198592,0.399626730621719,0.394305725072878,0.444063863093216,0.351806602080204,0.375490297410964,0.407675620342658,0.421199387322471,0.275369051288308,0.401282793127564,0.298736426361489,0.337881430531906,0.318145006928478,0.399172371302662,0.211212885527763,0.334961254526916,0.431228499359099,0.411090157004477,0.373654991796399,0.354640742671109,0.360098817026774,0.260713279603011,0.314213572177815,0.361913928897196,0.336122078247509,0.41899223468295,0.426139502725139,0.374911969467163,0.327522058593981,0.388956341028928,0.391862570463783,0.317381868502069,0.314014464665968
"NG-13640_NC_NC_lib259822_5972_8",0.350677252113184,0.453983585209676,0.477319805754828,0.467826536179803,0.415716952416398,0.4130271918545,0.366960895360067,0.461640832301024,0.305850567475102,0.459056162315401,0.374755786814723,0.437050633501944,0.405098254580703,0.297803963378579,0.231341884425776,0.359912634760736,0.511087889283982,0.497392200657398,0.421853744253704,0.391912592159049,0.442003383001565,0.251269214235471,0.356697523773186,0.398571209443637,0.369559462448119,0.444555231606603,0.450363714707327,0.373704291304521,0.436042145178306,0.405773388609538,0.432109489620734,0.336343637284082,0.354029403589522
"NG-13640_PGA_1_lib227483_5697_4",0.264959363332649,0.373342516669368,0.36666296514479,0.367476020569929,0.328230288417872,0.354541465581969,0.38132393685651,0.389276819383859,0.260593292825989,0.369495251331743,0.287022619248834,0.361500134189352,0.334448996911421,0.292765269026408,0.185409186946786,0.311946976323563,0.410175007705806,0.399820674315489,0.321907528195633,0.319140010918234,0.344826221278768,0.191155273261263,0.265310114196474,0.338812567071029,0.280793020487161,0.385713449090516,0.394171667300153,0.3228415034156,0.307834131818688,0.329160322119885,0.353344826052981,0.253434523024024,0.25385932419213
"NG-13640_RAJI_lib227476_5684_6",0.284413910935602,0.355050192315499,0.386256364062729,0.383276487515627,0.329139284439432,0.345411390869123,0.522164923049635,0.374699902921501,0.273212756698712,0.364211035935344,0.273686705227477,0.321867148816441,0.31072435347045,0.428097034622072,0.214794627744316,0.316103565082788,0.428173980826818,0.394356631027539,0.352547210773486,0.352814626672467,0.333810966259825,0.237461293794152,0.286608500585483,0.332025133165437,0.28049744179417,0.396742276109316,0.398443517647748,0.390416188400768,0.332371445869837,0.401748230273994,0.37612645843051,0.283778243319837,0.318681124598171
"NG-13640_RAMOS_lib227477_5697_7",0.30137191231419,0.355448867496024,0.397501047194491,0.383055032188778,0.335522597618484,0.350646973700141,0.521605972461934,0.369526049259086,0.271349051048665,0.348812328971035,0.30376191492354,0.318003982703602,0.330685863871884,0.433312467965764,0.235437311085979,0.313099076303434,0.422024565823534,0.385624920341166,0.329687001528519,0.371909540517069,0.343250259558786,0.255471764072281,0.312258483559719,0.342677547223567,0.276121563606828,0.387750334085231,0.391975781873261,0.391918374449672,0.343834009960706,0.408756155204834,0.392711073745608,0.31613013694844,0.33530876065311
"NG-13640_VAL_lib227478_5697_4",0.326543217621502,0.407890938119153,0.440348386230897,0.438204334425443,0.377198378175305,0.405536110996492,0.562557979174479,0.423030866840195,0.307503815806145,0.395507141838837,0.343138328296123,0.364536793464976,0.368694790039143,0.407447788060778,0.263337727122951,0.342376771922857,0.461233048826267,0.415429979459066,0.37275693900869,0.396991603567892,0.395478119486792,0.28063348757919,0.350496177431428,0.395526748568944,0.318671471957861,0.419844939832853,0.446502286312591,0.405418597966977,0.388716789015514,0.424682444763661,0.434917080251715,0.343736153669787,0.368746979024577
"NG-13640_BONNA12_lib236392_5774_5",0.351416591252569,0.459077785232009,0.460152841083225,0.475647747713179,0.467525106639245,0.452499713250793,0.383781419903675,0.472340737408384,0.306255640012842,0.453989213322479,0.408599276033781,0.501925619037377,0.48343819403203,0.281418425042871,0.222329625701424,0.416277121885452,0.518926786108638,0.480487227072698,0.420998381735041,0.409513959811052,0.477734730487584,0.24223692300838,0.348233478829023,0.436032706871078,0.354403237642913,0.450953127710171,0.485544427866652,0.345979149786534,0.43925848478549,0.380374021532811,0.456183415752056,0.329965525306261,0.352822957341042
"NG-13640_CCRF_CEM_lib241217_5826_6",0.3595946298259,0.411853401221155,0.437126089345127,0.396636496816788,0.370372554615105,0.378712368959387,0.403325186396553,0.41040381760512,0.330888931459751,0.37903789481565,0.323165881988414,0.369008016081222,0.343740953312484,0.445121450241119,0.290536930529349,0.353764320386455,0.434863889339695,0.41238679949755,0.403132397613734,0.397516613911535,0.384939776440501,0.322154854875,0.374371346477399,0.373468954898933,0.374886630538764,0.422139426018866,0.422126797972884,0.440759442118746,0.38504279314225,0.482234051483962,0.42184745361895,0.388234448113932,0.381162229183239
"NG-13640_CRO_AP2_lib241209_5808_6",0.26921730014463,0.348470862467868,0.354833217018858,0.330083179998674,0.289126034357683,0.310428182185185,0.330772413500188,0.382546187622258,0.264658684960603,0.348735644071028,0.270278826905741,0.31392498473457,0.290880092515598,0.278803463751581,0.227400010114453,0.276529008195046,0.366327803219587,0.383466593261363,0.309801157372449,0.317457102012711,0.310916673921626,0.2229758833414,0.28549688373937,0.300730989404179,0.284537827553841,0.341653883686811,0.364460145498799,0.335592660646456,0.303390918411629,0.357721922946429,0.34231651147587,0.294265142255007,0.257152809042722
"NG-13640_CRO_AP5_lib227485_5684_6",0.304401261468846,0.37088386887123,0.390140722306617,0.360585250632478,0.324752580661011,0.335129545616806,0.347515596852672,0.399292232940003,0.281934765054866,0.357968736158139,0.315200064318674,0.34134333983764,0.328486155288652,0.313129773912958,0.236722946014367,0.314261983508338,0.409706136992666,0.397526318501706,0.340002157471084,0.346950660667949,0.342441605355076,0.24881757385544,0.319404916520584,0.324622672572486,0.308925001280682,0.380087466055563,0.391926001836907,0.326776268061347,0.338630263760413,0.3614750749198,0.36459703111777,0.307166497305061,0.290265629774717
"NG-13640_DND_41_lib241218_5808_7",0.308463911051524,0.356811072741846,0.377976509891574,0.351683020601909,0.305117625659849,0.320175746765196,0.39616607305915,0.362577596061982,0.313802984794285,0.335038518457992,0.286291225930013,0.31261616617809,0.292905359260375,0.468704538406421,0.267935940312556,0.29776961653098,0.373104690579529,0.359391076443041,0.364299765989732,0.348953025804051,0.315769234382882,0.287591171937597,0.315823824768577,0.313157440812861,0.339242212905434,0.395923093661961,0.370686539685254,0.402689676371972,0.322721194817129,0.471448653409013,0.361435547758277,0.338479638715971,0.347366741326269
"NG-13640_DOHH2_lib236386_5774_8",0.300233618502438,0.34340571751043,0.374464235110086,0.357701239471061,0.322919693304424,0.329551341494366,0.556294131871686,0.351436402596557,0.299204437635881,0.338983617089601,0.284576717803141,0.320466202114949,0.324808780810979,0.467399440903956,0.248039330555998,0.314973070692466,0.398721000184348,0.366391623428743,0.342419067790635,0.352166313760362,0.322721042274296,0.257220436681526,0.295331160185956,0.317929618099912,0.279605472813957,0.379780258450396,0.37746575325865,0.395395958253981,0.323827845710001,0.426807756879754,0.364335684913056,0.295593974273179,0.328163787314111
"NG-13640_GRANTA_519_lib241206_5808_6",0.446331588326213,0.482126055852565,0.545388511881399,0.487203518303142,0.471400991679397,0.440749941498597,0.466256940403292,0.486090648605242,0.410255618385135,0.46559426862252,0.454285444728431,0.500143396043447,0.476364988140789,0.377128498239728,0.35121531891632,0.413687504078313,0.547459934483401,0.505686726378986,0.493059866968509,0.486166946756645,0.48125577934984,0.362841021001666,0.444909541203468,0.431281411019329,0.460019421259639,0.51666428022158,0.494165540857186,0.470571102999084,0.508404169265856,0.485407761077679,0.525376910000044,0.45823827282967,0.459958438139133
"NG-13640_HAIRM_lib236393_5774_5",0.399997572207593,0.484682795126078,0.494405834796937,0.510519632890104,0.454106695887978,0.448136484571983,0.423171884027668,0.511356332597246,0.339006147196562,0.489936597365823,0.415975097463924,0.46026061957061,0.445510066494269,0.349909697383443,0.273677483218603,0.404144531143818,0.533265716616877,0.526143854477563,0.458575602857223,0.461340415603502,0.469867535163043,0.320723257610872,0.407198941280295,0.434705366413888,0.393567689591573,0.479664341368447,0.498710306953473,0.411648103297762,0.47153449742735,0.451329571988556,0.491049900899502,0.392292104558669,0.40006165371784
"NG-13640_HC1_lib236394_5774_5",0.262571391608571,0.348353553255496,0.335834997315189,0.356696318009153,0.338571296729259,0.33750760575976,0.316211708953722,0.37836956742793,0.240628707104965,0.354612857922743,0.286350599380175,0.367673830345502,0.343693731885036,0.269571445415747,0.174323567588352,0.305092631657248,0.383895383977885,0.383105744392259,0.324352783323675,0.293556288917834,0.339345523193001,0.177960836254308,0.252995313604818,0.321243784761136,0.264092471849792,0.354297039083037,0.373184203947149,0.290269802260218,0.313952636898697,0.332989216690749,0.33118299374356,0.235389241866753,0.244249613392316
"NG-13640_HDLM_2_lib227487_5697_4",0.330924919871011,0.411876379374851,0.408657933623183,0.435513672127665,0.387395737988657,0.390496485091566,0.347978015115138,0.441974413229797,0.273608539651476,0.419471793949933,0.307981634251323,0.364862667638853,0.344920139146086,0.259096277571001,0.21939889031196,0.352439630062502,0.429543863799023,0.418668500380146,0.382441069117252,0.349344988503996,0.401941181850898,0.274113620353468,0.341777611699607,0.378127459485479,0.346960971663888,0.401542122547959,0.439481491753351,0.334414757419341,0.335239711648078,0.341490238700211,0.390068419914426,0.321576922336555,0.309478736493633
"NG-13640_HPB_ALL_lib241219_5808_7",0.348432646976512,0.402617047641327,0.431637134768596,0.365380090849253,0.360029243636233,0.34075374245363,0.340450002564441,0.403809725440225,0.347945282742385,0.364318877898257,0.356848209477385,0.380885296290417,0.356714697797944,0.383238520194512,0.304528603663094,0.331720845799842,0.424638817047847,0.410325038550514,0.391249136297124,0.376364707303002,0.367307655525973,0.304461438940719,0.378602838080266,0.335657493442425,0.382242349606234,0.410902939746627,0.385982254269312,0.410215638905181,0.393186916811325,0.47592341147509,0.399893155770421,0.370079628518603,0.356188947945312
"NG-13640_JEKO1_lib236395_5774_5",0.389632094720422,0.425306653027853,0.47516314645934,0.442831249816774,0.386013573497103,0.409629898478967,0.544057993356938,0.429357538305284,0.382757405698728,0.404100414501819,0.374946723437937,0.403090257315389,0.396474838945851,0.428276209986493,0.324405487612924,0.361902625559671,0.488830718403091,0.446619667223036,0.422409132085549,0.454466739408706,0.416508153242673,0.327210816523333,0.38328332356682,0.400428744419884,0.396327242823497,0.482924492099364,0.46169665872132,0.47302350158537,0.418179582150955,0.473247378208575,0.472158310906805,0.424986897433699,0.437994453120008
"NG-13640_JURKAT_lib236382_5794_6",0.423759510804575,0.467723291542343,0.506466029300443,0.470408796909105,0.432455669631771,0.444787955332159,0.35287000865619,0.498707266450652,0.382423848556891,0.444194019422526,0.413832155170891,0.448578073059646,0.434908305867437,0.372898156323945,0.34993586473694,0.38780678317555,0.501329752986611,0.483607366741838,0.475207168198142,0.457280229168922,0.465812242309729,0.367071433797937,0.455852080399543,0.439267036508891,0.447012716878596,0.483757671706635,0.496539506838662,0.487480892677506,0.455509112572785,0.479656144313613,0.5002933907675,0.479666504709111,0.442515697055665
"NG-13640_JVM2_lib236381_5767_8",0.324625770085451,0.425416620715423,0.424735858313988,0.457153460294997,0.416418166066932,0.407983215740303,0.38179653630852,0.45625384966944,0.287170485820835,0.438785185768428,0.360602455621966,0.427029863859563,0.414499380459345,0.293762141627598,0.220519514308441,0.373502733474977,0.476111593130881,0.466827549343558,0.390841992979232,0.374580511653978,0.421991210770222,0.244344893199391,0.318615572750288,0.391883451413947,0.334889470479285,0.415243284094863,0.449530438206978,0.337002758533694,0.389693294150292,0.37970424128074,0.413424490506339,0.311336025131314,0.315521916982347
"NG-13640_KHYG_1_lib248382_5885_5",0.296158745040617,0.358008591696,0.363900799450163,0.396794430268129,0.322864277228925,0.357745951577374,0.425447993311308,0.374894962227414,0.256107200058856,0.351534743786458,0.263543651372655,0.307815401630616,0.298881917955956,0.436945927843077,0.183382366070899,0.319478725783252,0.397464925404183,0.356026112428921,0.333227451533185,0.333378161991209,0.335360550790026,0.234419833722087,0.259749556782101,0.343039252382071,0.28541981597798,0.381609820793224,0.399027943713079,0.343085313186419,0.30210105897795,0.380509532086102,0.355477117720191,0.263586060877931,0.290397195900498
"NG-13640_KM_H2_lib248380_5885_5",0.303024571996197,0.348319083175337,0.370854476272447,0.354617407052583,0.33885719597927,0.323556417830987,0.274246312087738,0.39735670061513,0.28446373769313,0.373091108085386,0.282379509119983,0.340566900376404,0.322106237063137,0.146953094574764,0.236737451798014,0.301443195685545,0.357879060873007,0.381816867415029,0.341958265472994,0.329711022209247,0.361335655238804,0.256918300836241,0.293253897141833,0.317115762941138,0.350941598918297,0.371840451436946,0.377882770993095,0.306092637749368,0.313153609797379,0.268079171176471,0.365226872690834,0.350004447400301,0.27976359485786
"NG-13640_KM_H2_lib248380_5904_3",0.303700033756578,0.342024191976652,0.368379789919202,0.351324541554069,0.331461249335708,0.312390096097023,0.287607358425172,0.391911967516232,0.294944701594465,0.36841035764128,0.271083696744578,0.331861807206114,0.308501075085086,0.168819780288514,0.250480132990208,0.297929565309135,0.353316041466158,0.378866723176554,0.342590656604561,0.321736724759895,0.353662496431421,0.264542219830659,0.294983483211801,0.305413726931107,0.346869314996102,0.378144450370415,0.372615719006527,0.314066156262038,0.310336025473457,0.273128917808774,0.355593928054708,0.344525429650326,0.282353900223172
"NG-13640_KMS_12_BM_lib248379_5885_5",0.315162757666572,0.4333689967375,0.397848552066571,0.414046758952137,0.360784648602849,0.388038782956158,0.445354274567324,0.416403256178813,0.246673287739915,0.387531818372512,0.312433347061011,0.335693314204873,0.344835155209497,0.34945719489953,0.199039808103205,0.35359325157348,0.435680308626264,0.418474280344988,0.352068356009768,0.41094366929525,0.382254532209374,0.24794241349285,0.325700086714208,0.386675568574403,0.282540976890265,0.388410090788833,0.427148960820876,0.41200004127754,0.358568970575736,0.395606307532027,0.423449339917621,0.34221945829481,0.34212264014644
"NG-13640_KOPN_8_lib227470_5697_7",0.339495338428654,0.410083765853815,0.435830542681536,0.434367831497999,0.363428254363813,0.408067096158375,0.482502176172237,0.4124404610109,0.314827301819648,0.401126724796139,0.319311301428477,0.359750060402001,0.353234034528432,0.502711060984075,0.253029384317187,0.343641884424693,0.454595069865653,0.414905105159725,0.402741882411991,0.408215149744346,0.389253511547485,0.277201065473808,0.341218738370449,0.398415174637409,0.352844736638521,0.450533312239048,0.440175226786027,0.450321456433978,0.383596891192989,0.463708803710294,0.447302314014259,0.363065746461727,0.404538440054294
"NG-13640_L_1236_lib241215_5808_7",0.375393502092359,0.431007923167073,0.452822780593566,0.451116549110347,0.383412788332376,0.363653704667781,0.323556735541455,0.45584701186444,0.321302681896744,0.43080121674152,0.353934589139287,0.380105605631552,0.372641361520815,0.234840392492436,0.276578540688213,0.334563488347299,0.424340561295969,0.448953616778291,0.401668264531152,0.399627138014399,0.404305194676117,0.320384642522332,0.379232083392625,0.354081837089769,0.379772214087758,0.42648874538517,0.41934898080365,0.346232519735201,0.371298126553326,0.353228881816356,0.415393793198009,0.391320952583682,0.33308459649274
"NG-13640_L_363_lib241210_5808_6",0.375496540038686,0.414990477060881,0.435271961336859,0.40633545928825,0.383680126236048,0.371361570785949,0.383685716312965,0.427393649820897,0.337380568209403,0.400715073786542,0.355703149937386,0.371006126196781,0.362970424306034,0.322580246965756,0.305602228352243,0.365054166805193,0.440424446892932,0.438068493480616,0.400754069692088,0.408469133283645,0.383319322594099,0.320445030445259,0.364080784038899,0.36698882222775,0.374656210986625,0.437614890504061,0.417681061112813,0.418740156088379,0.386488796790306,0.399344106632273,0.424456177399114,0.408095592586564,0.393165667007058
"NG-13640_L_428_lib241214_5808_7",0.368766428517388,0.408396796503765,0.442332796468867,0.4464266817492,0.38319000221367,0.391143918907857,0.347223573355657,0.453995014308655,0.326414009418916,0.415836937542826,0.346022920340571,0.38205268544065,0.363465743785275,0.250289501547157,0.277235743058417,0.333462122237785,0.439053312103435,0.420641460544384,0.386913484832514,0.388303087573237,0.414235638867211,0.313212572562776,0.365334119309848,0.378664453910229,0.382354562407867,0.43912633599034,0.444912690325601,0.334512854066409,0.361474324766104,0.352549339901563,0.418690261582508,0.381458702544471,0.339553114425509
"NG-13640_LP_1_lib241211_5808_7",0.438083084447463,0.407814807905286,0.477251541219076,0.395246196726499,0.397214649794549,0.348094674100501,0.329804238746635,0.425135920247569,0.404986958100954,0.384064010034913,0.424176681521212,0.433226286530779,0.419350356637489,0.290756047015908,0.385058147312215,0.348572948751074,0.457643828871879,0.449650012174809,0.424602594359632,0.421162394114807,0.39048093817133,0.388996076831897,0.435806140429886,0.3409602649658,0.455524014819778,0.462801599535422,0.406425380575223,0.409180294251454,0.451811862989787,0.425592144707388,0.443354252292047,0.449868280577434,0.420518016593681
"NG-13640_MINO_lib248384_5885_5",0.352052324612212,0.422680841576737,0.440464387606674,0.450125629393248,0.38768106118666,0.404726125053562,0.587509553149113,0.423283774662781,0.325431305050508,0.409007033382897,0.329704118267468,0.372713601930001,0.375556750511869,0.485918866030713,0.252820635506072,0.374634526859182,0.477148369401091,0.438548335946707,0.416730721136741,0.424306362065098,0.394618346102411,0.287297149812621,0.345321415705889,0.393397993024026,0.347085336055868,0.46855640670951,0.456138953909621,0.446602936540747,0.379586208325304,0.467673177275928,0.442418820972856,0.35435156737913,0.405918570583417
"NG-13640_MOLT_4_lib241220_5808_2",0.413310661279959,0.427997115626817,0.487000203809842,0.405121481874168,0.378641996144772,0.36449971844855,0.380540568130859,0.421393266728179,0.438845520553487,0.387548365474406,0.385645792486567,0.412440544155662,0.381172192015821,0.433007252385325,0.415364633845524,0.338873260731591,0.460188911353618,0.435096186837932,0.452989608102716,0.44099443573703,0.407234108561226,0.397889717398202,0.438482309107077,0.358819175395588,0.444022116114574,0.464363681299955,0.422365737411209,0.480864631957656,0.441560106922512,0.516112030914647,0.450958802037028,0.454179881397946,0.449455731007625
"NALM_6",0.339957549216806,0.385091678806397,0.434279506210037,0.39775544172929,0.361555478810399,0.368495989042133,0.426226266541966,0.404202817277737,0.348338624696858,0.381309392558957,0.32274005540041,0.363035410452823,0.349154791652816,0.436016585832748,0.298276676555954,0.339873644419664,0.424895268427826,0.397142067623053,0.39241577653548,0.410596518720198,0.374053828015716,0.290388787037519,0.35592059570748,0.361443781712473,0.378820578713109,0.427218728145748,0.417727377236011,0.441742105298101,0.38300005919803,0.439167370681315,0.430347864623267,0.390638764694027,0.416413100198342
"NG-13640_NALM_6_lib227471_5697_7",0.341408147923685,0.383711107190321,0.428812029629638,0.396716307625993,0.356087287045821,0.364229377749548,0.434215159990382,0.400285381202649,0.35306670936579,0.380837018325829,0.317129621433335,0.359596101632871,0.345481769382726,0.44647479630535,0.300574834750907,0.334864479397326,0.418970850743326,0.394666356573303,0.392182954021415,0.408908616531564,0.366998836822624,0.295123107834547,0.349784012303081,0.357336087578775,0.376477651530283,0.429936690791979,0.411544437464092,0.444542059491201,0.37420204250053,0.4419024176873,0.423789055893974,0.387866917962114,0.41677756544856
"NG-13640_NALM_6_lib227471_5706_1",0.339107707207623,0.370085375180538,0.415830904561812,0.378304149260501,0.3446824897253,0.351613307383671,0.417219429152273,0.384937235613876,0.341726126115832,0.360921434014945,0.313522706222805,0.350809146084287,0.334088360048073,0.424273912563751,0.295997545317147,0.319993762764363,0.401173717004675,0.377320986597056,0.380245541529491,0.38918681076278,0.357911932254188,0.285591719873903,0.337734967609878,0.344043433307093,0.375090724907421,0.420686478443675,0.399435016674302,0.418076022897791,0.365125829176209,0.429665705166527,0.405938589337087,0.374747303242816,0.400688750863996
"NG-13640_NK_92_lib227486_5684_6",0.256873809636764,0.335779209770062,0.330244644100681,0.365094269561973,0.309302620239345,0.34305469321143,0.365363731097469,0.369090914936024,0.230108325447467,0.345046824894071,0.246792140805048,0.300523114063973,0.279644900165984,0.380066962982769,0.169547855841806,0.294482915085459,0.385140756966001,0.345494939358088,0.313689202365522,0.286723818545063,0.332614768375185,0.204221995091581,0.25594715911213,0.326870372558823,0.259107078831216,0.352875699838348,0.393305100796739,0.320292040963252,0.281909710905911,0.345204720933201,0.321750984246885,0.226907536145037,0.252791481548865
"NG-13640_NU_DHL_1_lib227484_5697_4",0.341157594524161,0.409868186885391,0.413533806939851,0.440224260154036,0.361834937320564,0.397965412301813,0.548884768253182,0.421862501590748,0.301432791056956,0.406960606746897,0.315492505952338,0.364452799295555,0.369547075220645,0.456596991642987,0.235478583677574,0.347978617722913,0.446837797483635,0.423495750388202,0.398598727381305,0.394217925759023,0.378825036033651,0.268056209674416,0.324479908351235,0.382858754958954,0.326618222997293,0.451099744225133,0.439405235951365,0.421368312674116,0.368424259486819,0.421082794895348,0.416616007048941,0.331025436304545,0.366380326020489
