Gene	WGCNA_kTotal	Spearman_meanAbs	Variance	Variance_scaled	MX_Score	Rank_kTotal	Rank_MX	Pctl_kTotal	Pctl_MX	Rank_Sum	Rank_Prod	Rank_Combo
ENSG00000026559	5.845425607008959	0.1730795267179032	5.18481404082838	0.1393068887910003	0.024111170380489908	1114	1015	0.8100358422939068	0.8269329237071172	2129	1130710	647
ENSG00000122224	22.46379173606671	0.15372713883338773	4.017209166082138	0.1079353871021727	0.01659259823809115	186	1946	0.9684246458440007	0.6680320873869261	2132	361956	648
ENSG00000141506	10.965012843192433	0.12373117842798043	5.5764471157475395	0.1498293848313644	0.018538566348324095	517	1625	0.9119303635432667	0.7228195937873357	2142	840125	649
ENSG00000240864	20.06364896323375	0.1403036562483151	4.441004584870867	0.11932202909365759	0.016741316952807988	224	1920	0.9619388974227684	0.6724697047277692	2144	430080	650
ENSG00000129038	7.613311229109019	0.1674203771738282	4.599855765157823	0.12359008259225877	0.020691498242540546	810	1340	0.8619218296637652	0.7714627069465779	2150	1085400	651
ENSG00000145936	3.7461356996886543	0.17390842838437745	7.301672584267195	0.196183177000171	0.03411790798755388	1681	470	0.7132616487455197	0.9199522102747909	2151	790070	652
ENSG00000019169	4.215661949426928	0.1766024970289372	6.344597984778831	0.17046825574249078	0.030105119628291335	1524	627	0.740058030380611	0.8931558286396997	2151	955548	653
ENSG00000235750	5.620379715994518	0.16937460893590972	5.371974339226681	0.14433555880110097	0.024446778827482477	1160	992	0.8021846731524152	0.8308585082778631	2152	1150720	654
ENSG00000135919	4.005893066002746	0.19334482536148626	6.207196121013811	0.16677650787950826	0.03224537479036206	1611	544	0.7252090800477897	0.9073220686123912	2155	876384	655
ENSG00000244731	3.854735644303273	0.15319109142279674	8.03424244677085	0.21586604847132027	0.033068755566447894	1649	510	0.7187233316265574	0.9131251066734938	2159	840990	656
ENSG00000133106	6.669770916579261	0.13977515861439632	5.870901148950217	0.15774084991659498	0.02204825231706175	965	1195	0.8354668032087387	0.7962109575012801	2160	1153175	657
ENSG00000163909	3.7445606485157463	0.13777294913742502	9.177210974898026	0.24657561459762758	0.03397144960848826	1682	479	0.7130909711554874	0.918416111964499	2161	805678	658
ENSG00000140545	10.512033486394772	0.2173526603744399	3.186854582173656	0.08562521112155934	0.018610867432394002	548	1614	0.9066393582522615	0.7246970472776925	2162	884472	659
ENSG00000260807	5.6021485800677295	0.1602784680283499	5.666581923287775	0.1522511495294479	0.02440258100213514	1167	997	0.8009899300221881	0.830005120327701	2164	1163499	660
ENSG00000188910	6.531774250152064	0.17299020631569317	4.7810633201331605	0.128458812793623	0.02222211652823785	986	1181	0.8318825738180577	0.7986004437617341	2167	1164466	661
ENSG00000117020	4.207022924419199	0.17430680558783376	6.35124828845496	0.17064693777570192	0.029744922607028438	1527	644	0.7395459976105138	0.8902543096091483	2171	983388	662
ENSG00000111728	8.66433268649341	0.20245528421858835	3.624574545291975	0.09738598127523336	0.019716306517983492	695	1477	0.8815497525174945	0.7480798771121352	2172	1026515	663
ENSG00000188001	4.120273256119496	0.17849021970088796	6.366609791795669	0.17105967451431883	0.030532478886023152	1563	610	0.7334016043693463	0.8960573476702509	2173	953430	664
ENSG00000166106	3.9696646997531473	0.1622138185001465	7.254053893468683	0.19490374602903024	0.03161608088335176	1617	563	0.7241850145075952	0.9040791944017751	2180	910371	665
ENSG00000153993	5.077937880581055	0.1627841732394145	5.90133764818301	0.15855862543957835	0.025810834752159756	1288	895	0.7803379416282642	0.8474142345110087	2183	1152760	666
ENSG00000117122	5.168322810125405	0.16238021051493956	5.840239229219937	0.15691701773894134	0.0254802183738258	1267	916	0.7839221710189452	0.8438300051203277	2183	1160572	667
ENSG00000173210	4.2507138916825475	0.1671312430902063	6.500251854597354	0.1746504030985864	0.029189538976072363	1517	668	0.7412527735108381	0.88615804744837	2185	1013356	668
ENSG00000094963	3.1786384159620424	0.1692800994954023	9.275195027377702	0.24920827478458715	0.042186001550612466	1895	291	0.67673664447858	0.9505034988905957	2186	551445	669
ENSG00000176014	9.031954928901358	0.21694389119459048	3.2963977604015087	0.08856844480883004	0.019214383053880915	652	1534	0.8888888888888888	0.7383512544802867	2186	1000168	670
ENSG00000212719	4.634040742830317	0.19678926885515816	5.147412022813291	0.13830196195598607	0.0272163419745524	1387	799	0.7634408602150538	0.8637992831541219	2186	1108213	671
ENSG00000136732	2.8459962352861607	0.19025638600105102	10.47571300506064	0.28146409400813516	0.05355034131504787	2058	132	0.6489161973032941	0.9776412357057518	2190	271656	672
ENSG00000162482	4.076547961791354	0.16436025734960166	6.910987712050561	0.1856861575087037	0.03051942463438921	1578	612	0.7308414405188599	0.8957159924901861	2190	965736	673
ENSG00000162493	3.0642182276978858	0.15173985141142834	10.79801875199563	0.2901238859488697	0.04402335534478767	1939	254	0.6692268305171531	0.9568185697217956	2193	492506	674
ENSG00000183888	3.0317439034840254	0.17747850854321318	9.44773087088584	0.25384401125937295	0.045051856520940126	1962	237	0.6653012459464072	0.9597200887523468	2199	464994	675
ENSG00000089012	16.588100265536767	0.1529835548032466	4.109245533957081	0.11040824340199745	0.016890645555219668	306	1893	0.9479433350401092	0.6770779996586449	2199	579258	676
ENSG00000129451	3.393267562920239	0.16786274382934702	8.204729409801047	0.2204467351096724	0.037004793823730855	1806	393	0.6919269499914662	0.9330943847072879	2199	709758	677
ENSG00000166265	3.0701061256113236	0.16150936692325948	9.955629728710019	0.26749036562171463	0.04320219960963434	1934	267	0.6700802184673152	0.9545997610513739	2201	516378	678
ENSG00000109452	8.242738549420018	0.18078820191189895	4.073334398163105	0.1094433739657909	0.01978607079044687	740	1463	0.8738692609660351	0.7504693633725892	2203	1082620	679
ENSG00000218336	4.031120906681579	0.1448651657315976	7.894884271143746	0.2121217379287767	0.03072905072032675	1602	602	0.7267451783580816	0.8974227683905103	2204	964404	680
ENSG00000120332	4.329736494619552	0.1755742435134593	5.99765039988393	0.1611463806965078	0.028293153885721276	1485	723	0.7467144563918757	0.8767707799965865	2208	1073655	681
ENSG00000173432	2.9726345305314252	0.15928882627104646	10.8091613820688	0.2904232689385428	0.04626118163102095	1996	216	0.6594982078853047	0.9633043181430279	2212	431136	682
ENSG00000100453	9.84257588332363	0.17091823846407947	4.03338886622868	0.1083701073585285	0.018522427851882867	586	1626	0.9001536098310292	0.7226489161973033	2212	952836	683
ENSG00000252621	5.333429319349901	0.1746838430012104	5.248622044483892	0.1410212982952212	0.024634142331229278	1234	978	0.7895545314900154	0.8332479945383171	2212	1206852	684
ENSG00000031081	10.589607473871618	0.19996674316278867	3.3926951250999986	0.09115578664390492	0.0182281257756237	536	1680	0.9086874893326506	0.7134323263355522	2216	900480	685
ENSG00000173320	5.80442146248492	0.18212204312089517	4.747445348818156	0.12755555667788193	0.023230678593599	1127	1091	0.8078170336234852	0.8139614268646527	2218	1229557	686
ENSG00000225449	4.0562087488625425	0.1725678666276364	6.47682043227804	0.17402084174546018	0.030030405408759592	1587	632	0.729305342208568	0.8923024406895375	2219	1002984	687
ENSG00000137965	6.515773121508423	0.11552393231766092	7.000550635930758	0.18809255669265246	0.021729191788817784	988	1232	0.8315412186379928	0.7898958866700803	2220	1217216	688
ENSG00000211638	8.025804369269839	0.12509031251570782	5.914487140720784	0.15891192931512585	0.019878342900503162	769	1453	0.8689196108550947	0.7521761392729135	2222	1117357	689
ENSG00000143546	2.9470133166652435	0.15901276179542187	10.77017005667016	0.2893756401926806	0.046014419743356426	2004	220	0.6581327871650453	0.9626216077828981	2224	440880	690
ENSG00000163362	4.04438823219981	0.18111130235692144	6.157622669086722	0.16544455589430465	0.02996387898588	1594	634	0.728110599078341	0.8919610855094726	2228	1010596	691
ENSG00000057657	6.972136218269565	0.1815383879784281	4.268223790601553	0.11467971122016055	0.020818769908739602	904	1325	0.8458781362007168	0.7740228707970643	2229	1197800	692
ENSG00000231475	16.609555817528673	0.1368683184645659	4.534583335589098	0.12183632652397056	0.01667553313923564	303	1927	0.9484553678102066	0.6712749615975422	2230	583881	693
ENSG00000157388	3.935426682829661	0.1729658181758059	6.591846780093277	0.17711139861345	0.03063421796943667	1626	604	0.7226489161973033	0.8970814132104454	2230	982104	694
ENSG00000134802	7.255176643658649	0.19480630818320444	3.929171021134391	0.10556995606240444	0.02056569339558011	869	1361	0.8518518518518519	0.7678784775558969	2230	1182709	695
ENSG00000024422	5.100893354514365	0.1680288449315315	5.537761433122184	0.14878996817247236	0.025001006489419865	1282	952	0.7813620071684588	0.8376856118791602	2234	1220464	696
ENSG00000227036	7.808493460742997	0.1873992002640475	3.962340895079497	0.10646117258521422	0.01995073860164188	791	1444	0.8651647038743813	0.7537122375832053	2235	1142204	697
ENSG00000026652	7.139583657004491	0.20590759888330062	3.7221792811987715	0.10000844988902971	0.020592499784691	883	1353	0.8494623655913979	0.7692438982761564	2236	1194699	698
ENSG00000124107	3.138545663529308	0.15536158125623917	9.58529741993047	0.25754018392790323	0.04001185021206172	1909	336	0.674347158218126	0.9428230073391364	2245	641424	699
ENSG00000121270	3.037100085181113	0.1421576697553653	11.093506340814208	0.298063120866559	0.04237195870240183	1958	289	0.665983956306537	0.95084485407066055	2247	565862	700
ENSG00000172716	3.2131814476731604	0.1818377841837753	7.7821149589339305	0.20909182366158333	0.038020793905566994	1881	368	0.6791261307390339	0.9373613244580986	2249	692208	701
ENSG00000132205	4.827776681844042	0.18104170512258524	5.2563792874632	0.1412297218522733	0.025568469658124	1340	911	0.7714627069465779	0.8446833930704898	2251	1220740	702
ENSG00000089225	7.831138623265085	0.156392515953811	4.700744051233107	0.12630077445853036	0.019752495884484394	786	1468	0.8660180918245435	0.749615975422427	2254	1153848	703
ENSG00000103534	3.4022232975085687	0.14911392179148703	8.658466699331289	0.2326378628213271	0.034689544082478055	1802	453	0.6926096603515959	0.9228537293053423	2255	816306	704
ENSG00000149231	13.7432727083844	0.22785974745101714	2.7781154711145555	0.07464310579618781	0.01700815923567891	386	1870	0.9342891278375149	0.6810035842293907	2256	721820	705
ENSG00000171428	6.091147981936948	0.18352199457207327	4.493349358532475	0.12072844164883241	0.022156324412971887	1069	1187	0.8177163338453661	0.7975763782215395	2256	1268903	706
ENSG00000163017	3.1876317190271113	0.15016384500005928	9.486413186497357	0.2548833374524896	0.03827426197831345	1893	366	0.6770779996586449	0.9377026796381636	2259	692838	707
ENSG00000113532	3.7182831554800195	0.14211962974736525	8.228005452440406	0.22107212168244478	0.03141868808097353	1692	573	0.7113841952551629	0.9023724185014508	2265	969516	708
ENSG00000154330	5.007091280861258	0.1781507787489228	5.189707334935381	0.13943836304882667	0.02484105296462349	1302	964	0.7779484553678102	0.8356374807987711	2266	1255128	709
ENSG00000196090	2.5673050860245423	0.16511108283958434	16.146282428621902	0.4338223806986805	0.07162888303720553	2223	44	0.6207543949479433	0.9926608636286056	2267	97812	710
ENSG00000116824	24.831733504471103	0.15363843135201796	3.7953195738810566	0.10197360168398288	0.015667064202042627	155	2116	0.973715651135006	0.6390168970814132	2271	327980	711
ENSG00000180777	3.2131482245479632	0.15732818705050305	8.772000111517242	0.2356883071190216	0.037080414068037845	1882	392	0.6789554531490015	0.9332650622973203	2274	737744	712
ENSG00000038295	7.19016815099188	0.17725369984765185	4.277046479813222	0.11491676145478212	0.02036942114237016	878	1396	0.85031575354156	0.7619047619047619	2274	1225688	713
ENSG00000060982	3.2876278203668274	0.15429570241280569	8.520872182672491	0.22894093871189922	0.03532460294959958	1845	430	0.6852705239802014	0.926779313876088	2275	793350	714
ENSG00000115596	7.339826975925099	0.1895665184566621	3.9567239343282536	0.1063102546698261	0.020152864854000037	857	1418	0.853899982932241	0.7581498549240484	2275	1215226	715
ENSG00000110852	3.25523040091191	0.17305104563917248	7.7518174019772665	0.20827778127465008	0.03604268783298505	1867	411	0.681515616999488	0.9300221880867042	2278	767337	716
ENSG00000172578	15.131630016484227	0.15170929108157336	4.082486170514834	0.1096892660890577	0.016640880797629008	343	1937	0.9416282642089093	0.669568185697218	2280	664391	717
ENSG00000106819	6.729892381009205	0.15816542667624686	4.882911146837498	0.13119528583905538	0.02075055836264636	954	1330	0.8373442566990954	0.7731694828469022	2284	1268820	718
ENSG00000130224	9.190432596009918	0.18586269477436254	3.690740445939526	0.09916374334937558	0.01843084056282822	637	1649	0.8914490527393754	0.7187233316265574	2286	1050413	719
ENSG00000171791	4.845631200203803	0.1728522275441534	5.378349897066238	0.144506858894015	0.024978332455239144	1334	955	0.7724867724867726	0.837173579109063	2289	1273970	720
ENSG00000171385	3.5450905167536395	0.16934534581255087	7.067375187808088	0.1898880155738347	0.03215665166301008	1745	546	0.7023382829834443	0.9069807134323263	2291	952770	721
ENSG00000211625	20.08658426861115	0.14417729295092482	4.112671593511219	0.11050029563251937	0.015931633494573542	223	2071	0.9621095750128008	0.6466973886328725	2294	461833	722
ENSG00000124839	8.33280919618402	0.1837418363188604	3.854977773094629	0.10357651319785247	0.01903133873447809	733	1561	0.8750640040962622	0.7337429595494112	2294	1144213	723
ENSG00000211652	15.360485132075425	0.1467704216422736	4.1916705339292	0.11262285904959735	0.016529704509267752	338	1958	0.9424816521590715	0.665983956306537	2296	661804	724
ENSG00000211935	6.467698131249331	0.11926254970767787	6.585880626355902	0.17695109849301022	0.021103639179850833	999	1298	0.8296637651476362	0.7786311657279399	2297	1296702	725
ENSG00000049192	8.888034793424131	0.15550343428571148	4.428901319207186	0.1189968355051236	0.018504416590178607	668	1630	0.88615804744837	0.7219662058371736	2298	1088840	726
ENSG00000122122	21.83017950609187	0.13940941547605004	4.202602205797933	0.11291657396113042	0.015741633573479363	197	2104	0.966547192353644	0.6410650281618023	2301	414488	727
ENSG00000139278	6.935830911981816	0.20237610671559234	3.7520738744273636	0.1008116653450815	0.020401872344052795	915	1389	0.8440006827103601	0.7630995050349889	2304	1270935	728
ENSG00000147443	12.404824087083991	0.1566408949070337	4.042245660133877	0.10860807392664074	0.01701246589399828	436	1869	0.9257552483358935	0.6811742618194231	2305	814884	729
ENSG00000136010	7.816706219157649	0.17632709434709445	4.094363597551777	0.1100083917885195	0.01939746007786641	788	1517	0.8656767366444786	0.7412527735108381	2305	1195396	730
ENSG00000167614	9.13534760304398	0.16919703141166434	4.0265419404263945	0.10818614243253728	0.018304774139464804	641	1665	0.8907663423792456	0.7159924901860386	2306	1067265	731
ENSG00000213626	3.149680643753623	0.17386823083818218	7.787040214768225	0.20922415667514416	0.03637743396971796	1905	404	0.6750298685782556	0.9312169312169312	2309	769620	732
ENSG00000131831	2.862879170791417	0.1681986737724749	9.586725495569295	0.2575785538236481	0.043324371145369654	2047	264	0.6507936507936508	0.9551117938214713	2311	540408	733
ENSG00000117115	4.397799352101131	0.17748922741839002	5.555555595289748	0.1492680662008078	0.02649347374821847	1464	848	0.7502986857825568	0.8554360812425328	2312	1241472	734
ENSG00000119699	5.314472698650132	0.17986607693324466	4.848108583480972	0.1302602018061525	0.0234293914794054	1244	1071	0.7878477555896911	0.8173749786653013	2315	1332324	735
ENSG00000196196	6.961940787719087	0.1831920973431801	4.1154351947685335	0.1105745487667656	0.02025638350135954	908	1408	0.8451954258405872	0.7598566308243728	2316	1278464	736
ENSG00000254087	7.272287432566501	0.20519226052944928	3.614742996981246	0.09712182476038424	0.01992864676932828	867	1450	0.8521932070319167	0.7526881720430108	2317	1257150	737
ENSG00000149970	6.764811950232916	0.19747898265407862	3.861446153247798	0.10375030726405421	0.020488505128553488	944	1374	0.8390510325994197	0.7656596688854753	2318	1297056	738
ENSG00000196664	5.575338884392405	0.13598203990265942	6.171398581121625	0.16581469056658582	0.0225478198690726	1172	1147	0.8001365420720259	0.8044034818228367	2319	1344284	739
ENSG00000119681	11.972380812639903	0.19207321385213766	3.2949056899097315	0.08852835548326705	0.017003925754715616	456	1872	0.9223416965352449	0.6806622290493258	2328	853632	740
ENSG00000211967	20.105613288423516	0.14208421079905437	4.108830833324441	0.11039710112100959	0.015685684987282046	222	2110	0.9622802526028332	0.6400409626216077	2332	468420	741
ENSG00000255774	3.188955248812573	0.16266197661092763	8.010772772017148	0.21523545934215788	0.035010625253356346	1892	440	0.6772486772486772	0.9250725379757638	2332	832480	742
ENSG00000134363	3.7566914614106026	0.15167661919401337	7.218777268984002	0.19395592480240353	0.029418578946676856	1675	658	0.7142857142857143	0.8878648233486943	2333	1102150	743
ENSG00000173040	3.3434007601025386	0.19441426334034578	6.309674214679946	0.16952991509632354	0.03295903355760311	1822	514	0.6891961085509473	0.9124423963133641	2336	936508	744
ENSG00000165731	2.6541469571854055	0.15591119977887286	11.778486340936501	0.3164673359357363	0.04934080203656425	2170	170	0.6298003072196621	0.9711554872845195	2340	368900	745
ENSG00000160191	4.679134508020349	0.16684295393541942	5.541328131192638	0.14888579911405278	0.024840546523224018	1378	965	0.7649769585253456	0.8354668032087387	2343	1329770	746
ENSG00000237988	4.074498684679579	0.1402990979300906	7.361359997701365	0.19778687344907353	0.027749319927318005	1579	766	0.7306707629288274	0.869431643625192	2345	1209514	747
ENSG00000064300	4.313097160730365	0.16623707279282493	5.910683904559523	0.15880974300857936	0.026400066808727026	1492	854	0.7455197132616487	0.8544120157023383	2346	1274168	748
ENSG00000165548	4.017613395517765	0.1562644071408683	6.674266407320909	0.17932586990479854	0.02802225074569382	1608	745	0.7257211128178871	0.873015873015873	2353	1197960	749
ENSG00000276775	11.038275585996857	0.12950477106923405	4.9273159197601215	0.13238836445568658	0.01714492483106401	511	1843	0.9129544290834614	0.6856118791602663	2354	941773	750
ENSG00000120708	3.3142539675849325	0.14178632899251892	8.600456203934389	0.23107922222837043	0.03276387462620712	1833	521	0.6873186550605905	0.911247653183137	2354	954993	751
ENSG00000132554	2.918260683825594	0.18024290796542056	8.236017453159059	0.22128739013456625	0.03988548269393274	2018	339	0.6557433009045912	0.9423109745690391	2357	684102	752
ENSG00000116774	3.0372263664456525	0.1517679890679077	8.945652683264948	0.24035404812925537	0.03647805054890819	1957	400	0.6661546338965694	0.931899641577061	2357	782800	753
ENSG00000141753	3.434253903483816	0.1614684819223892	7.255788704447051	0.19495035736709054	0.031478338254291374	1789	570	0.6948284690220174	0.902884451271548	2359	1019730	754
ENSG00000066056	7.985441854432899	0.1656608884867447	4.220560723420935	0.11339908793321474	0.018785793660602845	771	1589	0.8685782556750299	0.7289639870285032	2360	1225119	755
ENSG00000214313	4.208643709775406	0.1669958303592499	5.947629061552604	0.1598023947866514	0.026686333610793516	1526	837	0.7397166752005462	0.8573135347328895	2363	1277262	756
ENSG00000169508	5.582103559896988	0.15599651791959673	5.250148649053433	0.1410623154910786	0.022005230026283847	1169	1198	0.8006485748421233	0.7956989247311828	2367	1400462	757
ENSG00000165474	3.89813198564222	0.1225509967160179	8.572830555176049	0.23033696934349313	0.02822802517359194	1639	730	0.7204301075268817	0.8755760368663594	2369	1196470	758
ENSG00000163032	4.1820741734105	0.19366350463997137	5.152836964374402	0.1384477206514379	0.026812270790773203	1540	830	0.7373271889400922	0.8585082778631166	2370	1278200	759
ENSG00000105989	4.269433580176313	0.14091809898424823	6.951977029904396	0.18678746881879474	0.026321735020024096	1509	861	0.7426181942310974	0.8532172725721112	2370	1299249	760
ENSG00000239713	3.7376686362958975	0.12100419283771327	8.87124617275385	0.23835487527494026	0.028841939291577967	1685	692	0.71257893838539	0.8820617852875917	2377	1166020	761
ENSG00000225698	13.337014844089477	0.1524619905467736	4.003960238289214	0.1075794115751596	0.01640177123059945	401	1979	0.9317289639870285	0.6623997269158559	2380	793579	762
ENSG00000137078	11.32588779632359	0.15493032671511678	4.0683885588045765	0.10931048790891959	0.016935509605117735	494	1886	0.9158559481140126	0.6782727427888718	2380	931684	763
ENSG00000271601	6.745762799804592	0.2086936787402812	3.5659936249651762	0.09581201436167054	0.01999536174465368	951	1434	0.8378562894691927	0.7554190134835296	2385	1363734	764
ENSG00000009790	10.820521797089555	0.17137219469359025	3.701264402589883	0.09944650366578962	0.017042365587810537	527	1862	0.9102235876429425	0.6823690049496501	2389	981274	765
ENSG00000128606	9.384991435562855	0.18121451423433907	3.6084719277738184	0.09695333209434057	0.01756935097887648	619	1772	0.894521249359959	0.6977299880525687	2391	1096868	766
ENSG00000003989	2.357081814004985	0.14974965916813907	18.24084258638606	0.4900995502685061	0.07339224061116703	2355	41	0.5982249530636627	0.9931728963987029	2396	96555	767
ENSG00000154734	2.950583692565554	0.17408578038554626	7.829170096789097	0.2103561129503825	0.03662000808183745	2001	398	0.6586448199351425	0.9322409967571258	2399	796398	768
ENSG00000137440	5.286731060842794	0.18219138164564896	4.5991600231279826	0.12357138922026607	0.022513642133912527	1248	1151	0.7871650452295613	0.8037207714627069	2399	1436448	769
ENSG00000224397	4.848415116091717	0.1859981995483999	4.689379294776911	0.12599542332128358	0.023434921889097224	1333	1069	0.7726574500768049	0.8177163338453661	2402	1424977	770
ENSG00000211951	12.475361482978743	0.13387531801749508	4.571409765631683	0.12282578831645026	0.01644334147161431	430	1974	0.926779313876088	0.6632531148660181	2404	848820	771
ENSG00000264230	6.1467484350529675	0.17370115240297448	4.428208126503117	0.11897821062905746	0.020666652297111107	1061	1343	0.8190817545656255	0.7709506741764807	2404	1424923	772
ENSG00000107159	3.337373464804936	0.15893882583267924	7.311474102061189	0.19644652664753712	0.031222980284267683	1828	578	0.6881720430107527	0.9015190305512886	2406	1056584	773
ENSG00000161405	4.716388746764653	0.13336162934815904	6.62939061145268	0.17812013572509708	0.023754391520014177	1369	1045	0.7665130568356375	0.8218125960061444	2414	1430605	774
ENSG00000115226	5.788285926924382	0.19899489831715145	3.978428593821201	0.10689342092466587	0.021271245427676354	1134	1280	0.8066222904932583	0.7817033623485237	2414	1451520	775
ENSG00000183098	3.522317752862233	0.12676481266805267	8.605068772185453	0.23120315387323406	0.029308424489003473	1753	662	0.7009728622631848	0.8871821129885646	2415	1160486	776
ENSG00000105894	2.6031386850733758	0.15631169808140447	10.962417585558255	0.29454099519215887	0.04604020311307314	2197	219	0.6251920122887864	0.9627922853729305	2416	481143	777
ENSG00000162692	2.6177165719367324	0.15925561314941294	10.625504531670273	0.28548873045120193	0.04546568281525364	2187	229	0.6268987881891108	0.9610855094726063	2416	500823	778
ENSG00000187498	2.8798931645741632	0.10512166585345686	13.346209854202277	0.3585893259237627	0.03769550729837412	2041	377	0.6518177163338454	0.9358252261478068	2418	769457	779
ENSG00000010295	8.333424461453546	0.18337931041495903	3.686719509024726	0.09905570780418249	0.018164767389796662	732	1689	0.8752346816862946	0.7118962280252603	2421	1236348	780
ENSG00000253768	3.2208055719503075	0.17523866702178592	6.858598892267628	0.18427856151125369	0.03229272947992428	1879	543	0.6794674859190988	0.9074927462024236	2422	1020297	781
ENSG00000118473	3.9400741549799827	0.13699186986758008	7.392026213280465	0.19861082104867459	0.027208067751393263	1624	800	0.7229902713773682	0.8636286055640894	2424	1299200	782
ENSG00000204252	8.626423775223419	0.1453971974307558	4.566726562752519	0.1226999588426184	0.0178402301405858	701	1730	0.8805256869772999	0.7048984468339308	2431	1212730	783
ENSG00000163638	3.4494683566198048	0.17508458756881115	6.25506221454114	0.16806258612944408	0.029425168578221517	1777	657	0.6968766001024065	0.8880355009387267	2434	1167489	784
ENSG00000109436	19.844904951890054	0.20337991913595113	2.7719372134242444	0.07447710681334892	0.015147147961178498	230	2208	0.9609148318825738	0.6233145587984298	2438	507840	785
ENSG00000139174	7.831224398969532	0.20787215065627565	3.2820821965301055	0.08818381063516247	0.018330958369796976	785	1659	0.8661887694145759	0.7170165557262331	2444	1302315	786
ENSG00000137752	3.52592870582761	0.1504025119378207	7.1104948826632315	0.19104656638946388	0.028733883482070996	1752	696	0.7011435398532173	0.881379074927462	2448	1219392	787
ENSG00000198771	4.1594000932348925	0.16543460906369534	5.780738663517831	0.155318341561938	0.025695029116720714	1552	903	0.735279057859703	0.8460488137907493	2455	1401456	788
ENSG00000187800	7.145113836565746	0.1726576892007017	4.088812482755588	0.10985924303882678	0.018968043040422107	882	1574	0.8496330431814303	0.7315241508789896	2456	1388268	789
ENSG00000132274	4.405064301564948	0.14604419824692103	6.221519840639647	0.16716136118403893	0.02441294697198695	1462	996	0.7506400409626216	0.8301757979177334	2458	1456152	790
ENSG00000172243	4.028758966582648	0.16054902272668853	6.114045013814473	0.16427370048290907	0.026373982072227794	1603	857	0.7265745007680491	0.853899982932241	2460	1373771	791
ENSG00000165168	10.666211111717255	0.1295309570655929	4.790284573156454	0.12870657174106334	0.016671485418251326	533	1928	0.9091995221027479	0.6711042840075099	2461	1027624	792
ENSG00000230630	6.192225312828913	0.17268486922696505	4.35071028562919	0.11689597913239187	0.020186166869635126	1046	1415	0.821641918416112	0.7586618876941458	2461	1480090	793
ENSG00000090382	4.837780676665137	0.1373112742986385	6.171086748777202	0.16580631217666017	0.022767076011735072	1336	1128	0.7721454173067076	0.8076463560334528	2464	1507008	794
ENSG00000211976	12.330191186872868	0.13163074677607692	4.574034376472034	0.12289630702118629	0.016176932669220774	442	2023	0.9247311827956989	0.6548899129544291	2465	894166	795
ENSG00000147041	2.7831990667683035	0.16205792093249038	8.686057192137877	0.23337917112724316	0.037820943261828915	2098	375	0.642089093701997	0.9361665813278717	2473	786750	796
ENSG00000139567	6.875933834472951	0.1719744833843153	4.135378467274417	0.1111103896326536	0.019108151855705587	929	1549	0.8416111964499061	0.7357910906298003	2478	1439021	797
ENSG00000198467	6.028235985074306	0.17304092815275765	4.374999474327017	0.11754858716849632	0.02034071662668194	1079	1399	0.8160095579450418	0.7613927291346646	2478	1509521	798
ENSG00000198502	2.5618745156639853	0.10259363537902381	15.887439042780189	0.4268677114507982	0.04379391034366154	2229	260	0.6197303294077487	0.955794504181601	2489	579540	799
ENSG00000084636	6.394681001303224	0.17672822879185252	4.154186406649439	0.11161572608219104	0.0197256495758222	1015	1474	0.8269329237071172	0.7485919098822325	2489	1496110	800
ENSG00000161940	6.987321934641003	0.14703921880974155	4.760679208760838	0.12791112735810178	0.018807952243808646	903	1587	0.8460488137907493	0.729305342208568	2490	1433061	801
ENSG00000165092	2.539544068576207	0.15781642853309466	10.3737030992687	0.27872326618097787	0.043987110417761016	2236	256	0.6185355862775217	0.9564772145417306	2492	572416	802
ENSG00000105122	13.260639751201559	0.15305499537885114	3.8489335852369635	0.1034141164370257	0.01582804711337694	402	2090	0.9315582863969961	0.6434545144222563	2492	840180	803
ENSG00000261039	8.90664016476907	0.14736923018644618	4.352602543739941	0.11694682079963828	0.017234362953994966	667	1826	0.8863287250384024	0.6885133981908176	2493	1217942	804
ENSG00000256124	5.989061701587084	0.17000088178681208	4.431747190247746	0.11907329908461536	0.020242565841649414	1082	1411	0.8154975251749446	0.7593445980542755	2493	1526702	805
ENSG00000154928	6.94278973597863	0.18876106524976607	3.7204005565653366	0.09996065866783094	0.01886868041320803	914	1584	0.8441713603003925	0.7298173749786653	2498	1447776	806
ENSG00000179066	8.655846679000279	0.16105358637867456	4.014345267344955	0.10785843914999008	0.01737098844631194	697	1803	0.8812083973374296	0.6924389827615633	2500	1256691	807
ENSG00000198732	2.9953365740023443	0.1599970424325161	7.639331624535934	0.20525548509098882	0.032840270557609616	1986	518	0.6612049837856289	0.9117596859532343	2504	1028748	808
ENSG00000092607	10.598789010647835	0.168726721334013	3.628980289153284	0.09750435591033038	0.01645159028853474	535	1972	0.9088581669226831	0.663594470046083	2507	1055020	809
ENSG00000138449	2.462173685904701	0.15478594856304995	10.877421097419504	0.2922572881531927	0.045237321571256546	2279	234	0.6111964499061273	0.9602321215224441	2513	533286	810
ENSG00000101265	4.9981611785832785	0.18215513912505205	4.481207520810805	0.12040221169653485	0.021931881622546275	1304	1209	0.7776071001877454	0.793821471240826	2513	1576536	811
