tumour_lineage	tumour_sample_id	cell_line_model_id	cell_line_group_id	cell_line_lineage	rank	top10_indicator	is_displayed_model	is_focal_lineage	is_non_focal_lineage	similarity_score	panel	figure_label
breast cancer	TCGA-BH-A0DP-01A-21R-A056-07	NG-A0611_KELLY_libLAB6075	KELLY	neuroblastoma	47	FALSE	FALSE	FALSE	TRUE	-0.324173042569568	A	KELLY
breast cancer	TCGA-BH-A0DP-01A-21R-A056-07	NG-A0611_LAN1_libLAB6085	LAN1	neuroblastoma	48	FALSE	FALSE	FALSE	TRUE	-0.327889752285735	A	LAN1
breast cancer	TCGA-BH-A0DP-01A-21R-A056-07	NG-30919_RBL_14_lib628470_10098_1	RBL_14	retinoblastoma	49	FALSE	FALSE	FALSE	TRUE	-0.33059395732457	A	RBL-14
breast cancer	TCGA-BH-A0DP-01A-21R-A056-07	NG-A0611_IMR32_libLAB6079	IMR32	neuroblastoma	50	FALSE	FALSE	FALSE	TRUE	-0.33910975753343	A	IMR32
breast cancer	TCGA-BH-A0DP-01A-21R-A056-07	NG-A0611_CHP134_libLAB6074	CHP134	neuroblastoma	51	FALSE	FALSE	FALSE	TRUE	-0.33966597128302	A	CHP134
breast cancer	TCGA-BH-A0DP-01A-21R-A056-07	NG-A0611_NGP_libLAB6082	NGP	neuroblastoma	52	FALSE	FALSE	FALSE	TRUE	-0.340225678837569	A	NGP
breast cancer	TCGA-BH-A0DP-01A-21R-A056-07	NG-A0611_LAN5_libLAB6087	LAN5	neuroblastoma	53	FALSE	FALSE	FALSE	TRUE	-0.349041247511974	A	LAN5
breast cancer	TCGA-BH-A0DP-01A-21R-A056-07	NG-30919_RBL_18_lib626623_10098_1	RBL_18	retinoblastoma	54	FALSE	FALSE	FALSE	TRUE	-0.35882599768221	A	RBL-18
breast cancer	TCGA-BH-A0DP-01A-21R-A056-07	NG-A0611_LAN2_libLAB6083	LAN2	neuroblastoma	55	FALSE	FALSE	FALSE	TRUE	-0.374142838625691	A	LAN2
breast cancer	TCGA-BH-A0DP-01A-21R-A056-07	NG-A0611_MHHNB11_libLAB6084	MHHNB11	neuroblastoma	56	FALSE	FALSE	FALSE	TRUE	-0.378554116767853	A	MHHNB11
breast cancer	TCGA-BH-A0DP-01A-21R-A056-07	NG-A0611_NBLS_libLAB6077	NBLS	neuroblastoma	57	FALSE	FALSE	FALSE	TRUE	-0.388962161742906	A	NBLS
breast cancer	TCGA-BH-A0DP-01A-21R-A056-07	NG-A0611_CHP126_libLAB6088	CHP126	neuroblastoma	58	FALSE	FALSE	FALSE	TRUE	-0.412351788426352	A	CHP126
breast cancer	TCGA-BH-A0DQ-01A-11R-A084-07	NG-29643_HCC_1143_lib581306_7997_4	HCC_1143	breast cancer	1	TRUE	FALSE	TRUE	FALSE	0.488052060488944	A	HCC-1143
breast cancer	TCGA-BH-A0DQ-01A-11R-A084-07	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	breast cancer	2	TRUE	FALSE	TRUE	FALSE	0.437099107717151	A	CAL-85-1
breast cancer	TCGA-BH-A0DQ-01A-11R-A084-07	NG-29643_HCC_1937_lib581305_7997_4	HCC_1937	breast cancer	3	TRUE	FALSE	TRUE	FALSE	0.425048974411023	A	HCC-1937
breast cancer	TCGA-BH-A0DQ-01A-11R-A084-07	NG-30919_MDA_MB_468_B_lib628474_10098_2	MDA_MB_468_B	breast cancer	4	TRUE	TRUE	TRUE	FALSE	0.419199646147434	A	MDA-MB-468-B
breast cancer	TCGA-BH-A0DQ-01A-11R-A084-07	NG-29643_ETCC_007_lib581312_7997_4	ETCC_007	breast cancer	5	TRUE	FALSE	TRUE	FALSE	0.41464791704589	A	ETCC-007
breast cancer	TCGA-BH-A0DQ-01A-11R-A084-07	NG-29643_MDA_MB_231_lib581314_8005_3	MDA_MB_231	breast cancer	6	TRUE	FALSE	TRUE	FALSE	0.412914291024869	A	MDA-MB-231
breast cancer	TCGA-BH-A0DQ-01A-11R-A084-07	NG-30919_HS_578T_B_lib628473_10098_2	HS_578T_B	breast cancer	7	TRUE	FALSE	TRUE	FALSE	0.40304918334056	A	HS-578T-B
breast cancer	TCGA-BH-A0DQ-01A-11R-A084-07	NG-29643_JIMT_1_B_lib581287_7997_4	JIMT_1_B	breast cancer	8	TRUE	FALSE	TRUE	FALSE	0.399887988612991	A	JIMT-1-B
breast cancer	TCGA-BH-A0DQ-01A-11R-A084-07	NG-29643_HDQ_P1_lib581303_8005_3	HDQ_P1	breast cancer	9	TRUE	FALSE	TRUE	FALSE	0.391201690722096	A	HDQ-P1
breast cancer	TCGA-BH-A0DQ-01A-11R-A084-07	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	CCLF_PEDS_0051_T	neuroblastoma	10	TRUE	FALSE	FALSE	TRUE	0.374409066563623	A	CCLF-PEDS-0051-T
breast cancer	TCGA-BH-A0DQ-01A-11R-A084-07	NG-29643_CAL_120_lib581301_8005_3	CAL_120	breast cancer	11	FALSE	FALSE	TRUE	FALSE	0.367628289897768	A	CAL-120
breast cancer	TCGA-BH-A0DQ-01A-11R-A084-07	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	breast cancer	12	FALSE	FALSE	TRUE	FALSE	0.332041091338892	A	ETCC-006
breast cancer	TCGA-BH-A0DQ-01A-11R-A084-07	NG-29643_KPL_1_lib581296_7997_4	KPL_1	breast cancer	13	FALSE	TRUE	TRUE	FALSE	0.324026302761259	A	KPL-1
breast cancer	TCGA-BH-A0DQ-01A-11R-A084-07	NG-29643_MCF_7_lib581315_7997_4	MCF_7	breast cancer	14	FALSE	TRUE	TRUE	FALSE	0.322752461472939	A	MCF-7
breast cancer	TCGA-BH-A0DQ-01A-11R-A084-07	NG-29643_EFM_192A_lib581292_7997_4	EFM_192A	breast cancer	15	FALSE	TRUE	TRUE	FALSE	0.311779118855402	A	EFM-192A
breast cancer	TCGA-BH-A0DQ-01A-11R-A084-07	NG-29643_HCC_1599_lib581304_7997_4	HCC_1599	breast cancer	16	FALSE	FALSE	TRUE	FALSE	0.281844197960387	A	HCC-1599
breast cancer	TCGA-BH-A0DQ-01A-11R-A084-07	NG-29643_CAL_51_lib581295_7997_4	CAL_51	breast cancer	17	FALSE	FALSE	TRUE	FALSE	0.279395040683612	A	CAL-51
breast cancer	TCGA-BH-A0DQ-01A-11R-A084-07	NG-29643_T_47D_lib581309_8005_3	T_47D	breast cancer	18	FALSE	FALSE	TRUE	FALSE	0.245973302438781	A	T-47D
breast cancer	TCGA-BH-A0DQ-01A-11R-A084-07	NG-29643_EFM_192B_lib581293_7997_4	EFM_192B	breast cancer	19	FALSE	FALSE	TRUE	FALSE	0.245628813269751	A	EFM-192B
breast cancer	TCGA-BH-A0DQ-01A-11R-A084-07	NG-29643_SK_BR_3_lib581307_7997_4	SK_BR_3	breast cancer	20	FALSE	FALSE	TRUE	FALSE	0.244507301877676	A	SK-BR-3
breast cancer	TCGA-BH-A0DQ-01A-11R-A084-07	NG-29643_MFM_223_lib581297_7997_4	MFM_223	breast cancer	21	FALSE	FALSE	TRUE	FALSE	0.234706480204625	A	MFM-223
breast cancer	TCGA-BH-A0DQ-01A-11R-A084-07	NG-29643_CAL_148_lib581302_7997_4	CAL_148	breast cancer	22	FALSE	FALSE	TRUE	FALSE	0.220233742539416	A	CAL-148
breast cancer	TCGA-BH-A0DQ-01A-11R-A084-07	NG-29643_EFM_19_lib581291_7997_4	EFM_19	breast cancer	23	FALSE	FALSE	TRUE	FALSE	0.211507615271981	A	EFM-19
breast cancer	TCGA-BH-A0DQ-01A-11R-A084-07	NG-29643_EFM_192C_lib581294_7997_4	EFM_192C	breast cancer	24	FALSE	FALSE	TRUE	FALSE	0.168092197320321	A	EFM-192C
breast cancer	TCGA-BH-A0DQ-01A-11R-A084-07	NG-A0611_GIMEN_libLAB6073	GIMEN	neuroblastoma	25	FALSE	FALSE	FALSE	TRUE	0.158407369971934	A	GIMEN
breast cancer	TCGA-BH-A0DQ-01A-11R-A084-07	NG-29643_IPH_926_lib581313_7997_4	IPH_926	breast cancer	26	FALSE	FALSE	TRUE	FALSE	0.115548864530857	A	IPH-926
breast cancer	TCGA-BH-A0DQ-01A-11R-A084-07	NG-29643_COLO_824_lib581290_7997_4	COLO_824	breast cancer	27	FALSE	FALSE	TRUE	FALSE	0.113814539748844	A	COLO-824
breast cancer	TCGA-BH-A0DQ-01A-11R-A084-07	NG-29643_BT_474_lib581288_7997_4	BT_474	breast cancer	28	FALSE	FALSE	TRUE	FALSE	0.0971050681484126	A	BT-474
breast cancer	TCGA-BH-A0DQ-01A-11R-A084-07	NG-29643_EVSA_T_lib581299_7997_4	EVSA_T	breast cancer	29	FALSE	FALSE	TRUE	FALSE	0.0715415960190189	A	EVSA-T
breast cancer	TCGA-BH-A0DQ-01A-11R-A084-07	NG-A0611_LS_libLAB6078	LS	neuroblastoma	30	FALSE	FALSE	FALSE	TRUE	0.0569933921666797	A	LS
breast cancer	TCGA-BH-A0DQ-01A-11R-A084-07	NG-29643_MDA_MB_453_lib581289_7997_4	MDA_MB_453	breast cancer	31	FALSE	FALSE	TRUE	FALSE	0.0234961877347182	A	MDA-MB-453
breast cancer	TCGA-BH-A0DQ-01A-11R-A084-07	NG-29643_DU_4475_lib581298_7997_4	DU_4475	breast cancer	32	FALSE	FALSE	TRUE	FALSE	0.00783276133923134	A	DU-4475
breast cancer	TCGA-BH-A0DQ-01A-11R-A084-07	NG-A0611_SHSY5Y_libLAB6081	SHSY5Y	neuroblastoma	33	FALSE	FALSE	FALSE	TRUE	-0.047777433443889	A	SHSY5Y
breast cancer	TCGA-BH-A0DQ-01A-11R-A084-07	NG-A0611_SKNBE2_libLAB6076	SKNBE2	neuroblastoma	34	FALSE	FALSE	FALSE	TRUE	-0.201395146196522	A	SKNBE2
breast cancer	TCGA-BH-A0DQ-01A-11R-A084-07	NG-A0611_LAN6_libLAB6089	LAN6	neuroblastoma	35	FALSE	FALSE	FALSE	TRUE	-0.232010660297693	A	LAN6
breast cancer	TCGA-BH-A0DQ-01A-11R-A084-07	NG-30919_WERI_RB1_lib628472_10098_1	WERI_RB1	retinoblastoma	36	FALSE	FALSE	FALSE	TRUE	-0.264937675760226	A	WERI-RB1
breast cancer	TCGA-BH-A0DQ-01A-11R-A084-07	NG-30919_RBL_15_lib626622_10102_4	RBL_15	retinoblastoma	37	FALSE	FALSE	FALSE	TRUE	-0.269680865373563	A	RBL-15-4
breast cancer	TCGA-BH-A0DQ-01A-11R-A084-07	NG-A0611_KELLY_libLAB6075	KELLY	neuroblastoma	38	FALSE	FALSE	FALSE	TRUE	-0.269737465013911	A	KELLY
breast cancer	TCGA-BH-A0DQ-01A-11R-A084-07	NG-30919_RBL_15_lib626622_10098_2	RBL_15	retinoblastoma	39	FALSE	FALSE	FALSE	TRUE	-0.288024738934159	A	RBL-15-2
breast cancer	TCGA-BH-A0DQ-01A-11R-A084-07	NG-A0611_LAN5_libLAB6087	LAN5	neuroblastoma	40	FALSE	FALSE	FALSE	TRUE	-0.293087262320816	A	LAN5
breast cancer	TCGA-BH-A0DQ-01A-11R-A084-07	NG-A0611_MHHNB11_libLAB6084	MHHNB11	neuroblastoma	41	FALSE	FALSE	FALSE	TRUE	-0.29723371004703	A	MHHNB11
breast cancer	TCGA-BH-A0DQ-01A-11R-A084-07	NG-A0611_SIMA_libLAB6086	SIMA	neuroblastoma	42	FALSE	FALSE	FALSE	TRUE	-0.301770066406751	A	SIMA
breast cancer	TCGA-BH-A0DQ-01A-11R-A084-07	NG-30919_RBL_13_lib628469_10098_1	RBL_13	retinoblastoma	43	FALSE	FALSE	FALSE	TRUE	-0.314003275092769	A	RBL-13
breast cancer	TCGA-BH-A0DQ-01A-11R-A084-07	NG-30919_RBL_7_lib628468_10098_1	RBL_7	retinoblastoma	44	FALSE	FALSE	FALSE	TRUE	-0.326756361956796	A	RBL-7
breast cancer	TCGA-BH-A0DQ-01A-11R-A084-07	NG-30919_RBL_30_lib628471_10098_1	RBL_30	retinoblastoma	45	FALSE	FALSE	FALSE	TRUE	-0.327297901725555	A	RBL-30
breast cancer	TCGA-BH-A0DQ-01A-11R-A084-07	NG-A0611_LAN2_libLAB6083	LAN2	neuroblastoma	46	FALSE	FALSE	FALSE	TRUE	-0.327856910519113	A	LAN2
breast cancer	TCGA-BH-A0DQ-01A-11R-A084-07	NG-A0611_IMR32_libLAB6079	IMR32	neuroblastoma	47	FALSE	FALSE	FALSE	TRUE	-0.330907701009954	A	IMR32
breast cancer	TCGA-BH-A0DQ-01A-11R-A084-07	NG-30919_RBL_14_lib628470_10098_1	RBL_14	retinoblastoma	48	FALSE	FALSE	FALSE	TRUE	-0.333451889781634	A	RBL-14
breast cancer	TCGA-BH-A0DQ-01A-11R-A084-07	NG-30919_RBL_20_lib626624_10098_1	RBL_20	retinoblastoma	49	FALSE	FALSE	FALSE	TRUE	-0.342335238272258	A	RBL-20-1
breast cancer	TCGA-BH-A0DQ-01A-11R-A084-07	NG-A0611_LAN1_libLAB6085	LAN1	neuroblastoma	50	FALSE	FALSE	FALSE	TRUE	-0.343761409456822	A	LAN1
breast cancer	TCGA-BH-A0DQ-01A-11R-A084-07	NG-30919_Y_79_lib626626_10098_1	Y_79	retinoblastoma	51	FALSE	FALSE	FALSE	TRUE	-0.345525780961488	A	Y-79
breast cancer	TCGA-BH-A0DQ-01A-11R-A084-07	NG-A0611_NGP_libLAB6082	NGP	neuroblastoma	52	FALSE	FALSE	FALSE	TRUE	-0.348020357702739	A	NGP
breast cancer	TCGA-BH-A0DQ-01A-11R-A084-07	NG-A0611_NBLS_libLAB6077	NBLS	neuroblastoma	53	FALSE	FALSE	FALSE	TRUE	-0.348858172132084	A	NBLS
breast cancer	TCGA-BH-A0DQ-01A-11R-A084-07	NG-30919_RBL_20_lib626624_10102_3	RBL_20	retinoblastoma	54	FALSE	FALSE	FALSE	TRUE	-0.368837146413836	A	RBL-20-3
breast cancer	TCGA-BH-A0DQ-01A-11R-A084-07	NG-30919_RBL_18_lib626623_10098_1	RBL_18	retinoblastoma	55	FALSE	FALSE	FALSE	TRUE	-0.370843289221717	A	RBL-18
breast cancer	TCGA-BH-A0DQ-01A-11R-A084-07	NG-A0611_NMB_libLAB6080	NMB	neuroblastoma	56	FALSE	FALSE	FALSE	TRUE	-0.378075465488369	A	NMB
breast cancer	TCGA-BH-A0DQ-01A-11R-A084-07	NG-A0611_CHP134_libLAB6074	CHP134	neuroblastoma	57	FALSE	FALSE	FALSE	TRUE	-0.389976063942221	A	CHP134
breast cancer	TCGA-BH-A0DQ-01A-11R-A084-07	NG-A0611_CHP126_libLAB6088	CHP126	neuroblastoma	58	FALSE	FALSE	FALSE	TRUE	-0.43881037338643	A	CHP126
breast cancer	TCGA-BH-A0DS-01A-11R-A056-07	NG-29643_EFM_192A_lib581292_7997_4	EFM_192A	breast cancer	1	TRUE	TRUE	TRUE	FALSE	0.492288648383119	A	EFM-192A
breast cancer	TCGA-BH-A0DS-01A-11R-A056-07	NG-30919_MDA_MB_468_B_lib628474_10098_2	MDA_MB_468_B	breast cancer	2	TRUE	TRUE	TRUE	FALSE	0.443596187420276	A	MDA-MB-468-B
breast cancer	TCGA-BH-A0DS-01A-11R-A056-07	NG-29643_KPL_1_lib581296_7997_4	KPL_1	breast cancer	3	TRUE	TRUE	TRUE	FALSE	0.42939736406391	A	KPL-1
breast cancer	TCGA-BH-A0DS-01A-11R-A056-07	NG-29643_EFM_192C_lib581294_7997_4	EFM_192C	breast cancer	4	TRUE	FALSE	TRUE	FALSE	0.420150659857474	A	EFM-192C
breast cancer	TCGA-BH-A0DS-01A-11R-A056-07	NG-29643_MCF_7_lib581315_7997_4	MCF_7	breast cancer	5	TRUE	TRUE	TRUE	FALSE	0.416589075081519	A	MCF-7
breast cancer	TCGA-BH-A0DS-01A-11R-A056-07	NG-29643_T_47D_lib581309_8005_3	T_47D	breast cancer	6	TRUE	FALSE	TRUE	FALSE	0.41588961532858	A	T-47D
breast cancer	TCGA-BH-A0DS-01A-11R-A056-07	NG-29643_CAL_148_lib581302_7997_4	CAL_148	breast cancer	7	TRUE	FALSE	TRUE	FALSE	0.406819697653106	A	CAL-148
breast cancer	TCGA-BH-A0DS-01A-11R-A056-07	NG-29643_HCC_1143_lib581306_7997_4	HCC_1143	breast cancer	8	TRUE	FALSE	TRUE	FALSE	0.404429236299655	A	HCC-1143
breast cancer	TCGA-BH-A0DS-01A-11R-A056-07	NG-29643_HCC_1937_lib581305_7997_4	HCC_1937	breast cancer	9	TRUE	FALSE	TRUE	FALSE	0.400136048765132	A	HCC-1937
breast cancer	TCGA-BH-A0DS-01A-11R-A056-07	NG-29643_SK_BR_3_lib581307_7997_4	SK_BR_3	breast cancer	10	TRUE	FALSE	TRUE	FALSE	0.387465415698155	A	SK-BR-3
breast cancer	TCGA-BH-A0DS-01A-11R-A056-07	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	breast cancer	11	FALSE	FALSE	TRUE	FALSE	0.377683460571887	A	CAL-85-1
breast cancer	TCGA-BH-A0DS-01A-11R-A056-07	NG-29643_EFM_192B_lib581293_7997_4	EFM_192B	breast cancer	12	FALSE	FALSE	TRUE	FALSE	0.367263536659971	A	EFM-192B
breast cancer	TCGA-BH-A0DS-01A-11R-A056-07	NG-29643_MFM_223_lib581297_7997_4	MFM_223	breast cancer	13	FALSE	FALSE	TRUE	FALSE	0.352493825573185	A	MFM-223
breast cancer	TCGA-BH-A0DS-01A-11R-A056-07	NG-29643_IPH_926_lib581313_7997_4	IPH_926	breast cancer	14	FALSE	FALSE	TRUE	FALSE	0.336332881351432	A	IPH-926
breast cancer	TCGA-BH-A0DS-01A-11R-A056-07	NG-29643_EFM_19_lib581291_7997_4	EFM_19	breast cancer	15	FALSE	FALSE	TRUE	FALSE	0.323624515190889	A	EFM-19
breast cancer	TCGA-BH-A0DS-01A-11R-A056-07	NG-29643_ETCC_007_lib581312_7997_4	ETCC_007	breast cancer	16	FALSE	FALSE	TRUE	FALSE	0.32166169556451	A	ETCC-007
breast cancer	TCGA-BH-A0DS-01A-11R-A056-07	NG-29643_EVSA_T_lib581299_7997_4	EVSA_T	breast cancer	17	FALSE	FALSE	TRUE	FALSE	0.317449564305053	A	EVSA-T
breast cancer	TCGA-BH-A0DS-01A-11R-A056-07	NG-29643_MDA_MB_453_lib581289_7997_4	MDA_MB_453	breast cancer	18	FALSE	FALSE	TRUE	FALSE	0.309848442234652	A	MDA-MB-453
breast cancer	TCGA-BH-A0DS-01A-11R-A056-07	NG-29643_JIMT_1_B_lib581287_7997_4	JIMT_1_B	breast cancer	19	FALSE	FALSE	TRUE	FALSE	0.309080503904502	A	JIMT-1-B
breast cancer	TCGA-BH-A0DS-01A-11R-A056-07	NG-30919_HS_578T_B_lib628473_10098_2	HS_578T_B	breast cancer	20	FALSE	FALSE	TRUE	FALSE	0.292463967515999	A	HS-578T-B
breast cancer	TCGA-BH-A0DS-01A-11R-A056-07	NG-29643_BT_474_lib581288_7997_4	BT_474	breast cancer	21	FALSE	FALSE	TRUE	FALSE	0.286963320987391	A	BT-474
breast cancer	TCGA-BH-A0DS-01A-11R-A056-07	NG-29643_CAL_120_lib581301_8005_3	CAL_120	breast cancer	22	FALSE	FALSE	TRUE	FALSE	0.280380992443249	A	CAL-120
breast cancer	TCGA-BH-A0DS-01A-11R-A056-07	NG-29643_HDQ_P1_lib581303_8005_3	HDQ_P1	breast cancer	23	FALSE	FALSE	TRUE	FALSE	0.270811460658533	A	HDQ-P1
breast cancer	TCGA-BH-A0DS-01A-11R-A056-07	NG-29643_MDA_MB_231_lib581314_8005_3	MDA_MB_231	breast cancer	24	FALSE	FALSE	TRUE	FALSE	0.252257260039361	A	MDA-MB-231
breast cancer	TCGA-BH-A0DS-01A-11R-A056-07	NG-29643_ETCC_006_lib581311_8005_3	ETCC_006	breast cancer	25	FALSE	FALSE	TRUE	FALSE	0.245981687570684	A	ETCC-006
breast cancer	TCGA-BH-A0DS-01A-11R-A056-07	NG-29643_HCC_1599_lib581304_7997_4	HCC_1599	breast cancer	26	FALSE	FALSE	TRUE	FALSE	0.230217639592357	A	HCC-1599
breast cancer	TCGA-BH-A0DS-01A-11R-A056-07	NG-29643_CAL_51_lib581295_7997_4	CAL_51	breast cancer	27	FALSE	FALSE	TRUE	FALSE	0.225637261290143	A	CAL-51
breast cancer	TCGA-BH-A0DS-01A-11R-A056-07	NG-A2798_CCLF_PEDS_0051_T_libLAI2540	CCLF_PEDS_0051_T	neuroblastoma	28	FALSE	FALSE	FALSE	TRUE	0.187768608092561	A	CCLF-PEDS-0051-T
breast cancer	TCGA-BH-A0DS-01A-11R-A056-07	NG-29643_DU_4475_lib581298_7997_4	DU_4475	breast cancer	29	FALSE	FALSE	TRUE	FALSE	0.162718725292248	A	DU-4475
breast cancer	TCGA-BH-A0DS-01A-11R-A056-07	NG-29643_COLO_824_lib581290_7997_4	COLO_824	breast cancer	30	FALSE	FALSE	TRUE	FALSE	0.135630556678426	A	COLO-824
breast cancer	TCGA-BH-A0DS-01A-11R-A056-07	NG-A0611_GIMEN_libLAB6073	GIMEN	neuroblastoma	31	FALSE	FALSE	FALSE	TRUE	0.00988572113357201	A	GIMEN
breast cancer	TCGA-BH-A0DS-01A-11R-A056-07	NG-A0611_LS_libLAB6078	LS	neuroblastoma	32	FALSE	FALSE	FALSE	TRUE	-0.148421376636018	A	LS
breast cancer	TCGA-BH-A0DS-01A-11R-A056-07	NG-A0611_SHSY5Y_libLAB6081	SHSY5Y	neuroblastoma	33	FALSE	FALSE	FALSE	TRUE	-0.220929708487396	A	SHSY5Y
breast cancer	TCGA-BH-A0DS-01A-11R-A056-07	NG-30919_WERI_RB1_lib628472_10098_1	WERI_RB1	retinoblastoma	34	FALSE	FALSE	FALSE	TRUE	-0.257175139900685	A	WERI-RB1
breast cancer	TCGA-BH-A0DS-01A-11R-A056-07	NG-A0611_SKNBE2_libLAB6076	SKNBE2	neuroblastoma	35	FALSE	FALSE	FALSE	TRUE	-0.28367914432524	A	SKNBE2
breast cancer	TCGA-BH-A0DS-01A-11R-A056-07	NG-30919_RBL_20_lib626624_10098_1	RBL_20	retinoblastoma	36	FALSE	FALSE	FALSE	TRUE	-0.307222498426914	A	RBL-20-1
breast cancer	TCGA-BH-A0DS-01A-11R-A056-07	NG-30919_RBL_20_lib626624_10102_3	RBL_20	retinoblastoma	37	FALSE	FALSE	FALSE	TRUE	-0.307648742632002	A	RBL-20-3
breast cancer	TCGA-BH-A0DS-01A-11R-A056-07	NG-30919_Y_79_lib626626_10098_1	Y_79	retinoblastoma	38	FALSE	FALSE	FALSE	TRUE	-0.3250639628343	A	Y-79
breast cancer	TCGA-BH-A0DS-01A-11R-A056-07	NG-A0611_SIMA_libLAB6086	SIMA	neuroblastoma	39	FALSE	FALSE	FALSE	TRUE	-0.327636102045658	A	SIMA
breast cancer	TCGA-BH-A0DS-01A-11R-A056-07	NG-30919_RBL_30_lib628471_10098_1	RBL_30	retinoblastoma	40	FALSE	FALSE	FALSE	TRUE	-0.367410975229272	A	RBL-30
breast cancer	TCGA-BH-A0DS-01A-11R-A056-07	NG-30919_RBL_7_lib628468_10098_1	RBL_7	retinoblastoma	41	FALSE	FALSE	FALSE	TRUE	-0.367488537699378	A	RBL-7
breast cancer	TCGA-BH-A0DS-01A-11R-A056-07	NG-A0611_CHP134_libLAB6074	CHP134	neuroblastoma	42	FALSE	FALSE	FALSE	TRUE	-0.370980246376138	A	CHP134
breast cancer	TCGA-BH-A0DS-01A-11R-A056-07	NG-A0611_NBLS_libLAB6077	NBLS	neuroblastoma	43	FALSE	FALSE	FALSE	TRUE	-0.374560697698875	A	NBLS
breast cancer	TCGA-BH-A0DS-01A-11R-A056-07	NG-30919_RBL_13_lib628469_10098_1	RBL_13	retinoblastoma	44	FALSE	FALSE	FALSE	TRUE	-0.382146447027453	A	RBL-13
breast cancer	TCGA-BH-A0DS-01A-11R-A056-07	NG-A0611_LAN6_libLAB6089	LAN6	neuroblastoma	45	FALSE	FALSE	FALSE	TRUE	-0.385141336638939	A	LAN6
breast cancer	TCGA-BH-A0DS-01A-11R-A056-07	NG-30919_RBL_15_lib626622_10102_4	RBL_15	retinoblastoma	46	FALSE	FALSE	FALSE	TRUE	-0.385822628606087	A	RBL-15-4
breast cancer	TCGA-BH-A0DS-01A-11R-A056-07	NG-30919_RBL_14_lib628470_10098_1	RBL_14	retinoblastoma	47	FALSE	FALSE	FALSE	TRUE	-0.389981654030156	A	RBL-14
breast cancer	TCGA-BH-A0DS-01A-11R-A056-07	NG-30919_RBL_15_lib626622_10098_2	RBL_15	retinoblastoma	48	FALSE	FALSE	FALSE	TRUE	-0.404049809081028	A	RBL-15-2
breast cancer	TCGA-BH-A0DS-01A-11R-A056-07	NG-A0611_MHHNB11_libLAB6084	MHHNB11	neuroblastoma	49	FALSE	FALSE	FALSE	TRUE	-0.416997151500816	A	MHHNB11
breast cancer	TCGA-BH-A0DS-01A-11R-A056-07	NG-30919_RBL_18_lib626623_10098_1	RBL_18	retinoblastoma	50	FALSE	FALSE	FALSE	TRUE	-0.417663070726142	A	RBL-18
breast cancer	TCGA-BH-A0DS-01A-11R-A056-07	NG-A0611_NMB_libLAB6080	NMB	neuroblastoma	51	FALSE	FALSE	FALSE	TRUE	-0.420949343671269	A	NMB
breast cancer	TCGA-BH-A0DS-01A-11R-A056-07	NG-A0611_NGP_libLAB6082	NGP	neuroblastoma	52	FALSE	FALSE	FALSE	TRUE	-0.435941260753495	A	NGP
breast cancer	TCGA-BH-A0DS-01A-11R-A056-07	NG-A0611_KELLY_libLAB6075	KELLY	neuroblastoma	53	FALSE	FALSE	FALSE	TRUE	-0.450981392344165	A	KELLY
breast cancer	TCGA-BH-A0DS-01A-11R-A056-07	NG-A0611_CHP126_libLAB6088	CHP126	neuroblastoma	54	FALSE	FALSE	FALSE	TRUE	-0.45128465461467	A	CHP126
breast cancer	TCGA-BH-A0DS-01A-11R-A056-07	NG-A0611_IMR32_libLAB6079	IMR32	neuroblastoma	55	FALSE	FALSE	FALSE	TRUE	-0.451835278276324	A	IMR32
breast cancer	TCGA-BH-A0DS-01A-11R-A056-07	NG-A0611_LAN1_libLAB6085	LAN1	neuroblastoma	56	FALSE	FALSE	FALSE	TRUE	-0.459789274647658	A	LAN1
breast cancer	TCGA-BH-A0DS-01A-11R-A056-07	NG-A0611_LAN2_libLAB6083	LAN2	neuroblastoma	57	FALSE	FALSE	FALSE	TRUE	-0.460790599149119	A	LAN2
breast cancer	TCGA-BH-A0DS-01A-11R-A056-07	NG-A0611_LAN5_libLAB6087	LAN5	neuroblastoma	58	FALSE	FALSE	FALSE	TRUE	-0.468381938565632	A	LAN5
breast cancer	TCGA-BH-A0DT-01A-21R-A12D-07	NG-29643_HCC_1937_lib581305_7997_4	HCC_1937	breast cancer	1	TRUE	FALSE	TRUE	FALSE	0.479541151607028	A	HCC-1937
breast cancer	TCGA-BH-A0DT-01A-21R-A12D-07	NG-29643_HCC_1143_lib581306_7997_4	HCC_1143	breast cancer	2	TRUE	FALSE	TRUE	FALSE	0.460219012657706	A	HCC-1143
breast cancer	TCGA-BH-A0DT-01A-21R-A12D-07	NG-30919_MDA_MB_468_B_lib628474_10098_2	MDA_MB_468_B	breast cancer	3	TRUE	TRUE	TRUE	FALSE	0.459005963575686	A	MDA-MB-468-B
breast cancer	TCGA-BH-A0DT-01A-21R-A12D-07	NG-29643_CAL_85_1_lib581300_7997_4	CAL_85_1	breast cancer	4	TRUE	FALSE	TRUE	FALSE	0.439906030621803	A	CAL-85-1
