cell_line_group_id	cell_line_lineage	tumour_sample_id	tumour_lineage	similarity_score	rank	consensus_component_id	consensus_component_label	same_lineage_indicator
KELLY	neuroblastoma	GSE189367_SRR17011021	neuroblastoma	0.590820935857584	38	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
KELLY	neuroblastoma	TARGET-30-PARZHA-01A-01R	neuroblastoma	0.590437316073005	39	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
KELLY	neuroblastoma	SRP409177_SRR22373300	neuroblastoma	0.589755325344865	40	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
KELLY	neuroblastoma	TARGET-30-PASNEF-01A-01R	neuroblastoma	0.588886066670883	41	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
KELLY	neuroblastoma	TARGET-30-PATGLU-01A-01R	neuroblastoma	0.588466111314722	42	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
KELLY	neuroblastoma	SRP409177_SRR22373290	neuroblastoma	0.58807061259328	43	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
KELLY	neuroblastoma	TARGET-30-PASTCN-01A-01R	neuroblastoma	0.588027988172772	44	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
KELLY	neuroblastoma	GSE189367_SRR17010980	neuroblastoma	0.587062300481901	45	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
KELLY	neuroblastoma	TARGET-30-PATCFL-01A-01R	neuroblastoma	0.586594130617296	46	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
KELLY	neuroblastoma	TARGET-30-PARAMT-01A-01R	neuroblastoma	0.586438306916092	47	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
KELLY	neuroblastoma	TARGET-30-PARDIW-01A-01R	neuroblastoma	0.58540763445297	48	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
KELLY	neuroblastoma	TARGET-30-PANZVU-01A-01R	neuroblastoma	0.585207788809273	49	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
KELLY	neuroblastoma	TARGET-30-PATYIL-02A-01R	neuroblastoma	0.585055458913028	50	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
KPL_1	breast cancer	TCGA-A8-A09B-01A-11R-A00Z-07	breast cancer	0.580885253313088	1	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
KPL_1	breast cancer	TCGA-B6-A0X0-01A-21R-A115-07	breast cancer	0.580230514263634	2	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
KPL_1	breast cancer	TCGA-B6-A0WV-01A-11R-A109-07	breast cancer	0.572192666573266	3	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
KPL_1	breast cancer	TCGA-EW-A2FW-01A-11R-A17B-07	breast cancer	0.556915655006326	4	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
KPL_1	breast cancer	TCGA-BH-A1FG-01A-11R-A13Q-07	breast cancer	0.5530305438911	5	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
KPL_1	breast cancer	TCGA-A2-A0YG-01A-21R-A109-07	breast cancer	0.552635743930649	6	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
KPL_1	breast cancer	TCGA-AO-A03V-01A-11R-A115-07	breast cancer	0.547908625820127	7	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
KPL_1	breast cancer	TCGA-E9-A1R6-01A-11R-A14D-07	breast cancer	0.54551257437874	8	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
KPL_1	breast cancer	TCGA-AN-A0FK-01A-11R-A034-07	breast cancer	0.541656112464184	9	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
KPL_1	breast cancer	TCGA-C8-A1HE-01A-11R-A13Q-07	breast cancer	0.539536071614617	10	4	Component 4 - breast cancer dominant (n = 47, purity = 1.00)	TRUE
KPL_1	breast cancer	TCGA-A2-A0CW-01A-21R-A115-07	breast cancer	0.538702449751224	11	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
KPL_1	breast cancer	TCGA-B6-A0WZ-01A-11R-A109-07	breast cancer	0.538500507824551	12	5	Component 5 - breast cancer dominant (n = 79, purity = 1.00)	TRUE
KPL_1	breast cancer	TCGA-BH-A0W3-01A-11R-A109-07	breast cancer	0.534163997108527	13	5	Component 5 - breast cancer dominant (n = 79, purity = 1.00)	TRUE
KPL_1	breast cancer	TCGA-E2-A15G-01A-11R-A12D-07	breast cancer	0.529859629398133	14	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
KPL_1	breast cancer	TCGA-BH-A0BS-01A-11R-A12P-07	breast cancer	0.529722672243711	15	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
KPL_1	breast cancer	TCGA-BH-A0HI-01A-11R-A084-07	breast cancer	0.528030971882207	16	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
KPL_1	breast cancer	TCGA-A8-A09N-01A-11R-A00Z-07	breast cancer	0.526748046700992	17	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
KPL_1	breast cancer	TCGA-E9-A1RA-01A-11R-A14D-07	breast cancer	0.525095476955037	18	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
KPL_1	breast cancer	TCGA-B6-A0RG-01A-11R-A056-07	breast cancer	0.525052153773537	19	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
KPL_1	breast cancer	TCGA-BH-A0DH-01A-11R-A084-07	breast cancer	0.524983675196326	20	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
KPL_1	breast cancer	TCGA-A7-A0CH-01A-21R-A00Z-07	breast cancer	0.517036666434911	21	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
KPL_1	breast cancer	TCGA-E2-A1BD-01A-11R-A12P-07	breast cancer	0.515423926065497	22	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
KPL_1	breast cancer	TCGA-AO-A0J8-01A-21R-A034-07	breast cancer	0.514514139253982	23	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
KPL_1	breast cancer	TCGA-A8-A09T-01A-11R-A00Z-07	breast cancer	0.513256369468477	24	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
KPL_1	breast cancer	TCGA-AR-A1AS-01A-11R-A12P-07	breast cancer	0.513106135855208	25	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
KPL_1	breast cancer	TCGA-C8-A137-01A-11R-A115-07	breast cancer	0.513001321706416	26	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
KPL_1	breast cancer	TCGA-Z7-A8R6-01A-11R-A41B-07	breast cancer	0.512842004200252	27	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
KPL_1	breast cancer	TCGA-A8-A092-01A-11R-A00Z-07	breast cancer	0.512190758955758	28	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
KPL_1	breast cancer	TCGA-S3-AA11-01A-31R-A41B-07	breast cancer	0.507745940285982	29	5	Component 5 - breast cancer dominant (n = 79, purity = 1.00)	TRUE
KPL_1	breast cancer	TCGA-A8-A083-01A-21R-A00Z-07	breast cancer	0.506840346040418	30	5	Component 5 - breast cancer dominant (n = 79, purity = 1.00)	TRUE
KPL_1	breast cancer	TCGA-B6-A0IG-01A-11R-A034-07	breast cancer	0.50584670790987	31	5	Component 5 - breast cancer dominant (n = 79, purity = 1.00)	TRUE
KPL_1	breast cancer	TCGA-A7-A13F-01A-11R-A12P-07	breast cancer	0.504434511945144	32	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
KPL_1	breast cancer	TCGA-E2-A106-01A-11R-A10J-07	breast cancer	0.502894442718893	33	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
KPL_1	breast cancer	TCGA-AO-A03P-01A-11R-A00Z-07	breast cancer	0.502607950712195	34	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
KPL_1	breast cancer	TCGA-A8-A08A-01A-11R-A32Y-07	breast cancer	0.500311123331665	35	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
KPL_1	breast cancer	TCGA-E2-A15J-01A-11R-A12P-07	breast cancer	0.497894109060519	36	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
KPL_1	breast cancer	TCGA-C8-A12Z-01A-11R-A115-07	breast cancer	0.496398061776761	37	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
KPL_1	breast cancer	TCGA-BH-A1FJ-01A-11R-A13Q-07	breast cancer	0.493490517289269	38	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
KPL_1	breast cancer	TCGA-A8-A07S-01A-11R-A034-07	breast cancer	0.493141835554287	39	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
KPL_1	breast cancer	TCGA-LL-A50Y-01A-11R-A266-07	breast cancer	0.492428400581509	40	5	Component 5 - breast cancer dominant (n = 79, purity = 1.00)	TRUE
KPL_1	breast cancer	TCGA-A2-A0ER-01A-21R-A034-07	breast cancer	0.491007120723889	41	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
KPL_1	breast cancer	TCGA-AN-A0XR-01A-11R-A109-07	breast cancer	0.490972881435283	42	5	Component 5 - breast cancer dominant (n = 79, purity = 1.00)	TRUE
KPL_1	breast cancer	TCGA-BH-A18K-01A-11R-A12D-07	breast cancer	0.490787011011425	43	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
KPL_1	breast cancer	TCGA-BH-A1EN-01A-11R-A13Q-07	breast cancer	0.489686462449108	44	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
KPL_1	breast cancer	TCGA-BH-A0E7-01A-11R-A034-07	breast cancer	0.489044999858501	45	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
KPL_1	breast cancer	TCGA-D8-A1JS-01A-11R-A13Q-07	breast cancer	0.48895136588558	46	5	Component 5 - breast cancer dominant (n = 79, purity = 1.00)	TRUE
KPL_1	breast cancer	TCGA-E2-A156-01A-11R-A12D-07	breast cancer	0.488561457252074	47	4	Component 4 - breast cancer dominant (n = 47, purity = 1.00)	TRUE
KPL_1	breast cancer	TCGA-E9-A249-01A-11R-A169-07	breast cancer	0.486478450735079	48	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
KPL_1	breast cancer	TCGA-C8-A274-01A-11R-A16F-07	breast cancer	0.486060591661895	49	4	Component 4 - breast cancer dominant (n = 47, purity = 1.00)	TRUE
KPL_1	breast cancer	TCGA-BH-A0H9-01A-11R-A056-07	breast cancer	0.484449947575457	50	3	Component 3 - breast cancer dominant (n = 24, purity = 1.00)	TRUE
LAN1	neuroblastoma	TARGET-30-PASNZU-01A-01R	neuroblastoma	0.72856699143913	1	62	Component 62 - neuroblastoma dominant (n = 15, purity = 1.00)	TRUE
LAN1	neuroblastoma	TARGET-30-PANUKV-01A-01R	neuroblastoma	0.70779212838755	2	62	Component 62 - neuroblastoma dominant (n = 15, purity = 1.00)	TRUE
LAN1	neuroblastoma	TARGET-30-PASXIE-01A-01R	neuroblastoma	0.700831770146764	3	62	Component 62 - neuroblastoma dominant (n = 15, purity = 1.00)	TRUE
LAN1	neuroblastoma	TARGET-30-PASVRU-01A-01R	neuroblastoma	0.698794183094246	4	62	Component 62 - neuroblastoma dominant (n = 15, purity = 1.00)	TRUE
LAN1	neuroblastoma	TARGET-30-PASWYR-01A-01R	neuroblastoma	0.690436302869567	5	62	Component 62 - neuroblastoma dominant (n = 15, purity = 1.00)	TRUE
LAN1	neuroblastoma	TARGET-30-PASWFB-01A-01R	neuroblastoma	0.679970260732183	6	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
LAN1	neuroblastoma	TARGET-30-PASUYG-01A-01R	neuroblastoma	0.676631580712659	7	62	Component 62 - neuroblastoma dominant (n = 15, purity = 1.00)	TRUE
LAN1	neuroblastoma	TARGET-30-PALZZV-01A-01R	neuroblastoma	0.673167822475577	8	62	Component 62 - neuroblastoma dominant (n = 15, purity = 1.00)	TRUE
LAN1	neuroblastoma	TARGET-30-PASEGA-01A-01R	neuroblastoma	0.666136190613613	9	62	Component 62 - neuroblastoma dominant (n = 15, purity = 1.00)	TRUE
LAN1	neuroblastoma	TARGET-30-PATFXV-01A-01R	neuroblastoma	0.660033212109947	10	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
LAN1	neuroblastoma	TARGET-30-PASPBZ-01A-01R	neuroblastoma	0.653582949393283	11	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
LAN1	neuroblastoma	TARGET-30-PATHKB-01A-01R	neuroblastoma	0.652884188401336	12	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
LAN1	neuroblastoma	TARGET-30-PAPTFZ-01A-01R	neuroblastoma	0.65096189691249	13	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
LAN1	neuroblastoma	TARGET-30-PAPKXS-01A-01R	neuroblastoma	0.65062090154842	14	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
LAN1	neuroblastoma	TARGET-30-PATESI-01A-01R	neuroblastoma	0.649818025168672	15	62	Component 62 - neuroblastoma dominant (n = 15, purity = 1.00)	TRUE
LAN1	neuroblastoma	TARGET-30-PAPUNH-01A-01R	neuroblastoma	0.647213044190693	16	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
LAN1	neuroblastoma	TARGET-30-PAMMXF-01A-01R	neuroblastoma	0.645533921527044	17	62	Component 62 - neuroblastoma dominant (n = 15, purity = 1.00)	TRUE
LAN1	neuroblastoma	TARGET-30-PATEPF-01A-01R	neuroblastoma	0.640883667125636	18	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
LAN1	neuroblastoma	TARGET-30-PASUCB-01A-01R	neuroblastoma	0.639440725677265	19	62	Component 62 - neuroblastoma dominant (n = 15, purity = 1.00)	TRUE
LAN1	neuroblastoma	TARGET-30-PARZHA-01A-01R	neuroblastoma	0.636313770238302	20	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
LAN1	neuroblastoma	TARGET-30-PANBJH-01A-01R	neuroblastoma	0.635872852052383	21	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
LAN1	neuroblastoma	TARGET-30-PAMZMG-01A-01R	neuroblastoma	0.635069276911644	22	62	Component 62 - neuroblastoma dominant (n = 15, purity = 1.00)	TRUE
LAN1	neuroblastoma	TARGET-30-PASCFC-01A-01R	neuroblastoma	0.630054968033432	23	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
LAN1	neuroblastoma	TARGET-30-PANYGR-01A-01R	neuroblastoma	0.622711688769059	24	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
LAN1	neuroblastoma	TARGET-30-PASSWW-01A-01R	neuroblastoma	0.621423872260901	25	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
LAN1	neuroblastoma	TARGET-30-PAPBZI-01A-01R	neuroblastoma	0.620405777495634	26	62	Component 62 - neuroblastoma dominant (n = 15, purity = 1.00)	TRUE
LAN1	neuroblastoma	TARGET-30-PALEVG-01A-01R	neuroblastoma	0.620090636288265	27	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
LAN1	neuroblastoma	TARGET-30-PATYIL-02A-01R	neuroblastoma	0.618640008468983	28	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
LAN1	neuroblastoma	TARGET-30-PASXRG-01A-01R	neuroblastoma	0.618184416302234	29	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
LAN1	neuroblastoma	TARGET-30-PATHVK-01A-01R	neuroblastoma	0.617959415262827	30	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
LAN1	neuroblastoma	TARGET-30-PANWRR-01A-01R	neuroblastoma	0.609819548467635	31	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
LAN1	neuroblastoma	TARGET-30-PAUDDK-02A-01R	neuroblastoma	0.60905720022542	32	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
LAN1	neuroblastoma	TARGET-30-PAKZRH-01A-01R	neuroblastoma	0.606580092508968	33	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
LAN1	neuroblastoma	TARGET-30-PASXHE-01A-01R	neuroblastoma	0.606559828440201	34	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
LAN1	neuroblastoma	TARGET-30-PASXGP-01A-01R	neuroblastoma	0.606515806497709	35	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
LAN1	neuroblastoma	TARGET-30-PATBMM-01A-01R	neuroblastoma	0.606115416449323	36	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
LAN1	neuroblastoma	GSE189367_SRR17011028	neuroblastoma	0.604551589349345	37	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
LAN1	neuroblastoma	TARGET-30-PASUML-01A-01R	neuroblastoma	0.602162525517878	38	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
LAN1	neuroblastoma	TARGET-30-PAISNS-01A-01R	neuroblastoma	0.601311434629686	39	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
LAN1	neuroblastoma	TARGET-30-PATDWN-01A-01R	neuroblastoma	0.601177272519233	40	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
LAN1	neuroblastoma	TARGET-30-PAPUAR-01A-01R	neuroblastoma	0.598577182868197	41	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
LAN1	neuroblastoma	TARGET-30-PASHFA-01A-01R	neuroblastoma	0.59791405868684	42	63	Component 63 - neuroblastoma dominant (n = 3, purity = 1.00)	TRUE
LAN1	neuroblastoma	TARGET-30-PATDXG-01A-01R	neuroblastoma	0.59711747115602	43	62	Component 62 - neuroblastoma dominant (n = 15, purity = 1.00)	TRUE
LAN1	neuroblastoma	TARGET-30-PARAMT-01A-01R	neuroblastoma	0.592616751606888	44	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
LAN1	neuroblastoma	TARGET-30-PASNML-01A-01R	neuroblastoma	0.590776913915092	45	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
LAN1	neuroblastoma	TARGET-30-PAPICY-01A-01R	neuroblastoma	0.589054468069942	46	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
LAN1	neuroblastoma	TARGET-30-PARJVP-01A-01R	neuroblastoma	0.588762385975308	47	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
LAN1	neuroblastoma	SRP409177_SRR22373301	neuroblastoma	0.588613549884023	48	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
LAN1	neuroblastoma	TARGET-30-PAMVRA-01A-01R	neuroblastoma	0.588473098924642	49	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
LAN1	neuroblastoma	TARGET-30-PASYPX-01A-01R	neuroblastoma	0.585848552638888	50	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
LAN2	neuroblastoma	TARGET-30-PARZIP-01A-01R	neuroblastoma	0.640638402017463	1	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
LAN2	neuroblastoma	TARGET-30-PAPEAV-01A-01R	neuroblastoma	0.637758807969649	2	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
LAN2	neuroblastoma	TARGET-30-PASGUT-01A-01R	neuroblastoma	0.627364738214435	3	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
LAN2	neuroblastoma	TARGET-30-PASXHE-01A-01R	neuroblastoma	0.622432883133272	4	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
LAN2	neuroblastoma	TARGET-30-PAMNLH-01A-01R	neuroblastoma	0.621337225897899	5	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
LAN2	neuroblastoma	TARGET-30-PATCFL-01A-01R	neuroblastoma	0.617097842959756	6	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
LAN2	neuroblastoma	TARGET-30-PASNPG-01A-01R	neuroblastoma	0.616947609346487	7	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
LAN2	neuroblastoma	TARGET-30-PATHKB-01A-01R	neuroblastoma	0.612471346432074	8	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
LAN2	neuroblastoma	GSE189367_SRR17011031	neuroblastoma	0.610536477245372	9	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
LAN2	neuroblastoma	TARGET-30-PARHAM-01A-01R	neuroblastoma	0.610515514415614	10	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
LAN2	neuroblastoma	TARGET-30-PASXGP-01A-01R	neuroblastoma	0.609567994510534	11	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
LAN2	neuroblastoma	TARGET-30-PASNEF-01A-01R	neuroblastoma	0.608749745388964	12	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
LAN2	neuroblastoma	TARGET-30-PASPBZ-01A-01R	neuroblastoma	0.607358512253997	13	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
LAN2	neuroblastoma	TARGET-30-PAKZRH-01A-01R	neuroblastoma	0.607061538832419	14	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
LAN2	neuroblastoma	TARGET-30-PAMVRA-01A-01R	neuroblastoma	0.606165028479751	15	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
LAN2	neuroblastoma	TARGET-30-PARZHA-01A-01R	neuroblastoma	0.605473255097724	16	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
LAN2	neuroblastoma	TARGET-30-PARJVP-01A-01R	neuroblastoma	0.604288855216373	17	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
LAN2	neuroblastoma	GSE189367_SRR17010974	neuroblastoma	0.602733413248299	18	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
LAN2	neuroblastoma	TARGET-30-PASMNT-01A-01R	neuroblastoma	0.602597154854869	19	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
LAN2	neuroblastoma	SRP409177_SRR22373310	neuroblastoma	0.60163915353491	20	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
LAN2	neuroblastoma	TARGET-30-PANYGR-01A-01R	neuroblastoma	0.600084410327827	21	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
LAN2	neuroblastoma	GSE189367_SRR17011021	neuroblastoma	0.598763752053047	22	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
LAN2	neuroblastoma	GSE189367_SRR17011005	neuroblastoma	0.596928106927202	23	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
LAN2	neuroblastoma	GSE189367_SRR17011006	neuroblastoma	0.596912734185379	24	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
LAN2	neuroblastoma	GSE189367_SRR17011010	neuroblastoma	0.596877796135782	25	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
LAN2	neuroblastoma	TARGET-30-PATEPF-01A-01R	neuroblastoma	0.596816305168491	26	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
LAN2	neuroblastoma	TARGET-30-PAPKXS-01A-01R	neuroblastoma	0.594492924870266	27	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
LAN2	neuroblastoma	TARGET-30-PASXRG-01A-01R	neuroblastoma	0.594144243135285	28	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
LAN2	neuroblastoma	TARGET-30-PATBMM-01A-01R	neuroblastoma	0.593124052087042	29	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
LAN2	neuroblastoma	TARGET-30-PATFCY-01A-01R	neuroblastoma	0.590765034978228	30	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
LAN2	neuroblastoma	SRP409177_SRR22373293	neuroblastoma	0.587574492288998	31	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
LAN2	neuroblastoma	TARGET-30-PATAYJ-01A-01R	neuroblastoma	0.585763303797871	32	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
LAN2	neuroblastoma	TARGET-30-PATYIL-02A-01R	neuroblastoma	0.583864071421759	33	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
LAN2	neuroblastoma	TARGET-30-PASWVY-01A-01R	neuroblastoma	0.582467946959848	34	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
LAN2	neuroblastoma	TARGET-30-PASUML-01A-01R	neuroblastoma	0.58218145495315	35	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
LAN2	neuroblastoma	SRP409177_SRR22373278	neuroblastoma	0.58183347197916	36	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
LAN2	neuroblastoma	TARGET-30-PASYPX-01A-01R	neuroblastoma	0.581832074457176	37	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
LAN2	neuroblastoma	SRP409177_SRR22373272	neuroblastoma	0.581819496759321	38	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
LAN2	neuroblastoma	TARGET-30-PAPBZI-01A-01R	neuroblastoma	0.580332533368458	39	62	Component 62 - neuroblastoma dominant (n = 15, purity = 1.00)	TRUE
LAN2	neuroblastoma	TARGET-30-PASUYG-01A-01R	neuroblastoma	0.579654735206269	40	62	Component 62 - neuroblastoma dominant (n = 15, purity = 1.00)	TRUE
LAN2	neuroblastoma	TARGET-30-PAPICY-01A-01R	neuroblastoma	0.578450770017144	41	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
LAN2	neuroblastoma	TARGET-30-PAPUEB-01A-01R	neuroblastoma	0.577610859304824	42	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
LAN2	neuroblastoma	TARGET-30-PARAMT-01A-01R	neuroblastoma	0.577457830647587	43	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
LAN2	neuroblastoma	SRP409177_SRR22373279	neuroblastoma	0.57742638640295	44	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
LAN2	neuroblastoma	TARGET-30-PASJZC-01A-01R	neuroblastoma	0.577109847673598	45	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
LAN2	neuroblastoma	TARGET-30-PASCFC-01A-01R	neuroblastoma	0.576824753188883	46	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
LAN2	neuroblastoma	TARGET-30-PAPLSD-01A-01R	neuroblastoma	0.57657948808071	47	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
LAN2	neuroblastoma	GSE189367_SRR17010980	neuroblastoma	0.576399906505779	48	1	Component 1 - breast cancer dominant (n = 923, purity = 0.69)	TRUE
