SRR17011020_1	17800.0	8700.0	9397.0	11074.0	12991.0	17315.0	22401.0	30949.0	48643.0	66468.0	102286.0	157914.0	243387.0	329784.0	452787.0	554549.0	674089.0	808575.0	893562.0	966188.0	1032841.0	1067309.0	3467546.0	30003389.0
SRR17011020_2	18615.0	8822.0	9202.0	10689.0	12598.0	16695.0	21827.0	30288.0	47968.0	65722.0	101156.0	156322.0	240507.0	325437.0	446771.0	546527.0	663092.0	793880.0	879943.0	949276.0	1016112.0	1051635.0	4795500.0	28791360.0
SRR17011021_1	4575.0	4792.0	5827.0	7413.0	8283.0	12477.0	17557.0	31316.0	57480.0	69112.0	100962.0	163311.0	260607.0	356019.0	483278.0	592163.0	718732.0	834777.0	910591.0	979382.0	1012707.0	1016878.0	2570511.0	16692050.0
SRR17011021_2	14205.0	2857.0	3696.0	5690.0	7593.0	12335.0	17640.0	31176.0	57459.0	68936.0	100116.0	161179.0	256946.0	351084.0	475952.0	582426.0	706006.0	817803.0	891889.0	955675.0	987245.0	987745.0	2993921.0	16421226.0
SRR17011022_1	8421.0	4167.0	4650.0	5379.0	6676.0	9805.0	12343.0	21254.0	36040.0	54529.0	86878.0	138102.0	230445.0	310507.0	428305.0	523660.0	635641.0	736752.0	821266.0	888971.0	936398.0	943868.0	2583022.0	18241120.0
SRR17011022_2	8766.0	4261.0	4388.0	5086.0	6305.0	9320.0	11946.0	20765.0	35504.0	53852.0	85664.0	136277.0	227462.0	305551.0	422177.0	515516.0	624938.0	722700.0	807926.0	872164.0	919769.0	928937.0	3197953.0	17740972.0
SRR17011023_1	8437.0	5919.0	6754.0	8494.0	10322.0	18239.0	24197.0	42022.0	86777.0	86936.0	117671.0	190607.0	298338.0	390535.0	516818.0	616805.0	723090.0	843012.0	895409.0	951452.0	975314.0	965318.0	2455826.0	16329486.0
SRR17011023_2	17689.0	3999.0	4583.0	6744.0	9357.0	18101.0	24089.0	41322.0	86583.0	86038.0	116000.0	187009.0	292664.0	382540.0	506689.0	603568.0	706137.0	822201.0	873866.0	922199.0	944315.0	933644.0	2916879.0	16061562.0
SRR17011024_1	20536.0	9953.0	12163.0	14401.0	16025.0	19606.0	24175.0	35108.0	51344.0	77480.0	123539.0	197626.0	324516.0	455418.0	627672.0	793586.0	1023566.0	1216963.0	1391855.0	1605769.0	1703280.0	1834888.0	5797822.0	43323050.0
SRR17011024_2	23242.0	10600.0	12355.0	14361.0	16145.0	19928.0	24723.0	35488.0	51873.0	78025.0	123971.0	197440.0	323764.0	453298.0	624577.0	788903.0	1015745.0	1207055.0	1381056.0	1588692.0	1694698.0	1832706.0	7308573.0	41873123.0
SRR17011025_1	17083.0	7240.0	8778.0	10789.0	11303.0	13097.0	15237.0	20752.0	30020.0	41057.0	64545.0	103193.0	166737.0	235637.0	334762.0	436053.0	566216.0	680564.0	773737.0	876989.0	940943.0	999488.0	3373019.0	25370399.0
SRR17011025_2	18622.0	7587.0	8832.0	10602.0	11062.0	12982.0	15219.0	20641.0	29863.0	40777.0	64048.0	101874.0	164362.0	232028.0	329096.0	428299.0	555648.0	668848.0	763311.0	863755.0	934323.0	999071.0	4144750.0	24672038.0
SRR17011026_1	31907.0	14014.0	15734.0	19460.0	20898.0	24392.0	30724.0	41738.0	61862.0	89234.0	140477.0	222444.0	348829.0	483157.0	659158.0	857729.0	1095524.0	1335751.0	1515546.0	1660766.0	1769206.0	1810119.0	6105039.0	48891108.0
SRR17011026_2	44005.0	17785.0	19060.0	23137.0	23994.0	27666.0	33954.0	45459.0	66409.0	92650.0	142441.0	222912.0	348021.0	480535.0	653731.0	849151.0	1084892.0	1321461.0	1501732.0	1636479.0	1754358.0	1797824.0	8013072.0	47044088.0
SRR17011027_1	12500.0	5190.0	6027.0	7101.0	8007.0	9769.0	12700.0	18339.0	27588.0	41627.0	66670.0	109394.0	185447.0	246847.0	348050.0	446350.0	602097.0	739524.0	824504.0	958959.0	1043618.0	1148894.0	3872896.0	30535007.0
SRR17011027_2	14008.0	5484.0	6207.0	7260.0	8104.0	9903.0	12931.0	18648.0	27824.0	41816.0	66743.0	109122.0	184837.0	245855.0	346226.0	443780.0	598109.0	734586.0	819932.0	950874.0	1040738.0	1150299.0	5014159.0	29419660.0
SRR17011028_1	28154.0	11940.0	14317.0	16861.0	18206.0	21827.0	26745.0	38409.0	57050.0	74840.0	119297.0	197158.0	320967.0	457460.0	653800.0	846743.0	1107625.0	1340586.0	1510271.0	1711956.0	1853390.0	1982771.0	6734141.0	51761470.0
SRR17011028_2	31583.0	12891.0	14742.0	16783.0	18252.0	22125.0	27282.0	38997.0	57601.0	75484.0	119714.0	196734.0	319718.0	454903.0	649166.0	840468.0	1097883.0	1328376.0	1497839.0	1693847.0	1845232.0	1982096.0	8459499.0	50104769.0
SRR17011029_1	27797.0	12238.0	14092.0	16121.0	18020.0	21408.0	24861.0	35370.0	52245.0	68529.0	106977.0	170113.0	273377.0	385574.0	549539.0	717531.0	925305.0	1106505.0	1265407.0	1420603.0	1529148.0	1610951.0	4985778.0	36397106.0
SRR17011029_2	28313.0	12178.0	14089.0	15765.0	17541.0	20998.0	25041.0	35288.0	52123.0	68125.0	106154.0	168403.0	270210.0	380374.0	541629.0	706200.0	910037.0	1087893.0	1247182.0	1394356.0	1509711.0	1594310.0	6068219.0	35460456.0
SRR17011030_1	20306.0	9452.0	11589.0	14102.0	16800.0	20657.0	26129.0	37678.0	56159.0	63006.0	97929.0	155783.0	249331.0	348117.0	488351.0	625976.0	799392.0	952281.0	1087230.0	1227674.0	1300694.0	1372093.0	4591906.0	35093881.0
SRR17011030_2	23591.0	10008.0	11951.0	14065.0	16778.0	20717.0	26420.0	37657.0	55959.0	62494.0	97364.0	154250.0	246770.0	343856.0	482070.0	617396.0	788153.0	939803.0	1075910.0	1211652.0	1294594.0	1372356.0	5688740.0	34073962.0
SRR17011031_1	27798.0	13034.0	15083.0	17815.0	20178.0	24427.0	30064.0	41414.0	62470.0	76436.0	121003.0	193843.0	313804.0	441853.0	629896.0	826155.0	1083042.0	1315821.0	1480035.0	1675361.0	1824985.0	1946110.0	6912397.0	53135210.0
SRR17011031_2	33353.0	14468.0	16006.0	18813.0	21014.0	25322.0	30993.0	42222.0	63469.0	77233.0	121399.0	193473.0	312923.0	439268.0	625228.0	819378.0	1072655.0	1301836.0	1466033.0	1652103.0	1810049.0	1938063.0	8511758.0	51621175.0
